value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_10,140508320147600
deploy,speech-inference,rockpi_30,140508320148464
deploy,resnet50-preprocessing,rockpi_30,140508320387120
deploy,resnet50-training,nano_3,140508320388080
deploy,python-pi,rockpi_8,140508320389040
deploy,fio,rpi3_3,140508320390000
startup,fio,rpi3_3,140508320390000
setup,fio,rpi3_3,140508320390000
finish,fio,rpi3_3,140508320390000
startup,python-pi,rockpi_8,140508320389040
setup,python-pi,rockpi_8,140508320389040
finish,python-pi,rockpi_8,140508320389040
startup,speech-inference,rockpi_30,140508320148464
setup,speech-inference,rockpi_30,140508320148464
startup,resnet50-inference,nx_10,140508320147600
setup,resnet50-inference,nx_10,140508320147600
startup,resnet50-training,nano_3,140508320388080
setup,resnet50-training,nano_3,140508320388080
finish,resnet50-training,nano_3,140508320388080
finish,speech-inference,rockpi_30,140508320148464
finish,resnet50-inference,nx_10,140508320147600
startup,resnet50-preprocessing,rockpi_30,140508320387120
setup,resnet50-preprocessing,rockpi_30,140508320387120
finish,resnet50-preprocessing,rockpi_30,140508320387120
deploy,resnet50-inference,nx_3,140508318104976
deploy,python-pi,rockpi_8,140508318364528
startup,python-pi,rockpi_8,140508318364528
setup,python-pi,rockpi_8,140508318364528
finish,python-pi,rockpi_8,140508318364528
startup,resnet50-inference,nx_3,140508318104976
setup,resnet50-inference,nx_3,140508318104976
finish,resnet50-inference,nx_3,140508318104976
deploy,resnet50-inference,nano_17,140508318090576
deploy,python-pi,nx_10,140508315660736
deploy,fio,rpi3_3,140508315661360
startup,fio,rpi3_3,140508315661360
setup,fio,rpi3_3,140508315661360
finish,fio,rpi3_3,140508315661360
startup,python-pi,nx_10,140508315660736
setup,python-pi,nx_10,140508315660736
finish,python-pi,nx_10,140508315660736
startup,resnet50-inference,nano_17,140508318090576
setup,resnet50-inference,nano_17,140508318090576
finish,resnet50-inference,nano_17,140508318090576
deploy,python-pi,coral_1,140508316141504
deploy,fio,rpi3_4,140508315240480
startup,fio,rpi3_4,140508315240480
setup,fio,rpi3_4,140508315240480
finish,fio,rpi3_4,140508315240480
startup,python-pi,coral_1,140508316141504
setup,python-pi,coral_1,140508316141504
finish,python-pi,coral_1,140508316141504
deploy,resnet50-inference,nano_15,140508315251760
deploy,python-pi,coral_3,140508312517312
deploy,fio,rpi3_4,140508312518512
startup,fio,rpi3_4,140508312518512
setup,fio,rpi3_4,140508312518512
finish,fio,rpi3_4,140508312518512
startup,python-pi,coral_3,140508312517312
setup,python-pi,coral_3,140508312517312
finish,python-pi,coral_3,140508312517312
startup,resnet50-inference,nano_15,140508315251760
setup,resnet50-inference,nano_15,140508315251760
finish,resnet50-inference,nano_15,140508315251760
deploy,resnet50-inference,nano_26,140508312055392
deploy,python-pi,rpi3_5,140508312264064
deploy,fio,rpi3_21,140508312265264
startup,fio,rpi3_21,140508312265264
setup,fio,rpi3_21,140508312265264
finish,fio,rpi3_21,140508312265264
startup,python-pi,rpi3_5,140508312264064
setup,python-pi,rpi3_5,140508312264064
finish,python-pi,rpi3_5,140508312264064
startup,resnet50-inference,nano_26,140508312055392
