value,name,function_id
deploy,resnet50-inference,140508320266176
deploy,speech-inference,140508320267232
deploy,resnet50-preprocessing,140508320284880
deploy,resnet50-training,140508320285696
deploy,python-pi,140508320286896
deploy,fio,140508320287712
