value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nx_10
deploy,speech-inference,faas-workloads/speech-inference-tflite,139949313867152,rockpi_30
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139949313884512,rockpi_30
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nano_3
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_8
deploy,fio,faas-workloads/fio,139949313887344,rpi3_3
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_8
deploy,fio,faas-workloads/fio,139949313887344,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nx_3
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nano_17
deploy,python-pi,faas-workloads/python-pi,139949313886528,nx_10
deploy,fio,faas-workloads/fio,139949313887344,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_15
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nano_26
deploy,python-pi,faas-workloads/python-pi,139949313886528,coral_1
deploy,fio,faas-workloads/fio,139949313887344,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nx_13
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nano_18
deploy,python-pi,faas-workloads/python-pi,139949313886528,coral_3
deploy,fio,faas-workloads/fio,139949313887344,rpi3_5
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_19
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nx_4
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_13
deploy,fio,faas-workloads/fio,139949313887344,rpi3_5
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_9
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nano_12
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_13
deploy,fio,faas-workloads/fio,139949313887344,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_21
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nx_7
deploy,python-pi,faas-workloads/python-pi,139949313886528,nx_3
deploy,fio,faas-workloads/fio,139949313887344,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_20
deploy,speech-inference,faas-workloads/speech-inference-tflite,139949313867152,rockpi_12
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nx_11
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_12
deploy,fio,faas-workloads/fio,139949313887344,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_22
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nano_10
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_5
deploy,fio,faas-workloads/fio,139949313887344,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_11
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nano_28
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_5
deploy,fio,faas-workloads/fio,139949313887344,rpi3_23
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_0
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nano_1
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_21
deploy,fio,faas-workloads/fio,139949313887344,rpi3_23
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_2
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nano_5
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_21
deploy,fio,faas-workloads/fio,139949313887344,rpi3_27
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nx_5
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nx_12
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_19
deploy,fio,faas-workloads/fio,139949313887344,rpi3_27
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_6
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nano_7
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_19
deploy,fio,faas-workloads/fio,139949313887344,rpi3_28
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_8
deploy,speech-inference,faas-workloads/speech-inference-tflite,139949313867152,nx_13
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139949313884512,rockpi_16
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nano_16
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_16
deploy,fio,faas-workloads/fio,139949313887344,rpi3_28
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_27
deploy,speech-inference,faas-workloads/speech-inference-tflite,139949313867152,rockpi_14
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nx_6
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_14
deploy,fio,faas-workloads/fio,139949313887344,rpi3_29
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_14
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nano_23
deploy,python-pi,faas-workloads/python-pi,139949313886528,nx_4
deploy,fio,faas-workloads/fio,139949313887344,rpi3_29
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nano_24
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139949313885376,nx_2
deploy,python-pi,faas-workloads/python-pi,139949313886528,rockpi_10
deploy,fio,faas-workloads/fio,139949313887344,rpi3_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139949313865712,nx_9
