value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_10,139949313746800
deploy,speech-inference,rockpi_30,139949313747664
deploy,resnet50-preprocessing,rockpi_30,139949313986320
deploy,resnet50-training,nano_3,139949313987280
deploy,python-pi,rockpi_8,139949313988240
deploy,fio,rpi3_3,139949313989200
startup,fio,rpi3_3,139949313989200
setup,fio,rpi3_3,139949313989200
finish,fio,rpi3_3,139949313989200
startup,python-pi,rockpi_8,139949313988240
setup,python-pi,rockpi_8,139949313988240
finish,python-pi,rockpi_8,139949313988240
startup,speech-inference,rockpi_30,139949313747664
setup,speech-inference,rockpi_30,139949313747664
startup,resnet50-inference,nx_10,139949313746800
setup,resnet50-inference,nx_10,139949313746800
startup,resnet50-training,nano_3,139949313987280
setup,resnet50-training,nano_3,139949313987280
finish,resnet50-training,nano_3,139949313987280
finish,speech-inference,rockpi_30,139949313747664
finish,resnet50-inference,nx_10,139949313746800
startup,resnet50-preprocessing,rockpi_30,139949313986320
setup,resnet50-preprocessing,rockpi_30,139949313986320
finish,resnet50-preprocessing,rockpi_30,139949313986320
deploy,python-pi,rockpi_8,139949311918192
startup,python-pi,rockpi_8,139949311918192
setup,python-pi,rockpi_8,139949311918192
finish,python-pi,rockpi_8,139949311918192
deploy,fio,rpi3_3,139949311930768
startup,fio,rpi3_3,139949311930768
setup,fio,rpi3_3,139949311930768
finish,fio,rpi3_3,139949311930768
deploy,resnet50-inference,nx_3,139949312321344
deploy,resnet50-training,nano_17,139949311305008
deploy,python-pi,nx_10,139949311305200
deploy,fio,rpi3_4,139949311306304
startup,fio,rpi3_4,139949311306304
setup,fio,rpi3_4,139949311306304
finish,fio,rpi3_4,139949311306304
startup,python-pi,nx_10,139949311305200
setup,python-pi,nx_10,139949311305200
finish,python-pi,nx_10,139949311305200
startup,resnet50-inference,nx_3,139949312321344
setup,resnet50-inference,nx_3,139949312321344
startup,resnet50-training,nano_17,139949311305008
setup,resnet50-training,nano_17,139949311305008
finish,resnet50-training,nano_17,139949311305008
finish,resnet50-inference,nx_3,139949312321344
deploy,resnet50-inference,nano_15,139949310958688
deploy,resnet50-training,nano_26,139949308730944
deploy,python-pi,coral_1,139949308731904
deploy,fio,rpi3_4,139949308732672
startup,fio,rpi3_4,139949308732672
setup,fio,rpi3_4,139949308732672
finish,fio,rpi3_4,139949308732672
startup,python-pi,coral_1,139949308731904
setup,python-pi,coral_1,139949308731904
finish,python-pi,coral_1,139949308731904
startup,resnet50-inference,nano_15,139949310958688
setup,resnet50-inference,nano_15,139949310958688
startup,resnet50-training,nano_26,139949308730944
setup,resnet50-training,nano_26,139949308730944
finish,resnet50-training,nano_26,139949308730944
finish,resnet50-inference,nano_15,139949310958688
deploy,resnet50-inference,nx_13,139949308116704
deploy,resnet50-training,nano_18,139949308227456
deploy,python-pi,coral_3,139949308228416
deploy,fio,rpi3_5,139949308229184
startup,fio,rpi3_5,139949308229184
setup,fio,rpi3_5,139949308229184
finish,fio,rpi3_5,139949308229184
startup,python-pi,coral_3,139949308228416
setup,python-pi,coral_3,139949308228416
finish,python-pi,coral_3,139949308228416
startup,resnet50-inference,nx_13,139949308116704
setup,resnet50-inference,nx_13,139949308116704
startup,resnet50-training,nano_18,139949308227456
