value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140675192956512,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140675192968272,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140675192956512,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140675192956512,tx2_0,True
queue,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,140675192973392,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140675194222928,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140675191375728,,
start,resnet50-training,faas-workloads/resnet-training-gpu,140675192968272,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140675192968272,nx_5,True
start,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,140675192973392,,
finish,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,140675192973392,coral_2,True
start,speech-inference,faas-workloads/speech-inference-tflite,140675194222928,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140675194222928,rpi4_18,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140675191375728,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140675191375728,rpi4_19,True
