value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_7,139924021323360
deploy,resnet50-training,nx_7,139924021334800
deploy,mobilenet-inference,coral_10,139924021339920
deploy,speech-inference,coral_15,139924023047312
deploy,resnet50-preprocessing,coral_20,139924020183728
startup,mobilenet-inference,coral_10,139924021339920
setup,mobilenet-inference,coral_10,139924021339920
finish,mobilenet-inference,coral_10,139924021339920
startup,speech-inference,coral_15,139924023047312
setup,speech-inference,coral_15,139924023047312
finish,speech-inference,coral_15,139924023047312
startup,resnet50-inference,nx_7,139924021323360
setup,resnet50-inference,nx_7,139924021323360
startup,resnet50-training,nx_7,139924021334800
setup,resnet50-training,nx_7,139924021334800
finish,resnet50-training,nx_7,139924021334800
finish,resnet50-inference,nx_7,139924021323360
startup,resnet50-preprocessing,coral_20,139924020183728
setup,resnet50-preprocessing,coral_20,139924020183728
finish,resnet50-preprocessing,coral_20,139924020183728
