value,name,function_id
deploy,resnet50-inference,140634115406048
deploy,speech-inference,140634115407104
deploy,resnet50-preprocessing,140634115424752
deploy,resnet50-training,140634115425568
deploy,python-pi,140634115426768
deploy,fio,140634115427584
