value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_10,140634115287472
deploy,speech-inference,rockpi_30,140634115288336
deploy,resnet50-preprocessing,rockpi_30,140634115526992
deploy,resnet50-training,nano_3,140634115527952
deploy,python-pi,rockpi_8,140634115528912
deploy,fio,rpi3_3,140634115529872
startup,fio,rpi3_3,140634115529872
setup,fio,rpi3_3,140634115529872
finish,fio,rpi3_3,140634115529872
startup,python-pi,rockpi_8,140634115528912
setup,python-pi,rockpi_8,140634115528912
finish,python-pi,rockpi_8,140634115528912
startup,speech-inference,rockpi_30,140634115288336
setup,speech-inference,rockpi_30,140634115288336
startup,resnet50-inference,nx_10,140634115287472
setup,resnet50-inference,nx_10,140634115287472
startup,resnet50-training,nano_3,140634115527952
setup,resnet50-training,nano_3,140634115527952
finish,resnet50-training,nano_3,140634115527952
finish,speech-inference,rockpi_30,140634115288336
finish,resnet50-inference,nx_10,140634115287472
startup,resnet50-preprocessing,rockpi_30,140634115526992
setup,resnet50-preprocessing,rockpi_30,140634115526992
finish,resnet50-preprocessing,rockpi_30,140634115526992
deploy,python-pi,rockpi_8,140634113121472
startup,python-pi,rockpi_8,140634113121472
setup,python-pi,rockpi_8,140634113121472
finish,python-pi,rockpi_8,140634113121472
deploy,python-pi,nx_10,140634112078656
startup,python-pi,nx_10,140634112078656
setup,python-pi,nx_10,140634112078656
finish,python-pi,nx_10,140634112078656
deploy,speech-inference,coral_1,140634111595312
deploy,python-pi,coral_3,140634105765680
startup,speech-inference,coral_1,140634111595312
setup,speech-inference,coral_1,140634111595312
startup,python-pi,coral_3,140634105765680
setup,python-pi,coral_3,140634105765680
finish,python-pi,coral_3,140634105765680
finish,speech-inference,coral_1,140634111595312
deploy,speech-inference,rpi3_4,140634104655936
deploy,python-pi,rpi3_5,140634104832176
startup,speech-inference,rpi3_4,140634104655936
setup,speech-inference,rpi3_4,140634104655936
startup,python-pi,rpi3_5,140634104832176
setup,python-pi,rpi3_5,140634104832176
finish,python-pi,rpi3_5,140634104832176
finish,speech-inference,rpi3_4,140634104655936
teardown,speech-inference,rpi3_4,140634104655936
deploy,speech-inference,rpi3_4,140634098606784
startup,speech-inference,rpi3_4,140634098606784
setup,speech-inference,rpi3_4,140634098606784
deploy,resnet50-preprocessing,rockpi_13,140634098765584
deploy,python-pi,rockpi_13,140634098766112
finish,speech-inference,rpi3_4,140634098606784
startup,python-pi,rockpi_13,140634098766112
setup,python-pi,rockpi_13,140634098766112
finish,python-pi,rockpi_13,140634098766112
startup,resnet50-preprocessing,rockpi_13,140634098765584
setup,resnet50-preprocessing,rockpi_13,140634098765584
finish,resnet50-preprocessing,rockpi_13,140634098765584
deploy,speech-inference,nx_3,140634097617456
deploy,python-pi,nx_3,140634097628688
startup,speech-inference,nx_3,140634097617456
setup,speech-inference,nx_3,140634097617456
startup,python-pi,nx_3,140634097628688
setup,python-pi,nx_3,140634097628688
finish,python-pi,nx_3,140634097628688
finish,speech-inference,nx_3,140634097617456
teardown,speech-inference,nx_3,140634097617456
teardown,speech-inference,rpi3_4,140634098606784
teardown,python-pi,nx_3,140634097628688
deploy,speech-inference,rpi3_4,140634090709984
startup,speech-inference,rpi3_4,140634090709984
setup,speech-inference,rpi3_4,140634090709984
deploy,resnet50-preprocessing,nx_3,140634090852640
deploy,python-pi,nx_3,140634090853216
startup,python-pi,nx_3,140634090853216
setup,python-pi,nx_3,140634090853216
finish,python-pi,nx_3,140634090853216
finish,speech-inference,rpi3_4,140634090709984
startup,resnet50-preprocessing,nx_3,140634090852640
setup,resnet50-preprocessing,nx_3,140634090852640
finish,resnet50-preprocessing,nx_3,140634090852640
teardown,resnet50-preprocessing,nx_3,140634090852640
deploy,speech-inference,rockpi_12,140634091687168
deploy,python-pi,nx_3,140634091699120
startup,python-pi,nx_3,140634091699120
setup,python-pi,nx_3,140634091699120
finish,python-pi,nx_3,140634091699120
startup,speech-inference,rockpi_12,140634091687168
setup,speech-inference,rockpi_12,140634091687168
finish,speech-inference,rockpi_12,140634091687168
teardown,speech-inference,rockpi_12,140634091687168
teardown,python-pi,nx_3,140634091699120
teardown,speech-inference,rpi3_4,140634090709984
teardown,python-pi,nx_3,140634090853216
teardown,python-pi,rockpi_13,140634098766112
teardown,python-pi,rpi3_5,140634104832176
teardown,python-pi,coral_3,140634105765680
deploy,speech-inference,coral_3,140634086082496
deploy,resnet50-preprocessing,rpi3_4,140634086095216
deploy,python-pi,rpi3_5,140634086094112
startup,python-pi,rpi3_5,140634086094112
setup,python-pi,rpi3_5,140634086094112
finish,python-pi,rpi3_5,140634086094112
startup,speech-inference,coral_3,140634086082496
setup,speech-inference,coral_3,140634086082496
finish,speech-inference,coral_3,140634086082496
startup,resnet50-preprocessing,rpi3_4,140634086095216
setup,resnet50-preprocessing,rpi3_4,140634086095216
finish,resnet50-preprocessing,rpi3_4,140634086095216
teardown,speech-inference,coral_3,140634086082496
teardown,resnet50-preprocessing,rpi3_4,140634086095216
deploy,python-pi,coral_3,140634084880112
startup,python-pi,coral_3,140634084880112
setup,python-pi,coral_3,140634084880112
finish,python-pi,coral_3,140634084880112
teardown,python-pi,coral_3,140634084880112
teardown,python-pi,rpi3_5,140634086094112
teardown,python-pi,nx_10,140634112078656
deploy,resnet50-preprocessing,nx_10,140634081153744
deploy,python-pi,coral_3,140634079216976
startup,python-pi,coral_3,140634079216976
setup,python-pi,coral_3,140634079216976
finish,python-pi,coral_3,140634079216976
startup,resnet50-preprocessing,nx_10,140634081153744
setup,resnet50-preprocessing,nx_10,140634081153744
finish,resnet50-preprocessing,nx_10,140634081153744
teardown,resnet50-preprocessing,nx_10,140634081153744
deploy,python-pi,nx_10,140634079873824
startup,python-pi,nx_10,140634079873824
setup,python-pi,nx_10,140634079873824
finish,python-pi,nx_10,140634079873824
teardown,python-pi,nx_10,140634079873824
teardown,python-pi,coral_3,140634079216976
deploy,resnet50-preprocessing,nx_10,140634074545648
startup,resnet50-preprocessing,nx_10,140634074545648
setup,resnet50-preprocessing,nx_10,140634074545648
finish,resnet50-preprocessing,nx_10,140634074545648
deploy,python-pi,coral_3,140634073543104
startup,python-pi,coral_3,140634073543104
setup,python-pi,coral_3,140634073543104
finish,python-pi,coral_3,140634073543104
teardown,resnet50-preprocessing,nx_10,140634074545648
deploy,python-pi,nx_10,140634073730592
startup,python-pi,nx_10,140634073730592
setup,python-pi,nx_10,140634073730592
finish,python-pi,nx_10,140634073730592
deploy,resnet50-preprocessing,rpi3_4,140634066621904
startup,resnet50-preprocessing,rpi3_4,140634066621904
setup,resnet50-preprocessing,rpi3_4,140634066621904
finish,resnet50-preprocessing,rpi3_4,140634066621904
deploy,python-pi,rpi3_5,140634067240176
startup,python-pi,rpi3_5,140634067240176
setup,python-pi,rpi3_5,140634067240176
finish,python-pi,rpi3_5,140634067240176
teardown,resnet50-preprocessing,rpi3_4,140634066621904
deploy,python-pi,rpi3_4,140634066199712
startup,python-pi,rpi3_4,140634066199712
setup,python-pi,rpi3_4,140634066199712
finish,python-pi,rpi3_4,140634066199712
deploy,python-pi,rockpi_13,140634065869008
startup,python-pi,rockpi_13,140634065869008
setup,python-pi,rockpi_13,140634065869008
finish,python-pi,rockpi_13,140634065869008
deploy,python-pi,nx_3,140634058496976
startup,python-pi,nx_3,140634058496976
setup,python-pi,nx_3,140634058496976
finish,python-pi,nx_3,140634058496976
teardown,python-pi,nx_3,140634058496976
teardown,python-pi,rockpi_13,140634065869008
teardown,python-pi,rpi3_4,140634066199712
deploy,python-pi,rpi3_4,140634053383776
startup,python-pi,rpi3_4,140634053383776
setup,python-pi,rpi3_4,140634053383776
finish,python-pi,rpi3_4,140634053383776
deploy,python-pi,rockpi_13,140634052089632
startup,python-pi,rockpi_13,140634052089632
setup,python-pi,rockpi_13,140634052089632
finish,python-pi,rockpi_13,140634052089632
teardown,python-pi,rockpi_13,140634052089632
teardown,python-pi,rpi3_4,140634053383776
teardown,python-pi,rpi3_5,140634067240176
teardown,python-pi,nx_10,140634073730592
teardown,python-pi,coral_3,140634073543104
deploy,python-pi,nx_10,140634045777520
startup,python-pi,nx_10,140634045777520
setup,python-pi,nx_10,140634045777520
finish,python-pi,nx_10,140634045777520
teardown,python-pi,nx_10,140634045777520
