t_fet_start,t_fet_end,t_wait_start,t_wait_end,function_name,function_image,node,replica_id,request_id
2.604423221709341,2.9795177209750308,2.604423221709341,2.604423221709341,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,9
2.6524389605958896,3.023341115507389,2.6524389605958896,2.6524389605958896,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,13
2.821440391371122,3.194206577449067,2.821440391371122,2.821440391371122,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,22
2.8566536466624672,3.231236677880437,2.8566536466624672,2.8566536466624672,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,27
2.9795177209750308,3.358076284766304,2.935215870145607,2.9795177209750308,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,30
2.516116389098496,3.4376740169319158,2.516116389098496,2.516116389098496,python-pi,faas-workloads/python-pi,rockpi_25,140652990109568,2
2.5201835070238356,3.43885633863401,2.5201835070238356,2.5201835070238356,python-pi,faas-workloads/python-pi,rockpi_25,140652990109568,3
2.554731041287111,3.4686699559445153,2.554731041287111,2.554731041287111,python-pi,faas-workloads/python-pi,rockpi_25,140652990109568,6
3.118749091994647,3.4948795214076513,3.118749091994647,3.118749091994647,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,37
2.590561187076949,3.510986091881647,2.590561187076949,2.590561187076949,python-pi,faas-workloads/python-pi,rockpi_25,140652990109568,8
3.194206577449067,3.5751455979626345,3.178952975054555,3.194206577449067,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,43
3.384562014644241,3.7853849528246784,3.384562014644241,3.384562014644241,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,53
3.4991743730790623,3.8812800690033136,3.4991743730790623,3.4991743730790623,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,60
3.522676130376846,3.901522553625472,3.522676130376846,3.522676130376846,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,62
3.5751455979626345,3.946500147414746,3.5631863662395316,3.5751455979626345,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,68
3.7853849528246784,4.156004975420603,3.6123579665942853,3.7853849528246784,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,69
3.8812800690033136,4.262373961896999,3.6630369322124583,3.8812800690033136,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,75
3.901522553625472,4.278461343006882,3.7896535184745326,3.901522553625472,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,83
3.946500147414746,4.3194148227644416,3.8714702847477476,3.946500147414746,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,88
3.43885633863401,4.345879343903258,2.714888527609652,3.43885633863401,python-pi,faas-workloads/python-pi,rockpi_25,140652990109568,16
3.4376740169319158,4.356059848644603,2.668918015491371,3.4376740169319158,python-pi,faas-workloads/python-pi,rockpi_25,140652990109568,14
3.4686699559445153,4.409287106732923,2.7842002291227805,3.4686699559445153,python-pi,faas-workloads/python-pi,rockpi_25,140652990109568,20
3.510986091881647,4.4144366611802,2.8406799319644307,3.510986091881647,python-pi,faas-workloads/python-pi,rockpi_25,140652990109568,26
4.156004975420603,4.526625534281249,3.8903095194910837,4.156004975420603,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,90
4.262373961896999,4.643025862272059,3.9530447689035957,4.262373961896999,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,93
4.278461343006882,4.680066968510625,4.01645986865678,4.278461343006882,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,105
4.3194148227644416,4.690460460416929,4.024270230843647,4.3194148227644416,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,106
4.526625534281249,4.922647348302602,4.073848382645703,4.526625534281249,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,112
4.643025862272059,5.016009352308109,4.152831428890224,4.643025862272059,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,119
4.680066968510625,5.060957500593057,4.3463255284352105,4.680066968510625,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,130
4.690460460416929,5.0782932405747045,4.404046460866125,4.690460460416929,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,133
4.345879343903258,5.256151687836544,2.934019034027422,4.345879343903258,python-pi,faas-workloads/python-pi,rockpi_25,140652990109568,29
4.356059848644603,5.268875465425277,3.0015315574230472,4.356059848644603,python-pi,faas-workloads/python-pi,rockpi_25,140652990109568,32
4.409287106732923,5.333068796215705,3.0055114685829314,4.409287106732923,python-pi,faas-workloads/python-pi,rockpi_25,140652990109568,33
4.4144366611802,5.340598675957716,3.073857439248252,4.4144366611802,python-pi,faas-workloads/python-pi,rockpi_25,140652990109568,35
4.922647348302602,5.387738510840229,4.506247593144801,4.922647348302602,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,137
5.016009352308109,5.434728955301665,4.544088216601005,5.016009352308109,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,140
5.0782932405747045,5.4620375401088594,4.590278476082574,5.0782932405747045,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,144
5.060957500593057,5.48146020738222,4.546117955668384,5.060957500593057,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,141
5.387738510840229,5.770862373151896,4.663367949151494,5.387738510840229,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,149
5.434728955301665,5.82294216386525,4.713716291936508,5.434728955301665,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,152
5.4620375401088594,5.833677486861225,4.782465915451543,5.4620375401088594,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140652989835744,158
