value,name,function_id
deploy,resnet50-inference,139662551132640
deploy,speech-inference,139662551133696
deploy,resnet50-preprocessing,139662551134896
deploy,resnet50-training,139662551135712
deploy,python-pi,139662551136912
deploy,fio,139662551137728
