value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_14,139662550981296
deploy,speech-inference,rockpi_59,139662550982160
deploy,resnet50-preprocessing,rockpi_59,139662549256656
deploy,resnet50-training,nx_22,139662549257616
deploy,python-pi,rockpi_13,139662549258576
deploy,fio,rpi3_48,139662549259536
startup,fio,rpi3_48,139662549259536
setup,fio,rpi3_48,139662549259536
finish,fio,rpi3_48,139662549259536
startup,python-pi,rockpi_13,139662549258576
setup,python-pi,rockpi_13,139662549258576
finish,python-pi,rockpi_13,139662549258576
startup,speech-inference,rockpi_59,139662550982160
setup,speech-inference,rockpi_59,139662550982160
startup,resnet50-inference,nx_14,139662550981296
setup,resnet50-inference,nx_14,139662550981296
startup,resnet50-training,nx_22,139662549257616
setup,resnet50-training,nx_22,139662549257616
finish,resnet50-training,nx_22,139662549257616
finish,speech-inference,rockpi_59,139662550982160
finish,resnet50-inference,nx_14,139662550981296
startup,resnet50-preprocessing,rockpi_59,139662549256656
setup,resnet50-preprocessing,rockpi_59,139662549256656
finish,resnet50-preprocessing,rockpi_59,139662549256656
deploy,resnet50-inference,nano_24,139662546157824
deploy,speech-inference,rockpi_13,139662546428080
deploy,resnet50-training,nano_38,139662546429424
deploy,python-pi,coral_11,139662546429616
deploy,fio,rpi3_48,139662546430576
startup,fio,rpi3_48,139662546430576
setup,fio,rpi3_48,139662546430576
finish,fio,rpi3_48,139662546430576
startup,speech-inference,rockpi_13,139662546428080
setup,speech-inference,rockpi_13,139662546428080
startup,python-pi,coral_11,139662546429616
setup,python-pi,coral_11,139662546429616
finish,python-pi,coral_11,139662546429616
finish,speech-inference,rockpi_13,139662546428080
startup,resnet50-inference,nano_24,139662546157824
setup,resnet50-inference,nano_24,139662546157824
startup,resnet50-training,nano_38,139662546429424
setup,resnet50-training,nano_38,139662546429424
finish,resnet50-training,nano_38,139662546429424
finish,resnet50-inference,nano_24,139662546157824
deploy,resnet50-inference,nx_6,139662543560688
deploy,speech-inference,rpi3_49,139662543715488
deploy,resnet50-training,nano_14,139662543715392
deploy,python-pi,rpi3_50,139662541816640
deploy,fio,rpi3_30,139662541817648
startup,fio,rpi3_30,139662541817648
setup,fio,rpi3_30,139662541817648
finish,fio,rpi3_30,139662541817648
startup,speech-inference,rpi3_49,139662543715488
setup,speech-inference,rpi3_49,139662543715488
startup,python-pi,rpi3_50,139662541816640
setup,python-pi,rpi3_50,139662541816640
finish,python-pi,rpi3_50,139662541816640
finish,speech-inference,rpi3_49,139662543715488
startup,resnet50-inference,nx_6,139662543560688
setup,resnet50-inference,nx_6,139662543560688
startup,resnet50-training,nano_14,139662543715392
setup,resnet50-training,nano_14,139662543715392
finish,resnet50-training,nano_14,139662543715392
finish,resnet50-inference,nx_6,139662543560688
deploy,resnet50-inference,nx_9,139662538850256
deploy,speech-inference,rockpi_66,139662539201776
deploy,resnet50-training,nx_29,139662539202304
deploy,python-pi,rockpi_66,139662539203648
deploy,fio,rpi3_30,139662539204416
startup,fio,rpi3_30,139662539204416
setup,fio,rpi3_30,139662539204416
finish,fio,rpi3_30,139662539204416
startup,speech-inference,rockpi_66,139662539201776
setup,speech-inference,rockpi_66,139662539201776
startup,resnet50-inference,nx_9,139662538850256
setup,resnet50-inference,nx_9,139662538850256
startup,resnet50-training,nx_29,139662539202304
setup,resnet50-training,nx_29,139662539202304
finish,resnet50-training,nx_29,139662539202304
startup,python-pi,rockpi_66,139662539203648
setup,python-pi,rockpi_66,139662539203648
finish,python-pi,rockpi_66,139662539203648
finish,speech-inference,rockpi_66,139662539201776
finish,resnet50-inference,nx_9,139662538850256
deploy,resnet50-inference,nano_13,139662534420816
deploy,speech-inference,rockpi_9,139662534821440
deploy,resnet50-training,nx_0,139662534821968
deploy,python-pi,rockpi_9,139662534823312
deploy,fio,rpi3_31,139662534824080
startup,fio,rpi3_31,139662534824080
setup,fio,rpi3_31,139662534824080
finish,fio,rpi3_31,139662534824080
startup,speech-inference,rockpi_9,139662534821440
setup,speech-inference,rockpi_9,139662534821440
startup,resnet50-inference,nano_13,139662534420816
setup,resnet50-inference,nano_13,139662534420816
startup,resnet50-training,nx_0,139662534821968
setup,resnet50-training,nx_0,139662534821968
finish,resnet50-training,nx_0,139662534821968
startup,python-pi,rockpi_9,139662534823312
setup,python-pi,rockpi_9,139662534823312
finish,python-pi,rockpi_9,139662534823312
finish,speech-inference,rockpi_9,139662534821440
finish,resnet50-inference,nano_13,139662534420816
deploy,resnet50-inference,nx_4,139662530236704
deploy,speech-inference,rockpi_15,139662530457040
deploy,resnet50-training,nx_12,139662530457568
deploy,python-pi,rockpi_15,139662530458912
deploy,fio,rpi3_31,139662530459680
startup,fio,rpi3_31,139662530459680
setup,fio,rpi3_31,139662530459680
finish,fio,rpi3_31,139662530459680
startup,speech-inference,rockpi_15,139662530457040
setup,speech-inference,rockpi_15,139662530457040
startup,resnet50-inference,nx_4,139662530236704
setup,resnet50-inference,nx_4,139662530236704
startup,resnet50-training,nx_12,139662530457568
setup,resnet50-training,nx_12,139662530457568
finish,resnet50-training,nx_12,139662530457568
startup,python-pi,rockpi_15,139662530458912
setup,python-pi,rockpi_15,139662530458912
finish,python-pi,rockpi_15,139662530458912
finish,speech-inference,rockpi_15,139662530457040
finish,resnet50-inference,nx_4,139662530236704
deploy,resnet50-inference,nx_17,139662526091072
deploy,speech-inference,rockpi_75,139662526311408
deploy,resnet50-training,nano_30,139662526311936
deploy,python-pi,rockpi_75,139662526313280
deploy,fio,rpi3_32,139662526314048
startup,fio,rpi3_32,139662526314048
setup,fio,rpi3_32,139662526314048
finish,fio,rpi3_32,139662526314048
startup,speech-inference,rockpi_75,139662526311408
setup,speech-inference,rockpi_75,139662526311408
startup,resnet50-inference,nx_17,139662526091072
setup,resnet50-inference,nx_17,139662526091072
startup,resnet50-training,nano_30,139662526311936
setup,resnet50-training,nano_30,139662526311936
finish,resnet50-training,nano_30,139662526311936
startup,python-pi,rockpi_75,139662526313280
setup,python-pi,rockpi_75,139662526313280
