value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139662550981296,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139662550982160,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139662550981296,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139662550981296,nx_14,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139662549256656,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139662549257616,,
queue,python-pi,faas-workloads/python-pi,139662549258576,,
queue,fio,faas-workloads/fio,139662549259536,,
start,speech-inference,faas-workloads/speech-inference-tflite,139662550982160,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139662550982160,rockpi_59,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139662549256656,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139662549256656,rockpi_59,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139662549257616,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139662549257616,nx_22,True
start,python-pi,faas-workloads/python-pi,139662549258576,,
finish,python-pi,faas-workloads/python-pi,139662549258576,rockpi_13,True
start,fio,faas-workloads/fio,139662549259536,,
finish,fio,faas-workloads/fio,139662549259536,rpi3_48,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139662546157824,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139662546428080,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139662546157824,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139662546157824,nano_24,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139662546429424,,
queue,python-pi,faas-workloads/python-pi,139662546429616,,
queue,fio,faas-workloads/fio,139662546430576,,
start,speech-inference,faas-workloads/speech-inference-tflite,139662546428080,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139662546428080,rockpi_13,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139662546429424,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139662546429424,nano_38,True
start,python-pi,faas-workloads/python-pi,139662546429616,,
finish,python-pi,faas-workloads/python-pi,139662546429616,coral_11,True
start,fio,faas-workloads/fio,139662546430576,,
finish,fio,faas-workloads/fio,139662546430576,rpi3_48,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139662543560688,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139662543715488,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139662543560688,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139662543560688,nx_6,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139662543715392,,
queue,python-pi,faas-workloads/python-pi,139662541816640,,
queue,fio,faas-workloads/fio,139662541817648,,
start,speech-inference,faas-workloads/speech-inference-tflite,139662543715488,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139662543715488,rpi3_49,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139662543715392,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139662543715392,nano_14,True
start,python-pi,faas-workloads/python-pi,139662541816640,,
finish,python-pi,faas-workloads/python-pi,139662541816640,rpi3_50,True
start,fio,faas-workloads/fio,139662541817648,,
finish,fio,faas-workloads/fio,139662541817648,rpi3_30,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139662538850256,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139662539201776,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139662538850256,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139662538850256,nx_9,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139662539202304,,
queue,python-pi,faas-workloads/python-pi,139662539203648,,
queue,fio,faas-workloads/fio,139662539204416,,
start,speech-inference,faas-workloads/speech-inference-tflite,139662539201776,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139662539201776,rockpi_66,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139662539202304,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139662539202304,nx_29,True
start,python-pi,faas-workloads/python-pi,139662539203648,,
finish,python-pi,faas-workloads/python-pi,139662539203648,rockpi_66,True
start,fio,faas-workloads/fio,139662539204416,,
finish,fio,faas-workloads/fio,139662539204416,rpi3_30,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139662534420816,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139662534821440,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139662534420816,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139662534420816,nano_13,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139662534821968,,
queue,python-pi,faas-workloads/python-pi,139662534823312,,
queue,fio,faas-workloads/fio,139662534824080,,
start,speech-inference,faas-workloads/speech-inference-tflite,139662534821440,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139662534821440,rockpi_9,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139662534821968,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139662534821968,nx_0,True
start,python-pi,faas-workloads/python-pi,139662534823312,,
finish,python-pi,faas-workloads/python-pi,139662534823312,rockpi_9,True
start,fio,faas-workloads/fio,139662534824080,,
finish,fio,faas-workloads/fio,139662534824080,rpi3_31,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139662530236704,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139662530457040,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139662530236704,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139662530236704,nx_4,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139662530457568,,
queue,python-pi,faas-workloads/python-pi,139662530458912,,
queue,fio,faas-workloads/fio,139662530459680,,
start,speech-inference,faas-workloads/speech-inference-tflite,139662530457040,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139662530457040,rockpi_15,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139662530457568,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139662530457568,nx_12,True
start,python-pi,faas-workloads/python-pi,139662530458912,,
finish,python-pi,faas-workloads/python-pi,139662530458912,rockpi_15,True
start,fio,faas-workloads/fio,139662530459680,,
finish,fio,faas-workloads/fio,139662530459680,rpi3_31,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139662526091072,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139662526311408,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139662526091072,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139662526091072,nx_17,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139662526311936,,
queue,python-pi,faas-workloads/python-pi,139662526313280,,
queue,fio,faas-workloads/fio,139662526314048,,
start,speech-inference,faas-workloads/speech-inference-tflite,139662526311408,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139662526311408,rockpi_75,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139662526311936,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139662526311936,nano_30,True
start,python-pi,faas-workloads/python-pi,139662526313280,,
finish,python-pi,faas-workloads/python-pi,139662526313280,rockpi_75,True
start,fio,faas-workloads/fio,139662526314048,,
finish,fio,faas-workloads/fio,139662526314048,rpi3_32,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139662522256160,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139662522492688,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139662522256160,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139662522256160,nx_13,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139662522493216,,
queue,python-pi,faas-workloads/python-pi,139662522494560,,
queue,fio,faas-workloads/fio,139662522495328,,
start,speech-inference,faas-workloads/speech-inference-tflite,139662522492688,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139662522492688,nx_14,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139662522493216,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139662522493216,nx_18,True
start,python-pi,faas-workloads/python-pi,139662522494560,,
finish,python-pi,faas-workloads/python-pi,139662522494560,nx_22,True
start,fio,faas-workloads/fio,139662522495328,,
finish,fio,faas-workloads/fio,139662522495328,rpi3_32,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139662518219680,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139662518555200,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139662518219680,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139662518219680,nx_25,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139662518556448,,
queue,python-pi,faas-workloads/python-pi,139662518556016,,
queue,fio,faas-workloads/fio,139662518557600,,
start,speech-inference,faas-workloads/speech-inference-tflite,139662518555200,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139662518555200,rockpi_17,True
