value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140539548359920,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140539548360784,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140539548359920,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140539548359920,nano_21,True
queue,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140539548616016,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140539548616976,,
queue,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140539548617936,,
queue,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140539548618896,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140539548619856,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140539548620816,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140539548360784,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140539548360784,tx2_0,True
start,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140539548616016,,
finish,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140539548616016,tx2_1,True
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140539548616976,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140539548616976,nano_9,True
start,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140539548617936,,
finish,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140539548617936,nano_16,True
start,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140539548618896,,
finish,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140539548618896,nano_15,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140539548619856,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140539548619856,nano_0,True
start,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140539548620816,,
finish,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140539548620816,nano_0,True
queue,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140539508982400,,
start,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140539508982400,,
finish,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140539508982400,nano_1,True
queue,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140539508654864,,
start,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140539508654864,,
finish,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140539508654864,nano_17,True
queue,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140539494203792,,
start,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140539494203792,,
finish,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140539494203792,nano_17,True
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140539470248976,,
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140539470248976,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140539470248976,nano_19,True
