value,function_name,node_name,replica_id
deploy,resnet50-inference,nano_21,140539548359920
deploy,resnet50-inference-downtown,tx2_0,140539548360784
deploy,resnet50-inference-suburb,tx2_1,140539548616016
deploy,resnet50-inference-industrial,nano_9,140539548616976
deploy,resnet50-inference-residential,nano_16,140539548617936
deploy,resnet50-inference-commercial,nano_15,140539548618896
deploy,resnet50-training,nano_0,140539548619856
deploy,resnet50-training-downtown,nano_0,140539548620816
startup,resnet50-training-downtown,nano_0,140539548620816
setup,resnet50-training-downtown,nano_0,140539548620816
finish,resnet50-training-downtown,nano_0,140539548620816
startup,resnet50-inference,nano_21,140539548359920
setup,resnet50-inference,nano_21,140539548359920
startup,resnet50-inference-downtown,tx2_0,140539548360784
setup,resnet50-inference-downtown,tx2_0,140539548360784
startup,resnet50-inference-suburb,tx2_1,140539548616016
setup,resnet50-inference-suburb,tx2_1,140539548616016
startup,resnet50-inference-industrial,nano_9,140539548616976
setup,resnet50-inference-industrial,nano_9,140539548616976
startup,resnet50-inference-residential,nano_16,140539548617936
setup,resnet50-inference-residential,nano_16,140539548617936
startup,resnet50-inference-commercial,nano_15,140539548618896
setup,resnet50-inference-commercial,nano_15,140539548618896
startup,resnet50-training,nano_0,140539548619856
setup,resnet50-training,nano_0,140539548619856
finish,resnet50-training,nano_0,140539548619856
finish,resnet50-inference,nano_21,140539548359920
finish,resnet50-inference-downtown,tx2_0,140539548360784
finish,resnet50-inference-industrial,nano_9,140539548616976
finish,resnet50-inference-residential,nano_16,140539548617936
finish,resnet50-inference-commercial,nano_15,140539548618896
finish,resnet50-inference-suburb,tx2_1,140539548616016
deploy,resnet50-inference-commercial,nano_1,140539508982400
startup,resnet50-inference-commercial,nano_1,140539508982400
setup,resnet50-inference-commercial,nano_1,140539508982400
finish,resnet50-inference-commercial,nano_1,140539508982400
deploy,resnet50-inference-commercial,nano_17,140539508654864
startup,resnet50-inference-commercial,nano_17,140539508654864
setup,resnet50-inference-commercial,nano_17,140539508654864
finish,resnet50-inference-commercial,nano_17,140539508654864
teardown,resnet50-inference-commercial,nano_17,140539508654864
deploy,resnet50-inference-residential,nano_17,140539494203792
startup,resnet50-inference-residential,nano_17,140539494203792
setup,resnet50-inference-residential,nano_17,140539494203792
finish,resnet50-inference-residential,nano_17,140539494203792
deploy,resnet50-inference-industrial,nano_19,140539470248976
startup,resnet50-inference-industrial,nano_19,140539470248976
setup,resnet50-inference-industrial,nano_19,140539470248976
finish,resnet50-inference-industrial,nano_19,140539470248976
