value,name,function_id
deploy,resnet50-inference,140539548420272
deploy,resnet50-inference-downtown,140539548421328
deploy,resnet50-inference-suburb,140539548422528
deploy,resnet50-inference-industrial,140539548423728
deploy,resnet50-inference-residential,140539548424928
deploy,resnet50-inference-commercial,140539548426128
deploy,resnet50-training,140539548427328
deploy,resnet50-training-downtown,140539548428528
