value,name,image,function_id,node
deploy,python-pi,faas-workloads/python-pi,140603392133680,rockpi_25
deploy,python-pi-downtown,faas-workloads/python-pi,140603392134496,rockpi_25
deploy,python-pi-suburb,faas-workloads/python-pi,140603392135312,rpi3_18
deploy,fio,faas-workloads/fio,140603392136128,rpi3_19
deploy,fio-downtown,faas-workloads/fio,140603392136944,rpi3_19
deploy,fio-suburb,faas-workloads/fio,140603392137760,rpi3_20
deploy,python-pi,faas-workloads/python-pi,140603392133680,rpi3_24
deploy,python-pi-downtown,faas-workloads/python-pi,140603392134496,rpi3_25
deploy,python-pi-suburb,faas-workloads/python-pi,140603392135312,rpi3_26
deploy,fio,faas-workloads/fio,140603392136128,rpi3_20
deploy,fio-downtown,faas-workloads/fio,140603392136944,rpi3_3
deploy,fio-suburb,faas-workloads/fio,140603392137760,rpi3_3
deploy,python-pi,faas-workloads/python-pi,140603392133680,rockpi_2
deploy,python-pi-downtown,faas-workloads/python-pi,140603392134496,rockpi_2
deploy,python-pi-suburb,faas-workloads/python-pi,140603392135312,nx_9
deploy,fio,faas-workloads/fio,140603392136128,rpi3_4
deploy,fio-downtown,faas-workloads/fio,140603392136944,rpi3_4
deploy,fio-suburb,faas-workloads/fio,140603392137760,rpi3_5
deploy,python-pi,faas-workloads/python-pi,140603392133680,nx_9
deploy,python-pi-downtown,faas-workloads/python-pi,140603392134496,coral_1
deploy,python-pi-suburb,faas-workloads/python-pi,140603392135312,rockpi_23
deploy,fio,faas-workloads/fio,140603392136128,rpi3_5
deploy,fio-downtown,faas-workloads/fio,140603392136944,rpi3_21
deploy,fio-suburb,faas-workloads/fio,140603392137760,rpi3_21
deploy,python-pi,faas-workloads/python-pi,140603392133680,rockpi_23
deploy,python-pi-downtown,faas-workloads/python-pi,140603392134496,rockpi_13
deploy,python-pi-suburb,faas-workloads/python-pi,140603392135312,rockpi_13
deploy,fio,faas-workloads/fio,140603392136128,rpi3_22
deploy,fio-downtown,faas-workloads/fio,140603392136944,rpi3_22
deploy,fio-suburb,faas-workloads/fio,140603392137760,rpi3_23
deploy,python-pi,faas-workloads/python-pi,140603392133680,rockpi_6
deploy,python-pi-downtown,faas-workloads/python-pi,140603392134496,rockpi_6
deploy,python-pi-suburb,faas-workloads/python-pi,140603392135312,nx_2
deploy,fio,faas-workloads/fio,140603392136128,rpi3_23
deploy,fio-downtown,faas-workloads/fio,140603392136944,rpi3_27
deploy,fio-suburb,faas-workloads/fio,140603392137760,rpi3_27
deploy,python-pi,faas-workloads/python-pi,140603392133680,nx_2
deploy,python-pi-downtown,faas-workloads/python-pi,140603392134496,nx_5
deploy,python-pi-suburb,faas-workloads/python-pi,140603392135312,nx_5
deploy,fio,faas-workloads/fio,140603392136128,rpi3_28
deploy,fio-downtown,faas-workloads/fio,140603392136944,rpi3_28
deploy,fio-suburb,faas-workloads/fio,140603392137760,rpi3_29
deploy,python-pi,faas-workloads/python-pi,140603392133680,coral_2
deploy,python-pi-downtown,faas-workloads/python-pi,140603392134496,coral_3
deploy,python-pi-suburb,faas-workloads/python-pi,140603392135312,rockpi_12
deploy,fio,faas-workloads/fio,140603392136128,rpi3_29
deploy,fio-downtown,faas-workloads/fio,140603392136944,rpi3_0
deploy,fio-suburb,faas-workloads/fio,140603392137760,rpi3_0
deploy,python-pi,faas-workloads/python-pi,140603392133680,rockpi_12
deploy,python-pi-downtown,faas-workloads/python-pi,140603392134496,nx_10
deploy,python-pi-suburb,faas-workloads/python-pi,140603392135312,nx_10
deploy,fio,faas-workloads/fio,140603392136128,rpi3_1
deploy,fio-downtown,faas-workloads/fio,140603392136944,rpi3_1
deploy,fio-suburb,faas-workloads/fio,140603392137760,rpi3_2
deploy,python-pi,faas-workloads/python-pi,140603392133680,rockpi_26
