value,function_name,node_name,replica_id
deploy,resnet50-inference,nano_0,139897471215200
deploy,resnet50-training,nano_1,139897471226320
deploy,mobilenet-inference,coral_0,139897471231440
deploy,speech-inference,rpi4_24,139897472921856
deploy,resnet50-preprocessing,rpi4_25,139897472925200
startup,mobilenet-inference,coral_0,139897471231440
setup,mobilenet-inference,coral_0,139897471231440
finish,mobilenet-inference,coral_0,139897471231440
startup,speech-inference,rpi4_24,139897472921856
setup,speech-inference,rpi4_24,139897472921856
finish,speech-inference,rpi4_24,139897472921856
startup,resnet50-training,nano_1,139897471226320
setup,resnet50-training,nano_1,139897471226320
finish,resnet50-training,nano_1,139897471226320
startup,resnet50-inference,nano_0,139897471215200
setup,resnet50-inference,nano_0,139897471215200
finish,resnet50-inference,nano_0,139897471215200
startup,resnet50-preprocessing,rpi4_25,139897472925200
setup,resnet50-preprocessing,rpi4_25,139897472925200
finish,resnet50-preprocessing,rpi4_25,139897472925200
