bytes,duration,source,sink,action_type
173000000,5.710385620190752,registry,coral_0,docker_pull
4000000,0.13642657111749568,nuc_1,coral_0,data_download
328000000,32.459572496677104,registry,rpi3_3,docker_pull
1000000000,32.99098916925301,registry,nano_1,docker_pull
48000000,4.755232938044301,nuc_1,rpi3_3,data_download
1000000000,68.07847256791294,registry,nano_0,docker_pull
103000000,6.798787071399161,nuc_1,nano_0,data_download
1370000000,88.82137104247795,registry,rpi3_4,docker_pull
58000000,1.9164790504859042,nuc_1,nano_1,data_download
58000000,2.7309313980741052,nuc_1,nano_1,data_download
58000000,2.731201778907703,nuc_1,nano_1,data_download
58000000,1.9165232887654895,nuc_1,nano_1,data_download
