value,function_name,node_name,replica_id
deploy,resnet50-inference,nano_0,140603472393424
deploy,resnet50-training,nano_1,140603474406096
deploy,mobilenet-inference,coral_0,140603474411216
deploy,speech-inference,rpi3_3,140603473004704
deploy,resnet50-preprocessing,rpi3_4,140603473008048
startup,mobilenet-inference,coral_0,140603474411216
setup,mobilenet-inference,coral_0,140603474411216
finish,mobilenet-inference,coral_0,140603474411216
startup,speech-inference,rpi3_3,140603473004704
setup,speech-inference,rpi3_3,140603473004704
startup,resnet50-training,nano_1,140603474406096
setup,resnet50-training,nano_1,140603474406096
finish,resnet50-training,nano_1,140603474406096
finish,speech-inference,rpi3_3,140603473004704
startup,resnet50-inference,nano_0,140603472393424
setup,resnet50-inference,nano_0,140603472393424
finish,resnet50-inference,nano_0,140603472393424
startup,resnet50-preprocessing,rpi3_4,140603473008048
setup,resnet50-preprocessing,rpi3_4,140603473008048
finish,resnet50-preprocessing,rpi3_4,140603473008048
