value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140603474300992,nano_0
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140603474301952,nano_1
deploy,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,140603474029808,coral_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,140603474070992,rpi3_3
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140603474147152,rpi3_4
