value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139821409492208,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139821409493072,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139821409492208,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139821409492208,nano_21,True
queue,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139821409764736,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139821409765696,,
queue,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139821409766656,,
queue,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139821409767616,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139821409768576,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139821409769536,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139821409493072,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139821409493072,tx2_0,True
start,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139821409764736,,
finish,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139821409764736,tx2_1,True
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139821409765696,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139821409765696,nano_9,True
start,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139821409766656,,
finish,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139821409766656,nano_16,True
start,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139821409767616,,
finish,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139821409767616,nano_15,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139821409768576,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139821409768576,nano_0,True
start,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139821409769536,,
finish,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139821409769536,nano_0,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139821409140640,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139821407509792,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139821409140640,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139821409140640,nano_1,True
queue,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139821407510752,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139821407511472,,
queue,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139821407512240,,
queue,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139821407513008,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139821407513776,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139821407514544,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139821407509792,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139821407509792,nano_17,True
start,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139821407510752,,
finish,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139821407510752,nano_19,True
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139821407511472,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139821407511472,nano_14,True
start,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139821407512240,,
finish,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139821407512240,nano_20,True
start,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139821407513008,,
finish,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139821407513008,nano_8,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139821407513776,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139821407513776,nano_12,True
start,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139821407514544,,
finish,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139821407514544,nano_12,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139821405216272,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139821405403936,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139821405216272,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139821405216272,tx2_2,True
