value,function_name,node_name,replica_id
deploy,resnet50-inference,nano_0,140000029338192
deploy,resnet50-training,nano_1,140000029348304
deploy,mobilenet-inference,coral_0,140000029353424
deploy,speech-inference,rpi4_24,140000028930608
deploy,resnet50-preprocessing,rpi4_25,140000026329168
startup,mobilenet-inference,coral_0,140000029353424
setup,mobilenet-inference,coral_0,140000029353424
finish,mobilenet-inference,coral_0,140000029353424
startup,speech-inference,rpi4_24,140000028930608
setup,speech-inference,rpi4_24,140000028930608
finish,speech-inference,rpi4_24,140000028930608
startup,resnet50-training,nano_1,140000029348304
setup,resnet50-training,nano_1,140000029348304
finish,resnet50-training,nano_1,140000029348304
startup,resnet50-inference,nano_0,140000029338192
setup,resnet50-inference,nano_0,140000029338192
finish,resnet50-inference,nano_0,140000029338192
startup,resnet50-preprocessing,rpi4_25,140000026329168
setup,resnet50-preprocessing,rpi4_25,140000026329168
finish,resnet50-preprocessing,rpi4_25,140000026329168
