value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139958322620000,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139958322631440,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139958322620000,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139958322620000,nx_0,True
queue,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,139958322636560,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139958324327568,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139958323380912,,
start,resnet50-training,faas-workloads/resnet-training-gpu,139958322631440,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139958322631440,nx_0,True
start,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,139958322636560,,
finish,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,139958322636560,coral_0,True
start,speech-inference,faas-workloads/speech-inference-tflite,139958324327568,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139958324327568,rpi4_2,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139958323380912,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139958323380912,rpi4_3,True
