value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086097776,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139705086098640,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086097776,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086097776,nano_2,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139705086347920,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139705086348880,,
queue,python-pi,faas-workloads/python-pi,139705086349840,,
queue,fio,faas-workloads/fio,139705086350800,,
start,speech-inference,faas-workloads/speech-inference-tflite,139705086098640,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139705086098640,rockpi_25,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139705086347920,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139705086347920,rockpi_25,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139705086348880,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139705086348880,nano_7,True
start,python-pi,faas-workloads/python-pi,139705086349840,,
finish,python-pi,faas-workloads/python-pi,139705086349840,rpi3_18,True
start,fio,faas-workloads/fio,139705086350800,,
finish,fio,faas-workloads/fio,139705086350800,rpi3_19,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705084224000,,
queue,python-pi,faas-workloads/python-pi,139705084529488,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705084224000,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705084224000,nx_9,True
start,python-pi,faas-workloads/python-pi,139705084529488,,
finish,python-pi,faas-workloads/python-pi,139705084529488,rpi3_20,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086219056,,
queue,python-pi,faas-workloads/python-pi,139705081899440,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086219056,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086219056,nano_18,True
queue,fio,faas-workloads/fio,139705081900064,,
start,python-pi,faas-workloads/python-pi,139705081899440,,
finish,python-pi,faas-workloads/python-pi,139705081899440,rpi3_24,True
start,fio,faas-workloads/fio,139705081900064,,
finish,fio,faas-workloads/fio,139705081900064,rpi3_19,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705081384576,,
queue,python-pi,faas-workloads/python-pi,139705081394656,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705081384576,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705081384576,nx_2,True
queue,fio,faas-workloads/fio,139705081395856,,
start,python-pi,faas-workloads/python-pi,139705081394656,,
finish,python-pi,faas-workloads/python-pi,139705081394656,rpi3_25,True
start,fio,faas-workloads/fio,139705081395856,,
finish,fio,faas-workloads/fio,139705081395856,rpi3_26,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705078914432,,
queue,python-pi,faas-workloads/python-pi,139705079055648,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705078914432,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705078914432,nx_5,True
queue,fio,faas-workloads/fio,139705079056848,,
start,python-pi,faas-workloads/python-pi,139705079055648,,
finish,python-pi,faas-workloads/python-pi,139705079055648,rockpi_2,True
start,fio,faas-workloads/fio,139705079056848,,
finish,fio,faas-workloads/fio,139705079056848,rpi3_26,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705078362368,,
queue,python-pi,faas-workloads/python-pi,139705076439200,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705078362368,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705078362368,nano_5,True
queue,fio,faas-workloads/fio,139705076440400,,
start,python-pi,faas-workloads/python-pi,139705076439200,,
finish,python-pi,faas-workloads/python-pi,139705076439200,rockpi_2,True
start,fio,faas-workloads/fio,139705076440400,,
finish,fio,faas-workloads/fio,139705076440400,rpi3_3,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705078758320,,
queue,python-pi,faas-workloads/python-pi,139705075736752,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705078758320,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705078758320,nx_10,True
queue,fio,faas-workloads/fio,139705075738000,,
start,python-pi,faas-workloads/python-pi,139705075736752,,
finish,python-pi,faas-workloads/python-pi,139705075736752,nx_9,True
start,fio,faas-workloads/fio,139705075738000,,
finish,fio,faas-workloads/fio,139705075738000,rpi3_3,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705075356080,,
queue,python-pi,faas-workloads/python-pi,139705075366160,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705075356080,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705075356080,nano_12,True
queue,fio,faas-workloads/fio,139705075367360,,
start,python-pi,faas-workloads/python-pi,139705075366160,,
finish,python-pi,faas-workloads/python-pi,139705075366160,coral_1,True
start,fio,faas-workloads/fio,139705075367360,,
finish,fio,faas-workloads/fio,139705075367360,rpi3_4,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705072822800,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139705072996112,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705072822800,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705072822800,nano_15,True
queue,python-pi,faas-workloads/python-pi,139705072996592,,
queue,fio,faas-workloads/fio,139705072997840,,
start,speech-inference,faas-workloads/speech-inference-tflite,139705072996112,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139705072996112,rockpi_23,True
start,python-pi,faas-workloads/python-pi,139705072996592,,
finish,python-pi,faas-workloads/python-pi,139705072996592,rockpi_23,True
start,fio,faas-workloads/fio,139705072997840,,
finish,fio,faas-workloads/fio,139705072997840,rpi3_4,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705070219376,,
queue,python-pi,faas-workloads/python-pi,139705070426320,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705070219376,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705070219376,nx_13,True
queue,fio,faas-workloads/fio,139705070426944,,
start,python-pi,faas-workloads/python-pi,139705070426320,,
finish,python-pi,faas-workloads/python-pi,139705070426320,rockpi_13,True
start,fio,faas-workloads/fio,139705070426944,,
finish,fio,faas-workloads/fio,139705070426944,rpi3_5,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705069821456,,
queue,python-pi,faas-workloads/python-pi,139705069995776,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705069821456,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705069821456,nano_3,True
queue,fio,faas-workloads/fio,139705069996976,,
start,python-pi,faas-workloads/python-pi,139705069995776,,
finish,python-pi,faas-workloads/python-pi,139705069995776,rockpi_13,True
start,fio,faas-workloads/fio,139705069996976,,
finish,fio,faas-workloads/fio,139705069996976,rpi3_5,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705082592608,,
queue,python-pi,faas-workloads/python-pi,139705075009232,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705082592608,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705082592608,nx_4,True
queue,fio,faas-workloads/fio,139705067018448,,
start,python-pi,faas-workloads/python-pi,139705075009232,,
finish,python-pi,faas-workloads/python-pi,139705075009232,rpi3_21,True
start,fio,faas-workloads/fio,139705067018448,,
finish,fio,faas-workloads/fio,139705067018448,rpi3_22,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705066562192,,
queue,python-pi,faas-workloads/python-pi,139705066768656,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705066562192,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705066562192,nano_13,True
queue,fio,faas-workloads/fio,139705066770144,,
start,python-pi,faas-workloads/python-pi,139705066768656,,
finish,python-pi,faas-workloads/python-pi,139705066768656,rpi3_23,True
start,fio,faas-workloads/fio,139705066770144,,
finish,fio,faas-workloads/fio,139705066770144,rpi3_22,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705073158032,,
queue,python-pi,faas-workloads/python-pi,139705067662752,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705073158032,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705073158032,nano_14,True
queue,fio,faas-workloads/fio,139705067963728,,
start,python-pi,faas-workloads/python-pi,139705067662752,,
finish,python-pi,faas-workloads/python-pi,139705067662752,rockpi_6,True
start,fio,faas-workloads/fio,139705067963728,,
finish,fio,faas-workloads/fio,139705067963728,rpi3_27,True
queue,python-pi,faas-workloads/python-pi,139705063416944,,
queue,fio,faas-workloads/fio,139705063639984,,
start,python-pi,faas-workloads/python-pi,139705063416944,,
finish,python-pi,faas-workloads/python-pi,139705063416944,rockpi_6,True
start,fio,faas-workloads/fio,139705063639984,,
finish,fio,faas-workloads/fio,139705063639984,rpi3_27,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705072821168,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139705060207600,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705072821168,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705072821168,nx_6,True
queue,python-pi,faas-workloads/python-pi,139705060208080,,
queue,fio,faas-workloads/fio,139705060208992,,
start,speech-inference,faas-workloads/speech-inference-tflite,139705060207600,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139705060207600,nx_2,True
start,python-pi,faas-workloads/python-pi,139705060208080,,
finish,python-pi,faas-workloads/python-pi,139705060208080,nx_5,True
start,fio,faas-workloads/fio,139705060208992,,
finish,fio,faas-workloads/fio,139705060208992,rpi3_28,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705060367840,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139705060657136,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705060367840,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705060367840,nano_6,True
queue,python-pi,faas-workloads/python-pi,139705060657952,,
queue,fio,faas-workloads/fio,139705060657088,,
start,speech-inference,faas-workloads/speech-inference-tflite,139705060657136,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139705060657136,coral_2,True
start,python-pi,faas-workloads/python-pi,139705060657952,,
finish,python-pi,faas-workloads/python-pi,139705060657952,coral_3,True
start,fio,faas-workloads/fio,139705060657088,,
finish,fio,faas-workloads/fio,139705060657088,rpi3_28,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705057873152,,
queue,python-pi,faas-workloads/python-pi,139705057883568,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705057873152,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705057873152,nano_8,True
queue,fio,faas-workloads/fio,139705057884864,,
start,python-pi,faas-workloads/python-pi,139705057883568,,
finish,python-pi,faas-workloads/python-pi,139705057883568,rpi3_29,True
start,fio,faas-workloads/fio,139705057884864,,
finish,fio,faas-workloads/fio,139705057884864,rpi3_0,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705063259632,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705063259632,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705063259632,nx_7,True
queue,python-pi,faas-workloads/python-pi,139705076601792,,
queue,fio,faas-workloads/fio,139705059554640,,
start,python-pi,faas-workloads/python-pi,139705076601792,,
finish,python-pi,faas-workloads/python-pi,139705076601792,coral_2,True
start,fio,faas-workloads/fio,139705059554640,,
finish,fio,faas-workloads/fio,139705059554640,rpi3_0,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705054957952,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705054957952,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705054957952,nx_11,True
queue,python-pi,faas-workloads/python-pi,139705054968800,,
queue,fio,faas-workloads/fio,139705054969712,,
start,python-pi,faas-workloads/python-pi,139705054968800,,
finish,python-pi,faas-workloads/python-pi,139705054968800,nx_2,True
start,fio,faas-workloads/fio,139705054969712,,
finish,fio,faas-workloads/fio,139705054969712,rpi3_1,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705054393536,,
queue,python-pi,faas-workloads/python-pi,139705052503136,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705054393536,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705054393536,nano_4,True
queue,fio,faas-workloads/fio,139705052504336,,
start,python-pi,faas-workloads/python-pi,139705052503136,,
finish,python-pi,faas-workloads/python-pi,139705052503136,rockpi_12,True
start,fio,faas-workloads/fio,139705052504336,,
finish,fio,faas-workloads/fio,139705052504336,rpi3_1,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705051878576,,
queue,python-pi,faas-workloads/python-pi,139705051888272,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705051878576,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705051878576,nano_9,True
queue,fio,faas-workloads/fio,139705051889616,,
start,python-pi,faas-workloads/python-pi,139705051888272,,
finish,python-pi,faas-workloads/python-pi,139705051888272,rockpi_12,True
start,fio,faas-workloads/fio,139705051889616,,
finish,fio,faas-workloads/fio,139705051889616,rpi3_2,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705049275248,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139705049416080,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705049275248,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705049275248,nano_10,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139705049416704,,
queue,python-pi,faas-workloads/python-pi,139705049417808,,
queue,fio,faas-workloads/fio,139705049418672,,
start,speech-inference,faas-workloads/speech-inference-tflite,139705049416080,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139705049416080,nx_10,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139705049416704,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139705049416704,rockpi_26,True
start,python-pi,faas-workloads/python-pi,139705049417808,,
finish,python-pi,faas-workloads/python-pi,139705049417808,rockpi_26,True
start,fio,faas-workloads/fio,139705049418672,,
finish,fio,faas-workloads/fio,139705049418672,rpi3_2,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705047255072,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139705047869776,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705047255072,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705047255072,nano_11,True
queue,python-pi,faas-workloads/python-pi,139705047870592,,
queue,fio,faas-workloads/fio,139705047869728,,
start,speech-inference,faas-workloads/speech-inference-tflite,139705047869776,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139705047869776,nx_13,True
start,python-pi,faas-workloads/python-pi,139705047870592,,
finish,python-pi,faas-workloads/python-pi,139705047870592,rockpi_0,True
start,fio,faas-workloads/fio,139705047869728,,
finish,fio,faas-workloads/fio,139705047869728,rpi3_9,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705046289664,,
queue,python-pi,faas-workloads/python-pi,139705046299744,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705046289664,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705046289664,nx_12,True
queue,fio,faas-workloads/fio,139705046300944,,
start,python-pi,faas-workloads/python-pi,139705046299744,,
finish,python-pi,faas-workloads/python-pi,139705046299744,rockpi_0,True
start,fio,faas-workloads/fio,139705046300944,,
finish,fio,faas-workloads/fio,139705046300944,rpi3_9,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705045591248,,
queue,python-pi,faas-workloads/python-pi,139705045994608,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705045591248,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705045591248,nano_17,True
queue,fio,faas-workloads/fio,139705045995808,,
start,python-pi,faas-workloads/python-pi,139705045994608,,
finish,python-pi,faas-workloads/python-pi,139705045994608,rockpi_7,True
start,fio,faas-workloads/fio,139705045995808,,
finish,fio,faas-workloads/fio,139705045995808,rpi3_10,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705043190112,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705043190112,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705043190112,nx_0,True
queue,python-pi,faas-workloads/python-pi,139705043401504,,
queue,fio,faas-workloads/fio,139705043401408,,
start,python-pi,faas-workloads/python-pi,139705043401504,,
finish,python-pi,faas-workloads/python-pi,139705043401504,nx_13,True
start,fio,faas-workloads/fio,139705043401408,,
finish,fio,faas-workloads/fio,139705043401408,rpi3_10,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139705040962176,,
queue,python-pi,faas-workloads/python-pi,139705040972304,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139705040962176,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139705040962176,nano_0,True
queue,fio,faas-workloads/fio,139705040973504,,
start,python-pi,faas-workloads/python-pi,139705040972304,,
finish,python-pi,faas-workloads/python-pi,139705040972304,rockpi_7,True
start,fio,faas-workloads/fio,139705040973504,,
finish,fio,faas-workloads/fio,139705040973504,rpi3_11,True
