value,name,function_id
deploy,resnet50-inference,139705086216416
deploy,speech-inference,139705086217472
deploy,resnet50-preprocessing,139705086218672
deploy,resnet50-training,139705086219488
deploy,python-pi,139705086220688
deploy,fio,139705086221504
