timestamp,strategy,deployment,action,old_replica_count,new_replica_count,selected_node,selected_node_type,current_load_rps,avg_response_time_ms,reason,scaling_direction
5,KubernetesStyleFirstFit,resnet50-inference,scale_up,1,2,nano_2,nano,0.0,1302.6423435124045,,1
5,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,3.0,0.0,Within thresholds,0
5,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,2.8,0.0,Within thresholds,0
5,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,6.2,0.0,Within thresholds,0
5,KubernetesStyleFirstFit,python-pi,scale_up,1,2,rockpi_25,rockpi,0.0,2008.5243067018378,,1
5,KubernetesStyleFirstFit,fio,no_action,1,1,,,13.0,0.0,Within thresholds,0
10,KubernetesStyleFirstFit,resnet50-inference,scale_up,2,3,nano_2,nano,0.0,1302.6423435124045,,1
10,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,5.6,0.0,Within thresholds,0
10,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,6.4,0.0,Within thresholds,0
10,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,13.2,0.0,Within thresholds,0
10,KubernetesStyleFirstFit,python-pi,scale_up,2,3,rockpi_25,rockpi,0.0,2008.5243067018378,,1
10,KubernetesStyleFirstFit,fio,scale_up,1,2,rockpi_25,rockpi,0.0,0.0,,1
15,KubernetesStyleFirstFit,resnet50-inference,scale_up,3,4,nano_2,nano,0.0,0.0,,1
15,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,3.8,0.0,Within thresholds,0
15,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,5.8,0.0,Within thresholds,0
15,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,16.4,0.0,Within thresholds,0
15,KubernetesStyleFirstFit,python-pi,scale_up,3,4,rockpi_25,rockpi,0.0,0.0,,1
15,KubernetesStyleFirstFit,fio,scale_up,2,3,rockpi_25,rockpi,0.0,0.0,,1
20,KubernetesStyleFirstFit,resnet50-inference,scale_up,4,5,nano_2,nano,0.0,0.0,,1
20,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,8.0,0.0,Within thresholds,0
20,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,4.2,0.0,Within thresholds,0
20,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,13.6,0.0,Within thresholds,0
20,KubernetesStyleFirstFit,python-pi,scale_up,4,5,rockpi_25,rockpi,0.0,0.0,,1
20,KubernetesStyleFirstFit,fio,scale_up,3,4,rockpi_25,rockpi,0.0,0.0,,1
25,KubernetesStyleFirstFit,resnet50-inference,scale_up,5,6,nano_2,nano,0.0,0.0,,1
25,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,2.8,0.0,Within thresholds,0
25,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,4.8,0.0,Within thresholds,0
25,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,14.6,0.0,Within thresholds,0
25,KubernetesStyleFirstFit,python-pi,scale_up,5,6,rockpi_25,rockpi,0.0,0.0,,1
25,KubernetesStyleFirstFit,fio,scale_up,4,5,rockpi_25,rockpi,0.0,0.0,,1
30,KubernetesStyleFirstFit,resnet50-inference,scale_up,6,7,nano_2,nano,0.0,0.0,,1
30,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,6.2,0.0,Within thresholds,0
30,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,6.0,0.0,Within thresholds,0
30,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,14.2,0.0,Within thresholds,0
30,KubernetesStyleFirstFit,python-pi,scale_up,6,7,rockpi_25,rockpi,0.0,0.0,,1
30,KubernetesStyleFirstFit,fio,scale_up,5,6,rockpi_25,rockpi,0.0,0.0,,1
35,KubernetesStyleFirstFit,resnet50-inference,scale_up,7,8,nano_2,nano,0.0,0.0,,1
35,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,3.8,0.0,Within thresholds,0
35,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,3.6,0.0,Within thresholds,0
35,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,15.2,0.0,Within thresholds,0
35,KubernetesStyleFirstFit,python-pi,scale_up,7,8,rockpi_25,rockpi,0.0,0.0,,1
35,KubernetesStyleFirstFit,fio,scale_up,6,7,rockpi_25,rockpi,0.0,0.0,,1
40,KubernetesStyleFirstFit,resnet50-inference,scale_up,8,9,nano_2,nano,0.0,4715.008772156465,,1
40,KubernetesStyleFirstFit,speech-inference,scale_up,1,2,rockpi_25,rockpi,0.0,28578.835534758033,,1
40,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,3.4,0.0,Within thresholds,0
40,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,14.2,0.0,Within thresholds,0
40,KubernetesStyleFirstFit,python-pi,scale_up,8,9,rockpi_25,rockpi,0.0,10095.994063466303,,1
40,KubernetesStyleFirstFit,fio,scale_up,7,8,rockpi_25,rockpi,0.0,0.0,,1
45,KubernetesStyleFirstFit,resnet50-inference,scale_up,9,10,nano_2,nano,0.0,4606.44435923131,,1
45,KubernetesStyleFirstFit,speech-inference,no_action,2,2,,,6.0,0.0,Within thresholds,0
45,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,4.0,0.0,Within thresholds,0
45,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,11.6,0.0,Within thresholds,0
45,KubernetesStyleFirstFit,python-pi,scale_up,9,10,rockpi_25,rockpi,0.0,9625.04824333314,,1
45,KubernetesStyleFirstFit,fio,scale_up,8,9,rockpi_25,rockpi,0.0,0.0,,1
50,KubernetesStyleFirstFit,resnet50-inference,scale_up,10,11,nano_2,nano,0.0,0.0,,1
50,KubernetesStyleFirstFit,speech-inference,no_action,2,2,,,5.4,0.0,Within thresholds,0
50,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,2.6,0.0,Within thresholds,0
50,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,13.8,0.0,Within thresholds,0
50,KubernetesStyleFirstFit,python-pi,scale_up,10,11,rockpi_25,rockpi,0.0,0.0,,1
50,KubernetesStyleFirstFit,fio,scale_up,9,10,rockpi_25,rockpi,0.0,0.0,,1
55,KubernetesStyleFirstFit,resnet50-inference,scale_up,11,12,nano_2,nano,0.0,0.0,,1
55,KubernetesStyleFirstFit,speech-inference,no_action,2,2,,,5.6,0.0,Within thresholds,0
55,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,7.2,0.0,Within thresholds,0
55,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,15.6,0.0,Within thresholds,0
55,KubernetesStyleFirstFit,python-pi,scale_up,11,12,rockpi_25,rockpi,0.0,0.0,,1
55,KubernetesStyleFirstFit,fio,scale_up,10,11,rockpi_25,rockpi,0.0,0.0,,1
60,KubernetesStyleFirstFit,resnet50-inference,scale_up,12,13,nano_2,nano,0.0,0.0,,1
60,KubernetesStyleFirstFit,speech-inference,scale_down,2,1,,,0.0,0.0,"Low load: 0.0 RPS, Response: 0.0ms",-1
60,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,3.6,0.0,Within thresholds,0
60,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,11.8,0.0,Within thresholds,0
60,KubernetesStyleFirstFit,python-pi,scale_up,12,13,rockpi_25,rockpi,0.0,0.0,,1
60,KubernetesStyleFirstFit,fio,scale_up,11,12,rockpi_25,rockpi,0.0,0.0,,1
65,KubernetesStyleFirstFit,resnet50-inference,scale_up,13,14,nano_2,nano,0.0,0.0,,1
65,KubernetesStyleFirstFit,speech-inference,no_action,2,2,,,6.0,0.0,Within thresholds,0
