value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_2
deploy,speech-inference,faas-workloads/speech-inference-tflite,139705086218192,rockpi_25
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139705086219104,rockpi_25
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139705086219968,nano_7
deploy,python-pi,faas-workloads/python-pi,139705086221120,rpi3_18
deploy,fio,faas-workloads/fio,139705086221936,rpi3_19
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_9
deploy,python-pi,faas-workloads/python-pi,139705086221120,rpi3_20
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_18
deploy,python-pi,faas-workloads/python-pi,139705086221120,rpi3_24
deploy,fio,faas-workloads/fio,139705086221936,rpi3_19
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_2
deploy,python-pi,faas-workloads/python-pi,139705086221120,rpi3_25
deploy,fio,faas-workloads/fio,139705086221936,rpi3_26
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_5
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_2
deploy,fio,faas-workloads/fio,139705086221936,rpi3_26
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_5
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_2
deploy,fio,faas-workloads/fio,139705086221936,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_10
deploy,python-pi,faas-workloads/python-pi,139705086221120,nx_9
deploy,fio,faas-workloads/fio,139705086221936,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_12
deploy,python-pi,faas-workloads/python-pi,139705086221120,coral_1
deploy,fio,faas-workloads/fio,139705086221936,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_15
deploy,speech-inference,faas-workloads/speech-inference-tflite,139705086218192,rockpi_23
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_23
deploy,fio,faas-workloads/fio,139705086221936,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_13
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_13
deploy,fio,faas-workloads/fio,139705086221936,rpi3_5
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_3
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_13
deploy,fio,faas-workloads/fio,139705086221936,rpi3_5
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_4
deploy,python-pi,faas-workloads/python-pi,139705086221120,rpi3_21
deploy,fio,faas-workloads/fio,139705086221936,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_13
deploy,python-pi,faas-workloads/python-pi,139705086221120,rpi3_23
deploy,fio,faas-workloads/fio,139705086221936,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_14
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_6
deploy,fio,faas-workloads/fio,139705086221936,rpi3_27
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_6
deploy,fio,faas-workloads/fio,139705086221936,rpi3_27
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_6
deploy,speech-inference,faas-workloads/speech-inference-tflite,139705086218192,nx_2
deploy,python-pi,faas-workloads/python-pi,139705086221120,nx_5
deploy,fio,faas-workloads/fio,139705086221936,rpi3_28
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_6
deploy,speech-inference,faas-workloads/speech-inference-tflite,139705086218192,coral_2
deploy,python-pi,faas-workloads/python-pi,139705086221120,coral_3
deploy,fio,faas-workloads/fio,139705086221936,rpi3_28
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_8
deploy,python-pi,faas-workloads/python-pi,139705086221120,rpi3_29
deploy,fio,faas-workloads/fio,139705086221936,rpi3_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_7
deploy,python-pi,faas-workloads/python-pi,139705086221120,coral_2
deploy,fio,faas-workloads/fio,139705086221936,rpi3_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_11
deploy,python-pi,faas-workloads/python-pi,139705086221120,nx_2
deploy,fio,faas-workloads/fio,139705086221936,rpi3_1
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_4
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_12
deploy,fio,faas-workloads/fio,139705086221936,rpi3_1
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_9
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_12
deploy,fio,faas-workloads/fio,139705086221936,rpi3_2
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_10
deploy,speech-inference,faas-workloads/speech-inference-tflite,139705086218192,nx_10
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139705086219104,rockpi_26
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_26
deploy,fio,faas-workloads/fio,139705086221936,rpi3_2
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_11
deploy,speech-inference,faas-workloads/speech-inference-tflite,139705086218192,nx_13
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_0
deploy,fio,faas-workloads/fio,139705086221936,rpi3_9
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_12
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_0
deploy,fio,faas-workloads/fio,139705086221936,rpi3_9
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_17
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_7
deploy,fio,faas-workloads/fio,139705086221936,rpi3_10
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_0
deploy,python-pi,faas-workloads/python-pi,139705086221120,nx_13
deploy,fio,faas-workloads/fio,139705086221936,rpi3_10
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_0
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_7
deploy,fio,faas-workloads/fio,139705086221936,rpi3_11
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_1
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_10
deploy,fio,faas-workloads/fio,139705086221936,rpi3_11
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_3
deploy,speech-inference,faas-workloads/speech-inference-tflite,139705086218192,rockpi_10
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139705086219104,rockpi_15
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_15
deploy,fio,faas-workloads/fio,139705086221936,rpi3_15
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_8
deploy,speech-inference,faas-workloads/speech-inference-tflite,139705086218192,rockpi_3
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_3
deploy,fio,faas-workloads/fio,139705086221936,rpi3_15
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_14
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_15
deploy,fio,faas-workloads/fio,139705086221936,rpi3_16
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_4
deploy,fio,faas-workloads/fio,139705086221936,rpi3_16
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nano_16
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_4
deploy,fio,faas-workloads/fio,139705086221936,rpi3_17
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139705086216752,nx_1
deploy,python-pi,faas-workloads/python-pi,139705086221120,nx_4
deploy,fio,faas-workloads/fio,139705086221936,rpi3_17
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_3
deploy,fio,faas-workloads/fio,139705086221936,rpi3_6
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139705086216992,coral_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,139705086218192,rockpi_5
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139705086219104,rockpi_5
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_14
deploy,fio,faas-workloads/fio,139705086221936,rpi3_6
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139705086216992,rpi3_7
deploy,speech-inference,faas-workloads/speech-inference-tflite,139705086218192,rockpi_5
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_14
deploy,fio,faas-workloads/fio,139705086221936,rpi3_7
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139705086216992,rpi3_8
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_17
deploy,fio,faas-workloads/fio,139705086221936,rpi3_8
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139705086216992,rpi3_12
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_5
deploy,fio,faas-workloads/fio,139705086221936,rpi3_12
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139705086216992,rpi3_13
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_5
deploy,fio,faas-workloads/fio,139705086221936,rpi3_13
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_17
deploy,fio,faas-workloads/fio,139705086221936,rpi3_14
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139705086216992,rpi3_18
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_10
deploy,fio,faas-workloads/fio,139705086221936,rpi3_14
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,139705086216992,rpi3_20
deploy,speech-inference,faas-workloads/speech-inference-tflite,139705086218192,rockpi_16
deploy,python-pi,faas-workloads/python-pi,139705086221120,rockpi_16
deploy,fio,faas-workloads/fio,139705086221936,rockpi_25
