value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140668324175088,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140668324175952,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140668324175088,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140668324175088,nano_0,True
queue,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140668322961808,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140668322962816,,
queue,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140668322963776,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140668322964736,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,140668322965696,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,140668322966656,,
queue,speech-inference-industrial,faas-workloads/speech-inference-tflite,140668322967616,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140668322968576,,
queue,resnet50-preprocessing-downtown,faas-workloads/resnet-preprocessing,140668322969536,,
queue,resnet50-preprocessing-suburb,faas-workloads/resnet-preprocessing,140668322970496,,
queue,resnet50-preprocessing-industrial,faas-workloads/resnet-preprocessing,140668322971456,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140668323054400,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140668323055360,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140668324175952,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140668324175952,tx2_0,True
start,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140668322961808,,
finish,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140668322961808,nano_48,True
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140668322962816,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140668322962816,nano_70,True
start,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140668322963776,,
finish,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140668322963776,nano_84,True
start,speech-inference,faas-workloads/speech-inference-tflite,140668322964736,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140668322964736,rockpi_26,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,140668322965696,,
