deployment_name,timestamp,avg_response_time,avg_execution_time,avg_wait_time,wait_percentage,high_wait_count,sample_count
resnet50-inference,5,1302.6423435124045,698.7553691951829,603.8869743172219,46.3586169545909,8,12
resnet50-inference,5,1302.6423435124045,698.7553691951829,603.8869743172219,46.3586169545909,8,12
python-pi,5,2008.5243067018378,2008.5243067018378,0.0,0.0,0,4
python-pi,5,2008.5243067018378,2008.5243067018378,0.0,0.0,0,4
resnet50-inference,10,1302.6423435124045,698.7553691951829,603.8869743172219,46.3586169545909,8,12
resnet50-inference,10,1302.6423435124045,698.7553691951829,603.8869743172219,46.3586169545909,8,12
python-pi,10,2008.5243067018378,2008.5243067018378,0.0,0.0,0,4
python-pi,10,2008.5243067018378,2008.5243067018378,0.0,0.0,0,4
resnet50-inference,40,4715.008772156465,566.7011598715022,4148.307612284963,87.98090974468508,69,249
resnet50-inference,40,4715.008772156465,566.7011598715022,4148.307612284963,87.98090974468508,69,249
speech-inference,40,28578.835534758033,3824.4269523342527,24754.408582423777,86.61797487275881,4,4
speech-inference,40,28578.835534758033,3824.4269523342527,24754.408582423777,86.61797487275881,4,4
python-pi,40,10095.994063466303,1382.716595684291,8713.277467782013,86.30430458861069,170,179
python-pi,40,10095.994063466303,1382.716595684291,8713.277467782013,86.30430458861069,170,179
resnet50-inference,45,4606.44435923131,562.8668545969196,4043.5775046343906,87.78088237473366,24,123
resnet50-inference,45,4606.44435923131,562.8668545969196,4043.5775046343906,87.78088237473366,24,123
python-pi,45,9625.04824333314,1362.2370991740975,8262.811144159043,85.84695822051945,74,78
python-pi,45,9625.04824333314,1362.2370991740975,8262.811144159043,85.84695822051945,74,78
resnet50-inference,75,651.3072895042694,576.2054021464079,75.10188735786139,11.530945310780078,7,192
resnet50-inference,75,651.3072895042694,576.2054021464079,75.10188735786139,11.530945310780078,7,192
speech-inference,75,36037.265419686766,3824.50992288426,32212.755496802503,89.38734701885849,13,13
speech-inference,75,36037.265419686766,3824.50992288426,32212.755496802503,89.38734701885849,13,13
python-pi,75,13586.419836590423,1396.3502877510825,12190.069548839343,89.72245591888391,126,258
python-pi,75,13586.419836590423,1396.3502877510825,12190.069548839343,89.72245591888391,126,258
resnet50-inference,80,567.0778614435317,567.0778614435317,0.0,0.0,0,103
resnet50-inference,80,567.0778614435317,567.0778614435317,0.0,0.0,0,103
speech-inference,80,57792.75016051279,3778.7250448788186,54014.025115633965,93.46159330645479,2,2
speech-inference,80,57792.75016051279,3778.7250448788186,54014.025115633965,93.46159330645479,2,2
python-pi,80,12921.38422614002,1347.4780140303774,11573.906212109645,89.57172087411176,46,111
python-pi,80,12921.38422614002,1347.4780140303774,11573.906212109645,89.57172087411176,46,111
resnet50-inference,110,575.1364293776829,575.1364293776829,0.0,0.0,0,205
resnet50-inference,110,575.1364293776829,575.1364293776829,0.0,0.0,0,205
speech-inference,110,67438.74679824416,3829.6325323139636,63609.114265930184,94.32131717427808,10,10
speech-inference,110,67438.74679824416,3829.6325323139636,63609.114265930184,94.32131717427808,10,10
resnet50-preprocessing,110,98843.38069480687,7546.10206865199,91297.27862615488,92.36559695185693,2,2
resnet50-preprocessing,110,98843.38069480687,7546.10206865199,91297.27862615488,92.36559695185693,2,2
python-pi,110,17767.56070378197,1453.8030735500508,16313.757630231916,91.81765523254636,64,259
python-pi,110,17767.56070378197,1453.8030735500508,16313.757630231916,91.81765523254636,64,259
resnet50-inference,115,578.4914756710516,578.4914756710516,0.0,0.0,0,102
resnet50-inference,115,578.4914756710516,578.4914756710516,0.0,0.0,0,102
speech-inference,115,86573.89509694197,3740.1982288308204,82833.69686811115,95.67976209844468,2,2
speech-inference,115,86573.89509694197,3740.1982288308204,82833.69686811115,95.67976209844468,2,2
