value,name,function_id
deploy,resnet50-inference,139735068248240
deploy,speech-inference,139735068249296
deploy,resnet50-preprocessing,139735068250496
deploy,resnet50-training,139735068251312
deploy,python-pi,139735068252512
deploy,fio,139735068253328
