value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139990821239664,nx_0
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139990821472688,nx_0
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139990821220688,nx_0
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139990821368368,tx2_0
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,139990819551856,tx2_1
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,139990819552432,nano_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,139990819553008,rpi4_2
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,139990819618992,rpi4_3
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,139990819619376,rpi4_4
deploy,speech-inference-industrial,faas-workloads/speech-inference-tflite,139990819619760,rpi4_5
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139990819619952,rpi3_3
deploy,resnet50-preprocessing-downtown,faas-workloads/resnet-preprocessing,139990819620144,rpi3_0
deploy,resnet50-preprocessing-suburb,faas-workloads/resnet-preprocessing,139990819620336,rpi3_1
deploy,resnet50-preprocessing-industrial,faas-workloads/resnet-preprocessing,139990819620528,rpi3_2
deploy,resnet50-preprocessing-residential,faas-workloads/resnet-preprocessing,139990819620720,rockpi_0
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139990819620912,nano_1
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139990819621392,nano_1
