value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_0,139990819576800
deploy,resnet50-inference-downtown,nx_0,139990820094032
startup,resnet50-inference-downtown,nx_0,139990820094032
setup,resnet50-inference-downtown,nx_0,139990820094032
deploy,resnet50-inference-suburb,nx_0,139990820099152
startup,resnet50-inference-suburb,nx_0,139990820099152
setup,resnet50-inference-suburb,nx_0,139990820099152
deploy,resnet50-inference-industrial,tx2_0,139990821071632
deploy,resnet50-inference-residential,tx2_1,139990821074976
deploy,resnet50-inference-commercial,nano_0,139990820340080
deploy,speech-inference,rpi4_2,139990821397888
deploy,speech-inference-downtown,rpi4_3,139990821401152
deploy,speech-inference-suburb,rpi4_4,139990821317200
deploy,speech-inference-industrial,rpi4_5,139990821320016
deploy,resnet50-preprocessing,rpi3_3,139990821387344
deploy,resnet50-preprocessing-downtown,rpi3_0,139990820325088
deploy,resnet50-preprocessing-suburb,rpi3_1,139990819616176
deploy,resnet50-preprocessing-industrial,rpi3_2,139990820388944
deploy,resnet50-preprocessing-residential,rockpi_0,139990821520896
deploy,resnet50-training,nano_1,139990820977552
deploy,resnet50-training-downtown,nano_1,139990820422864
startup,resnet50-training-downtown,nano_1,139990820422864
setup,resnet50-training-downtown,nano_1,139990820422864
finish,resnet50-training-downtown,nano_1,139990820422864
finish,resnet50-inference-downtown,nx_0,139990820094032
finish,resnet50-inference-suburb,nx_0,139990820099152
startup,speech-inference,rpi4_2,139990821397888
setup,speech-inference,rpi4_2,139990821397888
startup,speech-inference-downtown,rpi4_3,139990821401152
setup,speech-inference-downtown,rpi4_3,139990821401152
startup,speech-inference-suburb,rpi4_4,139990821317200
setup,speech-inference-suburb,rpi4_4,139990821317200
startup,speech-inference-industrial,rpi4_5,139990821320016
setup,speech-inference-industrial,rpi4_5,139990821320016
finish,speech-inference,rpi4_2,139990821397888
finish,speech-inference-downtown,rpi4_3,139990821401152
finish,speech-inference-industrial,rpi4_5,139990821320016
finish,speech-inference-suburb,rpi4_4,139990821317200
startup,resnet50-inference,nx_0,139990819576800
setup,resnet50-inference,nx_0,139990819576800
startup,resnet50-inference-industrial,tx2_0,139990821071632
setup,resnet50-inference-industrial,tx2_0,139990821071632
startup,resnet50-inference-commercial,nano_0,139990820340080
setup,resnet50-inference-commercial,nano_0,139990820340080
startup,resnet50-inference-residential,tx2_1,139990821074976
setup,resnet50-inference-residential,tx2_1,139990821074976
startup,resnet50-training,nano_1,139990820977552
setup,resnet50-training,nano_1,139990820977552
finish,resnet50-training,nano_1,139990820977552
finish,resnet50-inference,nx_0,139990819576800
finish,resnet50-inference-commercial,nano_0,139990820340080
finish,resnet50-inference-residential,tx2_1,139990821074976
finish,resnet50-inference-industrial,tx2_0,139990821071632
startup,resnet50-preprocessing-industrial,rpi3_2,139990820388944
setup,resnet50-preprocessing-industrial,rpi3_2,139990820388944
finish,resnet50-preprocessing-industrial,rpi3_2,139990820388944
startup,resnet50-preprocessing,rpi3_3,139990821387344
setup,resnet50-preprocessing,rpi3_3,139990821387344
finish,resnet50-preprocessing,rpi3_3,139990821387344
startup,resnet50-preprocessing-suburb,rpi3_1,139990819616176
setup,resnet50-preprocessing-suburb,rpi3_1,139990819616176
finish,resnet50-preprocessing-suburb,rpi3_1,139990819616176
startup,resnet50-preprocessing-downtown,rpi3_0,139990820325088
setup,resnet50-preprocessing-downtown,rpi3_0,139990820325088
finish,resnet50-preprocessing-downtown,rpi3_0,139990820325088
startup,resnet50-preprocessing-residential,rockpi_0,139990821520896
setup,resnet50-preprocessing-residential,rockpi_0,139990821520896
finish,resnet50-preprocessing-residential,rockpi_0,139990821520896
