deployment_name,timestamp,avg_response_time,avg_execution_time,avg_wait_time,wait_percentage,high_wait_count,sample_count
resnet50-inference,40,771.2479089016193,652.1499072987775,119.09800160284178,15.442246290489969,32,124
resnet50-inference-downtown,40,840.5993780537686,744.948327131942,95.65105092182642,11.378910503513142,8,29
resnet50-inference-suburb,40,868.8666723942864,743.1436922281447,125.7229801661418,14.469766669688703,9,33
resnet50-inference-industrial,40,946.6794332108077,712.7025231957689,233.9769100150387,24.715537467785722,15,33
speech-inference,40,5567.931412299059,3803.3466203621965,1764.5847919368612,31.69192759880361,13,20
speech-inference,40,5567.931412299059,3803.3466203621965,1764.5847919368612,31.69192759880361,13,20
speech-inference-downtown,40,7640.076581646539,3791.193458603247,3848.883123043293,50.377546375507755,6,6
speech-inference-downtown,40,7640.076581646539,3791.193458603247,3848.883123043293,50.377546375507755,6,6
speech-inference-suburb,40,4082.9145314543784,3815.43527607218,267.47925538219755,6.551184290573884,2,6
speech-inference-suburb,40,4082.9145314543784,3815.43527607218,267.47925538219755,6.551184290573884,2,6
python-pi,40,1709.0450413050053,986.8204987012206,722.2245426037846,42.258953108240085,69,144
python-pi,40,1709.0450413050053,986.8204987012206,722.2245426037846,42.258953108240085,69,144
python-pi-downtown,40,966.0531202410995,914.9217261679195,51.13139407318003,5.29281392522381,7,29
python-pi-suburb,40,1096.6580847195733,914.9461937770168,181.71189094255635,16.569603003384774,11,29
python-pi-industrial,40,1436.5327574743194,916.3222856784575,520.210471795862,36.212920943792795,24,37
python-pi-industrial,40,1436.5327574743194,916.3222856784575,520.210471795862,36.212920943792795,24,37
python-pi-residential,40,4186.0360626616775,1297.1437881045765,2888.892274557101,69.01259882410588,27,27
python-pi-residential,40,4186.0360626616775,1297.1437881045765,2888.892274557101,69.01259882410588,27,27
resnet50-inference,45,737.0936646629423,657.7992988180138,79.29436584492854,10.757705519174177,10,56
resnet50-inference-downtown,45,735.6528594814653,735.6528594814653,0.0,0.0,0,11
resnet50-inference-suburb,45,979.3306967959741,760.0009853641424,219.32971143183187,22.395878343178826,8,18
resnet50-inference-industrial,45,731.3953551750099,698.5587097388083,32.83664543620167,4.489589003247696,2,15
speech-inference,45,4909.099124902123,3803.2869906668157,1105.8121342353074,22.525765035501397,3,5
speech-inference,45,4909.099124902123,3803.2869906668157,1105.8121342353074,22.525765035501397,3,5
speech-inference-downtown,45,5431.753905128793,3796.7779339440067,1634.9759711847867,30.10033222677859,2,2
speech-inference-downtown,45,5431.753905128793,3796.7779339440067,1634.9759711847867,30.10033222677859,2,2
speech-inference-suburb,45,3795.4553452513483,3795.4553452513483,0.0,0.0,0,2
speech-inference-suburb,45,3795.4553452513483,3795.4553452513483,0.0,0.0,0,2
python-pi,45,1864.7956483268465,976.3561612921006,888.4394870347462,47.64272631330313,43,70
