timestamp,strategy,deployment,current_replicas,current_load_rps,avg_response_time_ms,evaluation_type
5,LowPowerLongTimeBinPacker,resnet50-inference,1,7.8,646.405576178486,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-inference-downtown,1,8.4,652.6460158266167,scaling_check
5,LowPowerLongTimeBinPacker,resnet50-inference-suburb,1,9.2,648.3464248572394,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-inference,2,24.2,646.405576178486,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-inference-downtown,2,26.4,652.6460158266167,scaling_check
10,LowPowerLongTimeBinPacker,resnet50-inference-suburb,2,22.6,648.3464248572394,scaling_check
15,LowPowerLongTimeBinPacker,resnet50-inference,3,24.6,0.0,scaling_check
15,LowPowerLongTimeBinPacker,resnet50-inference-downtown,3,29.4,0.0,scaling_check
15,LowPowerLongTimeBinPacker,resnet50-inference-suburb,3,25.0,0.0,scaling_check
20,LowPowerLongTimeBinPacker,resnet50-inference,4,28.4,0.0,scaling_check
20,LowPowerLongTimeBinPacker,resnet50-inference-downtown,4,25.0,0.0,scaling_check
20,LowPowerLongTimeBinPacker,resnet50-inference-suburb,4,25.6,0.0,scaling_check
25,LowPowerLongTimeBinPacker,resnet50-inference,5,26.6,0.0,scaling_check
25,LowPowerLongTimeBinPacker,resnet50-inference-downtown,5,25.6,0.0,scaling_check
25,LowPowerLongTimeBinPacker,resnet50-inference-suburb,5,33.0,0.0,scaling_check
30,LowPowerLongTimeBinPacker,resnet50-inference,6,26.6,0.0,scaling_check
30,LowPowerLongTimeBinPacker,resnet50-inference-downtown,6,21.2,0.0,scaling_check
30,LowPowerLongTimeBinPacker,resnet50-inference-suburb,6,26.6,0.0,scaling_check
35,LowPowerLongTimeBinPacker,resnet50-inference,7,27.2,0.0,scaling_check
35,LowPowerLongTimeBinPacker,resnet50-inference-downtown,7,27.2,0.0,scaling_check
35,LowPowerLongTimeBinPacker,resnet50-inference-suburb,7,24.6,0.0,scaling_check
40,LowPowerLongTimeBinPacker,resnet50-inference,8,25.6,1870.6831372814102,scaling_check
40,LowPowerLongTimeBinPacker,resnet50-inference-downtown,8,27.8,2876.2420220572226,scaling_check
40,LowPowerLongTimeBinPacker,resnet50-inference-suburb,8,26.2,1309.5099641716158,scaling_check
45,LowPowerLongTimeBinPacker,resnet50-inference,9,27.2,1365.0027725089503,scaling_check
45,LowPowerLongTimeBinPacker,resnet50-inference-downtown,9,29.8,2295.9908571298233,scaling_check
45,LowPowerLongTimeBinPacker,resnet50-inference-suburb,9,23.6,767.2652757281589,scaling_check
50,LowPowerLongTimeBinPacker,resnet50-inference,10,28.4,0.0,scaling_check
50,LowPowerLongTimeBinPacker,resnet50-inference-downtown,10,27.0,0.0,scaling_check
50,LowPowerLongTimeBinPacker,resnet50-inference-suburb,10,27.6,0.0,scaling_check
55,LowPowerLongTimeBinPacker,resnet50-inference,11,24.8,0.0,scaling_check
55,LowPowerLongTimeBinPacker,resnet50-inference-downtown,11,25.2,0.0,scaling_check
55,LowPowerLongTimeBinPacker,resnet50-inference-suburb,11,29.2,0.0,scaling_check
