timestamp,strategy,deployment,current_replicas,current_load_rps,avg_response_time_ms,evaluation_type
5,HighPerformanceShortTimeBinPacker,python-pi,1,3.0,1604.8343023198756,scaling_check
5,HighPerformanceShortTimeBinPacker,python-pi-downtown,1,3.0,1708.443868729877,scaling_check
5,HighPerformanceShortTimeBinPacker,python-pi-suburb,1,2.0,1863.6217256668424,scaling_check
5,HighPerformanceShortTimeBinPacker,python-pi-industrial,1,2.8,2258.5875442798906,scaling_check
5,HighPerformanceShortTimeBinPacker,python-pi-residential,1,2.4,1291.7974003530428,scaling_check
5,HighPerformanceShortTimeBinPacker,python-pi-commercial,1,2.8,1455.2491566595045,scaling_check
5,HighPerformanceShortTimeBinPacker,python-pi-airport,1,4.0,1088.2633112424244,scaling_check
5,HighPerformanceShortTimeBinPacker,fio,1,9.4,0.0,scaling_check
5,HighPerformanceShortTimeBinPacker,fio-downtown,1,1.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi,2,4.6,1604.8343023198756,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi-downtown,2,4.6,1708.443868729877,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi-suburb,2,3.2,1863.6217256668424,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi-industrial,2,3.2,2258.5875442798906,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi-residential,2,5.6,1291.7974003530428,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi-commercial,2,3.8,1455.2491566595045,scaling_check
10,HighPerformanceShortTimeBinPacker,python-pi-airport,2,3.8,1088.2633112424244,scaling_check
10,HighPerformanceShortTimeBinPacker,fio,2,13.2,0.0,scaling_check
10,HighPerformanceShortTimeBinPacker,fio-downtown,2,4.2,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi,3,4.8,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi-downtown,3,6.2,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi-suburb,3,3.8,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi-industrial,3,4.6,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi-residential,3,4.8,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi-commercial,3,2.6,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,python-pi-airport,3,3.6,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,fio,3,9.4,0.0,scaling_check
15,HighPerformanceShortTimeBinPacker,fio-downtown,3,2.8,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi,4,3.8,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi-downtown,4,1.8,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi-suburb,4,4.0,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi-industrial,4,1.8,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi-residential,4,4.4,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi-commercial,4,4.4,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,python-pi-airport,4,5.2,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,fio,4,11.2,0.0,scaling_check
20,HighPerformanceShortTimeBinPacker,fio-downtown,4,3.4,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,python-pi,5,2.4,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,python-pi-downtown,5,6.0,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,python-pi-suburb,5,4.4,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,python-pi-industrial,5,4.2,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,python-pi-residential,5,4.8,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,python-pi-commercial,5,6.4,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,python-pi-airport,5,4.4,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,fio,5,15.6,0.0,scaling_check
25,HighPerformanceShortTimeBinPacker,fio-downtown,5,2.4,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,python-pi,6,3.4,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,python-pi-downtown,6,5.0,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,python-pi-suburb,6,5.6,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,python-pi-industrial,6,3.2,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,python-pi-residential,6,4.8,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,python-pi-commercial,6,5.4,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,python-pi-airport,6,5.6,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,fio,6,13.8,0.0,scaling_check
30,HighPerformanceShortTimeBinPacker,fio-downtown,6,1.6,0.0,scaling_check
35,HighPerformanceShortTimeBinPacker,python-pi,7,4.4,0.0,scaling_check
35,HighPerformanceShortTimeBinPacker,python-pi-downtown,7,4.4,0.0,scaling_check
35,HighPerformanceShortTimeBinPacker,python-pi-suburb,7,3.4,0.0,scaling_check
35,HighPerformanceShortTimeBinPacker,python-pi-industrial,7,4.0,0.0,scaling_check
35,HighPerformanceShortTimeBinPacker,python-pi-residential,7,4.0,0.0,scaling_check
35,HighPerformanceShortTimeBinPacker,python-pi-commercial,7,3.0,0.0,scaling_check
35,HighPerformanceShortTimeBinPacker,python-pi-airport,7,4.0,0.0,scaling_check
35,HighPerformanceShortTimeBinPacker,fio,7,15.2,0.0,scaling_check
35,HighPerformanceShortTimeBinPacker,fio-downtown,7,2.2,0.0,scaling_check
40,HighPerformanceShortTimeBinPacker,python-pi,8,3.8,1606.2938079357782,scaling_check
40,HighPerformanceShortTimeBinPacker,python-pi-downtown,8,3.6,1578.2581734774997,scaling_check
40,HighPerformanceShortTimeBinPacker,python-pi-suburb,8,5.0,1632.9773466261474,scaling_check
40,HighPerformanceShortTimeBinPacker,python-pi-industrial,8,3.6,1621.0417356843086,scaling_check
40,HighPerformanceShortTimeBinPacker,python-pi-residential,8,3.8,1603.7192575858883,scaling_check
40,HighPerformanceShortTimeBinPacker,python-pi-commercial,8,5.6,1666.3774311629816,scaling_check
40,HighPerformanceShortTimeBinPacker,python-pi-airport,8,4.6,1571.4724154302512,scaling_check
40,HighPerformanceShortTimeBinPacker,fio,8,10.2,0.0,scaling_check
40,HighPerformanceShortTimeBinPacker,fio-downtown,8,1.8,0.0,scaling_check
45,HighPerformanceShortTimeBinPacker,python-pi,9,3.6,1601.0716054250024,scaling_check
45,HighPerformanceShortTimeBinPacker,python-pi-downtown,9,3.4,1562.5746619434367,scaling_check
45,HighPerformanceShortTimeBinPacker,python-pi-suburb,9,3.4,1591.8790487371375,scaling_check
45,HighPerformanceShortTimeBinPacker,python-pi-industrial,9,4.0,1630.4195776167885,scaling_check
45,HighPerformanceShortTimeBinPacker,python-pi-residential,9,4.2,1584.9745305371314,scaling_check
45,HighPerformanceShortTimeBinPacker,python-pi-commercial,9,2.6,1692.628159901086,scaling_check
45,HighPerformanceShortTimeBinPacker,python-pi-airport,9,3.6,1592.1989637805589,scaling_check
45,HighPerformanceShortTimeBinPacker,fio,9,12.2,0.0,scaling_check
45,HighPerformanceShortTimeBinPacker,fio-downtown,9,2.2,0.0,scaling_check
50,HighPerformanceShortTimeBinPacker,python-pi,10,3.6,0.0,scaling_check
50,HighPerformanceShortTimeBinPacker,python-pi-downtown,10,4.0,0.0,scaling_check
50,HighPerformanceShortTimeBinPacker,python-pi-suburb,10,4.4,0.0,scaling_check
50,HighPerformanceShortTimeBinPacker,python-pi-industrial,10,3.8,0.0,scaling_check
50,HighPerformanceShortTimeBinPacker,python-pi-residential,10,3.4,0.0,scaling_check
50,HighPerformanceShortTimeBinPacker,python-pi-commercial,10,4.4,0.0,scaling_check
50,HighPerformanceShortTimeBinPacker,python-pi-airport,10,4.2,0.0,scaling_check
50,HighPerformanceShortTimeBinPacker,fio,10,16.4,0.0,scaling_check
50,HighPerformanceShortTimeBinPacker,fio-downtown,10,3.4,0.0,scaling_check
55,HighPerformanceShortTimeBinPacker,python-pi,11,5.0,0.0,scaling_check
55,HighPerformanceShortTimeBinPacker,python-pi-downtown,11,4.4,0.0,scaling_check
55,HighPerformanceShortTimeBinPacker,python-pi-suburb,11,2.8,0.0,scaling_check
55,HighPerformanceShortTimeBinPacker,python-pi-industrial,11,4.8,0.0,scaling_check
55,HighPerformanceShortTimeBinPacker,python-pi-residential,11,4.6,0.0,scaling_check
55,HighPerformanceShortTimeBinPacker,python-pi-commercial,11,3.6,0.0,scaling_check
55,HighPerformanceShortTimeBinPacker,python-pi-airport,11,4.8,0.0,scaling_check
55,HighPerformanceShortTimeBinPacker,fio,11,14.0,0.0,scaling_check
55,HighPerformanceShortTimeBinPacker,fio-downtown,11,1.2,0.0,scaling_check
60,HighPerformanceShortTimeBinPacker,python-pi,12,3.4,0.0,scaling_check
60,HighPerformanceShortTimeBinPacker,python-pi-downtown,12,4.6,0.0,scaling_check
60,HighPerformanceShortTimeBinPacker,python-pi-suburb,12,2.8,0.0,scaling_check
60,HighPerformanceShortTimeBinPacker,python-pi-industrial,12,3.2,0.0,scaling_check
60,HighPerformanceShortTimeBinPacker,python-pi-residential,12,4.8,0.0,scaling_check
60,HighPerformanceShortTimeBinPacker,python-pi-commercial,12,4.6,0.0,scaling_check
60,HighPerformanceShortTimeBinPacker,python-pi-airport,12,3.4,0.0,scaling_check
60,HighPerformanceShortTimeBinPacker,fio,12,13.6,0.0,scaling_check
60,HighPerformanceShortTimeBinPacker,fio-downtown,12,3.0,0.0,scaling_check
65,HighPerformanceShortTimeBinPacker,python-pi,13,4.8,0.0,scaling_check
65,HighPerformanceShortTimeBinPacker,python-pi-downtown,13,5.0,0.0,scaling_check
65,HighPerformanceShortTimeBinPacker,python-pi-suburb,13,5.6,0.0,scaling_check
65,HighPerformanceShortTimeBinPacker,python-pi-industrial,13,3.4,0.0,scaling_check
65,HighPerformanceShortTimeBinPacker,python-pi-residential,13,3.4,0.0,scaling_check
65,HighPerformanceShortTimeBinPacker,python-pi-commercial,13,4.2,0.0,scaling_check
65,HighPerformanceShortTimeBinPacker,python-pi-airport,13,2.8,0.0,scaling_check
65,HighPerformanceShortTimeBinPacker,fio,13,14.8,0.0,scaling_check
65,HighPerformanceShortTimeBinPacker,fio-downtown,13,1.6,0.0,scaling_check
70,HighPerformanceShortTimeBinPacker,python-pi,14,5.2,0.0,scaling_check
70,HighPerformanceShortTimeBinPacker,python-pi-downtown,14,4.4,0.0,scaling_check
70,HighPerformanceShortTimeBinPacker,python-pi-suburb,14,4.2,0.0,scaling_check
70,HighPerformanceShortTimeBinPacker,python-pi-industrial,14,3.4,0.0,scaling_check
70,HighPerformanceShortTimeBinPacker,python-pi-residential,14,4.8,0.0,scaling_check
70,HighPerformanceShortTimeBinPacker,python-pi-commercial,14,5.6,0.0,scaling_check
70,HighPerformanceShortTimeBinPacker,python-pi-airport,14,4.0,0.0,scaling_check
70,HighPerformanceShortTimeBinPacker,fio,14,14.6,0.0,scaling_check
70,HighPerformanceShortTimeBinPacker,fio-downtown,14,1.2,0.0,scaling_check
75,HighPerformanceShortTimeBinPacker,python-pi,15,5.4,1611.714189168683,scaling_check
75,HighPerformanceShortTimeBinPacker,python-pi-downtown,15,6.0,1587.020645540353,scaling_check
75,HighPerformanceShortTimeBinPacker,python-pi-suburb,15,4.2,1524.1607699158733,scaling_check
75,HighPerformanceShortTimeBinPacker,python-pi-industrial,15,3.6,1600.280145506871,scaling_check
75,HighPerformanceShortTimeBinPacker,python-pi-residential,15,4.0,1658.0769771891482,scaling_check
75,HighPerformanceShortTimeBinPacker,python-pi-commercial,15,5.0,1602.216101539199,scaling_check
75,HighPerformanceShortTimeBinPacker,python-pi-airport,15,3.8,1574.5892529551143,scaling_check
75,HighPerformanceShortTimeBinPacker,fio,15,13.4,0.0,scaling_check
75,HighPerformanceShortTimeBinPacker,fio-downtown,15,1.2,0.0,scaling_check
80,HighPerformanceShortTimeBinPacker,python-pi,16,2.8,1578.31583769567,scaling_check
80,HighPerformanceShortTimeBinPacker,python-pi-downtown,16,4.0,1578.5935031962654,scaling_check
80,HighPerformanceShortTimeBinPacker,python-pi-suburb,16,5.4,1490.800177661911,scaling_check
80,HighPerformanceShortTimeBinPacker,python-pi-industrial,16,4.8,1513.8532632770668,scaling_check
80,HighPerformanceShortTimeBinPacker,python-pi-residential,16,5.0,1653.620313907706,scaling_check
80,HighPerformanceShortTimeBinPacker,python-pi-commercial,16,4.6,1504.9941891631868,scaling_check
80,HighPerformanceShortTimeBinPacker,python-pi-airport,16,4.4,1557.222202166926,scaling_check
80,HighPerformanceShortTimeBinPacker,fio,16,15.0,0.0,scaling_check
80,HighPerformanceShortTimeBinPacker,fio-downtown,16,2.6,0.0,scaling_check
85,HighPerformanceShortTimeBinPacker,python-pi,17,2.6,0.0,scaling_check
85,HighPerformanceShortTimeBinPacker,python-pi-downtown,17,4.2,0.0,scaling_check
85,HighPerformanceShortTimeBinPacker,python-pi-suburb,17,4.0,0.0,scaling_check
85,HighPerformanceShortTimeBinPacker,python-pi-industrial,17,4.0,0.0,scaling_check
85,HighPerformanceShortTimeBinPacker,python-pi-residential,17,3.0,0.0,scaling_check
85,HighPerformanceShortTimeBinPacker,python-pi-commercial,17,5.0,0.0,scaling_check
85,HighPerformanceShortTimeBinPacker,python-pi-airport,17,3.8,0.0,scaling_check
85,HighPerformanceShortTimeBinPacker,fio,17,13.8,0.0,scaling_check
85,HighPerformanceShortTimeBinPacker,fio-downtown,17,2.4,0.0,scaling_check
90,HighPerformanceShortTimeBinPacker,python-pi,18,4.2,0.0,scaling_check
90,HighPerformanceShortTimeBinPacker,python-pi-downtown,18,3.8,0.0,scaling_check
90,HighPerformanceShortTimeBinPacker,python-pi-suburb,18,4.4,0.0,scaling_check
90,HighPerformanceShortTimeBinPacker,python-pi-industrial,18,4.2,0.0,scaling_check
90,HighPerformanceShortTimeBinPacker,python-pi-residential,18,3.8,0.0,scaling_check
90,HighPerformanceShortTimeBinPacker,python-pi-commercial,18,3.2,0.0,scaling_check
90,HighPerformanceShortTimeBinPacker,python-pi-airport,18,4.2,0.0,scaling_check
90,HighPerformanceShortTimeBinPacker,fio,18,15.6,0.0,scaling_check
90,HighPerformanceShortTimeBinPacker,fio-downtown,18,1.2,0.0,scaling_check
95,HighPerformanceShortTimeBinPacker,python-pi,19,3.2,0.0,scaling_check
95,HighPerformanceShortTimeBinPacker,python-pi-downtown,19,3.2,0.0,scaling_check
95,HighPerformanceShortTimeBinPacker,python-pi-suburb,19,2.6,0.0,scaling_check
95,HighPerformanceShortTimeBinPacker,python-pi-industrial,19,4.8,0.0,scaling_check
