value,function_name,image,replica_id,node_name,successful
queue,python-pi,faas-workloads/python-pi,139811394573968,,
queue,python-pi-downtown,faas-workloads/python-pi,139811394574832,,
start,python-pi,faas-workloads/python-pi,139811394573968,,
finish,python-pi,faas-workloads/python-pi,139811394573968,rpi4_20,True
queue,python-pi-suburb,faas-workloads/python-pi,139811395358480,,
queue,python-pi-industrial,faas-workloads/python-pi,139811395359584,,
queue,python-pi-residential,faas-workloads/python-pi,139811395360544,,
queue,python-pi-commercial,faas-workloads/python-pi,139811395361504,,
queue,python-pi-airport,faas-workloads/python-pi,139811395362464,,
queue,fio,faas-workloads/fio,139811395363424,,
queue,fio-downtown,faas-workloads/fio,139811395364384,,
start,python-pi-downtown,faas-workloads/python-pi,139811394574832,,
finish,python-pi-downtown,faas-workloads/python-pi,139811394574832,rpi4_21,True
start,python-pi-suburb,faas-workloads/python-pi,139811395358480,,
finish,python-pi-suburb,faas-workloads/python-pi,139811395358480,rpi4_26,True
start,python-pi-industrial,faas-workloads/python-pi,139811395359584,,
finish,python-pi-industrial,faas-workloads/python-pi,139811395359584,rpi4_27,True
start,python-pi-residential,faas-workloads/python-pi,139811395360544,,
finish,python-pi-residential,faas-workloads/python-pi,139811395360544,nx_13,True
start,python-pi-commercial,faas-workloads/python-pi,139811395361504,,
finish,python-pi-commercial,faas-workloads/python-pi,139811395361504,nx_13,True
start,python-pi-airport,faas-workloads/python-pi,139811395362464,,
finish,python-pi-airport,faas-workloads/python-pi,139811395362464,rockpi_18,True
start,fio,faas-workloads/fio,139811395363424,,
finish,fio,faas-workloads/fio,139811395363424,rpi4_20,True
start,fio-downtown,faas-workloads/fio,139811395364384,,
finish,fio-downtown,faas-workloads/fio,139811395364384,rpi4_21,True
queue,python-pi,faas-workloads/python-pi,139811390039392,,
queue,python-pi-downtown,faas-workloads/python-pi,139811389117760,,
start,python-pi,faas-workloads/python-pi,139811390039392,,
finish,python-pi,faas-workloads/python-pi,139811390039392,rockpi_18,True
queue,python-pi-suburb,faas-workloads/python-pi,139811389119776,,
queue,python-pi-industrial,faas-workloads/python-pi,139811389118384,,
queue,python-pi-residential,faas-workloads/python-pi,139811389120016,,
queue,python-pi-commercial,faas-workloads/python-pi,139811389119968,,
queue,python-pi-airport,faas-workloads/python-pi,139811389120688,,
queue,fio,faas-workloads/fio,139811389120928,,
queue,fio-downtown,faas-workloads/fio,139811389123568,,
start,python-pi-downtown,faas-workloads/python-pi,139811389117760,,
finish,python-pi-downtown,faas-workloads/python-pi,139811389117760,rockpi_1,True
start,python-pi-suburb,faas-workloads/python-pi,139811389119776,,
finish,python-pi-suburb,faas-workloads/python-pi,139811389119776,rockpi_1,True
start,python-pi-industrial,faas-workloads/python-pi,139811389118384,,
finish,python-pi-industrial,faas-workloads/python-pi,139811389118384,rockpi_25,True
start,python-pi-residential,faas-workloads/python-pi,139811389120016,,
finish,python-pi-residential,faas-workloads/python-pi,139811389120016,rockpi_25,True
start,python-pi-commercial,faas-workloads/python-pi,139811389119968,,
finish,python-pi-commercial,faas-workloads/python-pi,139811389119968,rpi4_14,True
start,python-pi-airport,faas-workloads/python-pi,139811389120688,,
finish,python-pi-airport,faas-workloads/python-pi,139811389120688,rpi4_15,True
start,fio,faas-workloads/fio,139811389120928,,
finish,fio,faas-workloads/fio,139811389120928,rpi4_26,True
start,fio-downtown,faas-workloads/fio,139811389123568,,
finish,fio-downtown,faas-workloads/fio,139811389123568,rpi4_27,True
queue,python-pi,faas-workloads/python-pi,139811383345104,,
queue,python-pi-downtown,faas-workloads/python-pi,139811382276784,,
start,python-pi,faas-workloads/python-pi,139811383345104,,
finish,python-pi,faas-workloads/python-pi,139811383345104,rpi4_58,True
queue,python-pi-suburb,faas-workloads/python-pi,139811382278800,,
queue,python-pi-industrial,faas-workloads/python-pi,139811382277408,,
queue,python-pi-residential,faas-workloads/python-pi,139811382279520,,
queue,python-pi-commercial,faas-workloads/python-pi,139811382279664,,
queue,python-pi-airport,faas-workloads/python-pi,139811382461056,,
queue,fio,faas-workloads/fio,139811382460768,,
queue,fio-downtown,faas-workloads/fio,139811382462928,,
start,python-pi-downtown,faas-workloads/python-pi,139811382276784,,
finish,python-pi-downtown,faas-workloads/python-pi,139811382276784,rpi4_59,True
start,python-pi-suburb,faas-workloads/python-pi,139811382278800,,
finish,python-pi-suburb,faas-workloads/python-pi,139811382278800,rpi3_108,True
start,python-pi-industrial,faas-workloads/python-pi,139811382277408,,
finish,python-pi-industrial,faas-workloads/python-pi,139811382277408,rpi3_109,True
start,python-pi-residential,faas-workloads/python-pi,139811382279520,,
finish,python-pi-residential,faas-workloads/python-pi,139811382279520,rpi3_110,True
start,python-pi-commercial,faas-workloads/python-pi,139811382279664,,
finish,python-pi-commercial,faas-workloads/python-pi,139811382279664,rpi4_48,True
start,python-pi-airport,faas-workloads/python-pi,139811382461056,,
finish,python-pi-airport,faas-workloads/python-pi,139811382461056,rpi4_49,True
start,fio,faas-workloads/fio,139811382460768,,
finish,fio,faas-workloads/fio,139811382460768,rpi4_14,True
start,fio-downtown,faas-workloads/fio,139811382462928,,
finish,fio-downtown,faas-workloads/fio,139811382462928,rpi4_15,True
queue,python-pi,faas-workloads/python-pi,139811378476944,,
queue,python-pi-downtown,faas-workloads/python-pi,139811377425296,,
start,python-pi,faas-workloads/python-pi,139811378476944,,
finish,python-pi,faas-workloads/python-pi,139811378476944,rpi3_87,True
queue,python-pi-suburb,faas-workloads/python-pi,139811377426064,,
queue,python-pi-industrial,faas-workloads/python-pi,139811377427168,,
queue,python-pi-residential,faas-workloads/python-pi,139811377427984,,
queue,python-pi-commercial,faas-workloads/python-pi,139811377428704,,
queue,python-pi-airport,faas-workloads/python-pi,139811377429472,,
queue,fio,faas-workloads/fio,139811377430240,,
queue,fio-downtown,faas-workloads/fio,139811375530432,,
start,python-pi-downtown,faas-workloads/python-pi,139811377425296,,
finish,python-pi-downtown,faas-workloads/python-pi,139811377425296,rpi3_88,True
start,python-pi-suburb,faas-workloads/python-pi,139811377426064,,
finish,python-pi-suburb,faas-workloads/python-pi,139811377426064,rpi3_89,True
start,python-pi-industrial,faas-workloads/python-pi,139811377427168,,
finish,python-pi-industrial,faas-workloads/python-pi,139811377427168,rpi4_98,True
start,python-pi-residential,faas-workloads/python-pi,139811377427984,,
finish,python-pi-residential,faas-workloads/python-pi,139811377427984,rpi4_99,True
start,python-pi-commercial,faas-workloads/python-pi,139811377428704,,
finish,python-pi-commercial,faas-workloads/python-pi,139811377428704,nx_0,True
start,python-pi-airport,faas-workloads/python-pi,139811377429472,,
finish,python-pi-airport,faas-workloads/python-pi,139811377429472,nx_0,True
start,fio,faas-workloads/fio,139811377430240,,
finish,fio,faas-workloads/fio,139811377430240,rpi4_58,True
start,fio-downtown,faas-workloads/fio,139811375530432,,
finish,fio-downtown,faas-workloads/fio,139811375530432,rpi4_59,True
queue,python-pi,faas-workloads/python-pi,139811371675472,,
queue,python-pi-downtown,faas-workloads/python-pi,139811370558240,,
start,python-pi,faas-workloads/python-pi,139811371675472,,
finish,python-pi,faas-workloads/python-pi,139811371675472,nx_1,True
queue,python-pi-suburb,faas-workloads/python-pi,139811370559008,,
queue,python-pi-industrial,faas-workloads/python-pi,139811370560016,,
queue,python-pi-residential,faas-workloads/python-pi,139811370560784,,
queue,python-pi-commercial,faas-workloads/python-pi,139811370561552,,
queue,python-pi-airport,faas-workloads/python-pi,139811370562320,,
queue,fio,faas-workloads/fio,139811370563088,,
queue,fio-downtown,faas-workloads/fio,139811370563856,,
start,python-pi-downtown,faas-workloads/python-pi,139811370558240,,
finish,python-pi-downtown,faas-workloads/python-pi,139811370558240,nx_1,True
start,python-pi-suburb,faas-workloads/python-pi,139811370559008,,
finish,python-pi-suburb,faas-workloads/python-pi,139811370559008,nx_11,True
start,python-pi-industrial,faas-workloads/python-pi,139811370560016,,
finish,python-pi-industrial,faas-workloads/python-pi,139811370560016,nx_11,True
start,python-pi-residential,faas-workloads/python-pi,139811370560784,,
finish,python-pi-residential,faas-workloads/python-pi,139811370560784,coral_12,True
start,python-pi-commercial,faas-workloads/python-pi,139811370561552,,
finish,python-pi-commercial,faas-workloads/python-pi,139811370561552,rpi4_104,True
start,python-pi-airport,faas-workloads/python-pi,139811370562320,,
finish,python-pi-airport,faas-workloads/python-pi,139811370562320,rpi4_105,True
start,fio,faas-workloads/fio,139811370563088,,
finish,fio,faas-workloads/fio,139811370563088,rpi4_48,True
start,fio-downtown,faas-workloads/fio,139811370563856,,
finish,fio-downtown,faas-workloads/fio,139811370563856,rpi4_49,True
queue,python-pi,faas-workloads/python-pi,139811366975616,,
queue,python-pi-downtown,faas-workloads/python-pi,139811365842096,,
start,python-pi,faas-workloads/python-pi,139811366975616,,
