deployment_name,timestamp,avg_response_time,avg_execution_time,avg_wait_time,wait_percentage,high_wait_count,sample_count
resnet50-inference,40,674.52143602874,632.1082659130292,42.41317011571077,6.287890621448483,16,119
resnet50-inference,40,674.52143602874,632.1082659130292,42.41317011571077,6.287890621448483,16,119
resnet50-inference-downtown,40,738.0793431698846,702.8618144928852,35.21752867699959,4.771509865829361,3,25
resnet50-inference-downtown,40,738.0793431698846,702.8618144928852,35.21752867699959,4.771509865829361,3,25
resnet50-inference-suburb,40,800.8076143579133,722.4509387413551,78.35667561655816,9.784706615131833,8,37
resnet50-inference-suburb,40,800.8076143579133,722.4509387413551,78.35667561655816,9.784706615131833,8,37
resnet50-inference-industrial,40,712.8422835901047,669.1342825890033,43.708001001101394,6.13151071524177,5,29
resnet50-inference-industrial,40,712.8422835901047,669.1342825890033,43.708001001101394,6.13151071524177,5,29
speech-inference,40,3619.5844235627496,3619.5844235627496,0.0,0.0,0,18
speech-inference,40,3619.5844235627496,3619.5844235627496,0.0,0.0,0,18
speech-inference-downtown,40,3483.2028226204625,3483.2028226204625,0.0,0.0,0,10
speech-inference-downtown,40,3483.2028226204625,3483.2028226204625,0.0,0.0,0,10
speech-inference-suburb,40,3826.591085764383,3826.591085764383,0.0,0.0,0,2
speech-inference-suburb,40,3826.591085764383,3826.591085764383,0.0,0.0,0,2
resnet50-preprocessing,40,8888.363933112061,7616.733290701025,1271.6306424110371,14.306689644804004,1,5
resnet50-preprocessing,40,8888.363933112061,7616.733290701025,1271.6306424110371,14.306689644804004,1,5
python-pi,40,1200.1407274831693,1200.1407274831693,0.0,0.0,0,155
python-pi,40,1200.1407274831693,1200.1407274831693,0.0,0.0,0,155
python-pi-downtown,40,1198.1787255715296,1198.1787255715296,0.0,0.0,0,45
python-pi-downtown,40,1198.1787255715296,1198.1787255715296,0.0,0.0,0,45
python-pi-suburb,40,1261.286771104795,1261.286771104795,0.0,0.0,0,59
python-pi-suburb,40,1261.286771104795,1261.286771104795,0.0,0.0,0,59
resnet50-inference,45,668.1497959405635,625.5068612053917,42.64293473517178,6.382241676081445,8,64
resnet50-inference,45,668.1497959405635,625.5068612053917,42.64293473517178,6.382241676081445,8,64
resnet50-inference-downtown,45,664.618553270877,664.618553270877,0.0,0.0,0,11
resnet50-inference-downtown,45,664.618553270877,664.618553270877,0.0,0.0,0,11
resnet50-inference-suburb,45,793.0725761878981,716.1454291342636,76.92714705363439,9.699887420569247,3,19
resnet50-inference-suburb,45,793.0725761878981,716.1454291342636,76.92714705363439,9.699887420569247,3,19
resnet50-inference-industrial,45,711.6905975696241,648.313996118027,63.376601451597026,8.90507780600501,5,20
resnet50-inference-industrial,45,711.6905975696241,648.313996118027,63.376601451597026,8.90507780600501,5,20
speech-inference,45,3519.4155743742053,3519.4155743742053,0.0,0.0,0,4
speech-inference,45,3519.4155743742053,3519.4155743742053,0.0,0.0,0,4
speech-inference-downtown,45,3519.4155743742053,3519.4155743742053,0.0,0.0,0,4
speech-inference-downtown,45,3519.4155743742053,3519.4155743742053,0.0,0.0,0,4
python-pi,45,1174.7277581003475,1174.7277581003475,0.0,0.0,0,68
python-pi,45,1174.7277581003475,1174.7277581003475,0.0,0.0,0,68
python-pi-downtown,45,1147.5726953492845,1147.5726953492845,0.0,0.0,0,23
python-pi-downtown,45,1147.5726953492845,1147.5726953492845,0.0,0.0,0,23
python-pi-suburb,45,1257.3862271120938,1257.3862271120938,0.0,0.0,0,21
python-pi-suburb,45,1257.3862271120938,1257.3862271120938,0.0,0.0,0,21
resnet50-inference,75,608.7530544648754,608.7530544648754,0.0,0.0,0,111
resnet50-inference,75,608.7530544648754,608.7530544648754,0.0,0.0,0,111
resnet50-inference-downtown,75,591.3009250857702,591.3009250857702,0.0,0.0,0,24
resnet50-inference-downtown,75,591.3009250857702,591.3009250857702,0.0,0.0,0,24
resnet50-inference-suburb,75,714.4054922408985,714.4054922408985,0.0,0.0,0,33
resnet50-inference-suburb,75,714.4054922408985,714.4054922408985,0.0,0.0,0,33
resnet50-inference-industrial,75,613.0620647575684,613.0620647575684,0.0,0.0,0,26
