value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140659072137440,nx_0
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659072138640,nano_15
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659072139904,nano_17
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659072141104,nano_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,140659072142544,rockpi_30
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659072143744,rockpi_30
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659072144944,rockpi_25
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140659072145856,rockpi_25
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140659072146720,nx_12
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659072147920,nano_1
deploy,python-pi,faas-workloads/python-pi,140659072149072,rockpi_16
deploy,python-pi-downtown,faas-workloads/python-pi,140659072149888,rockpi_16
deploy,python-pi-suburb,faas-workloads/python-pi,140659072150704,rockpi_23
deploy,fio,faas-workloads/fio,140659072151520,rpi3_21
deploy,fio-downtown,faas-workloads/fio,140659072152336,rpi3_21
deploy,fio-suburb,faas-workloads/fio,140659072153152,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140659072137440,nano_2
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659072138640,nx_10
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659072139904,nano_12
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659072141104,nx_13
deploy,speech-inference,faas-workloads/speech-inference-tflite,140659072142544,rockpi_23
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140659072143744,nx_0
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140659072144944,coral_0
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140659072145856,rpi3_23
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140659072146720,nx_14
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140659072147920,nx_4
deploy,python-pi,faas-workloads/python-pi,140659072149072,rpi3_27
deploy,python-pi-downtown,faas-workloads/python-pi,140659072149888,rpi3_28
deploy,python-pi-suburb,faas-workloads/python-pi,140659072150704,rpi3_29
deploy,fio,faas-workloads/fio,140659072151520,rpi3_22
deploy,fio-downtown,faas-workloads/fio,140659072152336,rpi3_3
deploy,fio-suburb,faas-workloads/fio,140659072153152,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140659072137440,nx_7
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140659072138640,nano_7
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140659072139904,nano_5
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140659072141104,nano_3
deploy,speech-inference,faas-workloads/speech-inference-tflite,140659072142544,rockpi_4
