value,name,function_id
deploy,resnet50-inference,140545660692336
deploy,speech-inference,140545660693392
deploy,resnet50-preprocessing,140545660694592
deploy,resnet50-training,140545660695408
deploy,python-pi,140545660696608
deploy,fio,140545660697424
