timestamp,strategy,deployment,action,old_replica_count,new_replica_count,selected_node,selected_node_type,current_load_rps,avg_response_time_ms,reason,scaling_direction
5,KubernetesStyleFirstFit,resnet50-inference,scale_up,1,2,coral_3,coral,0.0,1211.2349956793685,,1
5,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,2.8,0.0,Within thresholds,0
5,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,2.6,0.0,Within thresholds,0
5,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,6.8,0.0,Within thresholds,0
5,KubernetesStyleFirstFit,python-pi,scale_up,1,2,nano_0,nano,0.0,1304.9207673129483,,1
5,KubernetesStyleFirstFit,fio,no_action,1,1,,,14.2,0.0,Within thresholds,0
10,KubernetesStyleFirstFit,resnet50-inference,scale_up,2,3,coral_3,coral,0.0,1211.2349956793685,,1
10,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,5.6,0.0,Within thresholds,0
10,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,3.8,0.0,Within thresholds,0
10,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,14.2,0.0,Within thresholds,0
10,KubernetesStyleFirstFit,python-pi,scale_up,2,3,nano_0,nano,0.0,1304.9207673129483,,1
10,KubernetesStyleFirstFit,fio,scale_up,1,2,nano_0,nano,0.0,0.0,,1
15,KubernetesStyleFirstFit,resnet50-inference,scale_up,3,4,coral_3,coral,0.0,0.0,,1
15,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,6.0,0.0,Within thresholds,0
15,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,4.6,0.0,Within thresholds,0
15,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,16.2,0.0,Within thresholds,0
15,KubernetesStyleFirstFit,python-pi,scale_up,3,4,nano_0,nano,0.0,0.0,,1
15,KubernetesStyleFirstFit,fio,scale_up,2,3,nano_0,nano,0.0,0.0,,1
20,KubernetesStyleFirstFit,resnet50-inference,scale_up,4,5,coral_3,coral,0.0,0.0,,1
20,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,4.6,0.0,Within thresholds,0
20,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,5.4,0.0,Within thresholds,0
20,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,16.8,0.0,Within thresholds,0
20,KubernetesStyleFirstFit,python-pi,scale_up,4,5,nano_0,nano,0.0,0.0,,1
20,KubernetesStyleFirstFit,fio,scale_up,3,4,nano_0,nano,0.0,0.0,,1
25,KubernetesStyleFirstFit,resnet50-inference,scale_up,5,6,coral_3,coral,0.0,0.0,,1
25,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,7.0,0.0,Within thresholds,0
25,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,6.0,0.0,Within thresholds,0
25,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,14.6,0.0,Within thresholds,0
25,KubernetesStyleFirstFit,python-pi,scale_up,5,6,nano_0,nano,0.0,0.0,,1
25,KubernetesStyleFirstFit,fio,scale_up,4,5,nano_0,nano,0.0,0.0,,1
30,KubernetesStyleFirstFit,resnet50-inference,scale_up,6,7,coral_3,coral,0.0,0.0,,1
30,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,3.4,0.0,Within thresholds,0
30,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,3.8,0.0,Within thresholds,0
30,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,15.4,0.0,Within thresholds,0
30,KubernetesStyleFirstFit,python-pi,scale_up,6,7,nano_0,nano,0.0,0.0,,1
30,KubernetesStyleFirstFit,fio,scale_up,5,6,nano_0,nano,0.0,0.0,,1
35,KubernetesStyleFirstFit,resnet50-inference,scale_up,7,8,coral_3,coral,0.0,0.0,,1
35,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,5.2,0.0,Within thresholds,0
35,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,5.0,0.0,Within thresholds,0
35,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,13.6,0.0,Within thresholds,0
35,KubernetesStyleFirstFit,python-pi,scale_up,7,8,nano_0,nano,0.0,0.0,,1
35,KubernetesStyleFirstFit,fio,scale_up,6,7,nano_0,nano,0.0,0.0,,1
40,KubernetesStyleFirstFit,resnet50-inference,scale_up,8,9,coral_3,coral,0.0,4133.782576412824,,1
40,KubernetesStyleFirstFit,speech-inference,scale_up,1,2,coral_3,coral,0.0,33146.23743421117,,1
40,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,5.2,0.0,Within thresholds,0
40,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,16.4,0.0,Within thresholds,0
40,KubernetesStyleFirstFit,python-pi,scale_up,8,9,nano_0,nano,0.0,12163.555364649998,,1
40,KubernetesStyleFirstFit,fio,scale_up,7,8,nano_0,nano,0.0,0.0,,1
45,KubernetesStyleFirstFit,resnet50-inference,scale_up,9,10,coral_3,coral,0.0,4713.736274321181,,1
45,KubernetesStyleFirstFit,speech-inference,no_action,2,2,,,5.6,0.0,Within thresholds,0
45,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,4.6,0.0,Within thresholds,0
45,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,9.8,0.0,Within thresholds,0
45,KubernetesStyleFirstFit,python-pi,scale_up,9,10,nano_0,nano,0.0,12180.00169890323,,1
45,KubernetesStyleFirstFit,fio,scale_up,8,9,nano_0,nano,0.0,0.0,,1
50,KubernetesStyleFirstFit,resnet50-inference,scale_up,10,11,coral_3,coral,0.0,0.0,,1
50,KubernetesStyleFirstFit,speech-inference,scale_down,2,1,,,0.0,0.0,"Low load: 0.0 RPS, Response: 0.0ms",-1
50,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,4.2,0.0,Within thresholds,0
50,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,14.4,0.0,Within thresholds,0
50,KubernetesStyleFirstFit,python-pi,scale_up,10,11,nano_0,nano,0.0,0.0,,1
50,KubernetesStyleFirstFit,fio,scale_up,9,10,nano_0,nano,0.0,0.0,,1
55,KubernetesStyleFirstFit,resnet50-inference,no_action,11,11,,,19.2,0.0,Within thresholds,0
55,KubernetesStyleFirstFit,speech-inference,scale_down,2,1,,,0.0,0.0,"Low load: 0.0 RPS, Response: 0.0ms",-1
55,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,3.4,0.0,Within thresholds,0
55,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,13.8,0.0,Within thresholds,0
55,KubernetesStyleFirstFit,python-pi,scale_up,11,12,nano_0,nano,0.0,0.0,,1
55,KubernetesStyleFirstFit,fio,scale_up,10,11,nano_0,nano,0.0,0.0,,1
60,KubernetesStyleFirstFit,resnet50-inference,scale_up,11,12,coral_3,coral,0.0,0.0,,1
60,KubernetesStyleFirstFit,speech-inference,scale_down,2,1,,,0.0,0.0,"Low load: 0.0 RPS, Response: 0.0ms",-1
60,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,2.6,0.0,Within thresholds,0
60,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,15.8,0.0,Within thresholds,0
60,KubernetesStyleFirstFit,python-pi,scale_up,12,13,nano_0,nano,0.0,0.0,,1
60,KubernetesStyleFirstFit,fio,scale_up,11,12,nano_0,nano,0.0,0.0,,1
65,KubernetesStyleFirstFit,resnet50-inference,scale_up,12,13,coral_3,coral,0.0,0.0,,1
65,KubernetesStyleFirstFit,speech-inference,no_action,2,2,,,5.8,0.0,Within thresholds,0
65,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,5.0,0.0,Within thresholds,0
65,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,12.6,0.0,Within thresholds,0
65,KubernetesStyleFirstFit,python-pi,scale_up,13,14,nano_0,nano,0.0,0.0,,1
65,KubernetesStyleFirstFit,fio,scale_up,12,13,nano_0,nano,0.0,0.0,,1
70,KubernetesStyleFirstFit,resnet50-inference,scale_up,13,14,coral_3,coral,0.0,0.0,,1
70,KubernetesStyleFirstFit,speech-inference,scale_down,2,1,,,0.0,0.0,"Low load: 0.0 RPS, Response: 0.0ms",-1
70,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,5.2,0.0,Within thresholds,0
70,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,12.6,0.0,Within thresholds,0
70,KubernetesStyleFirstFit,python-pi,scale_up,14,15,nano_0,nano,0.0,0.0,,1
70,KubernetesStyleFirstFit,fio,scale_up,13,14,nano_0,nano,0.0,0.0,,1
75,KubernetesStyleFirstFit,resnet50-inference,scale_up,14,15,coral_3,coral,0.0,531.6598168079813,,1
75,KubernetesStyleFirstFit,speech-inference,scale_up,2,3,coral_3,coral,0.0,35896.22162644087,,1
75,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,6.4,0.0,Within thresholds,0
75,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,14.0,0.0,Within thresholds,0
75,KubernetesStyleFirstFit,python-pi,scale_up,15,16,nano_0,nano,0.0,13959.104974255843,,1
75,KubernetesStyleFirstFit,fio,scale_up,14,15,nano_0,nano,0.0,0.0,,1
80,KubernetesStyleFirstFit,resnet50-inference,scale_up,15,16,coral_3,coral,0.0,523.8148336399795,,1
80,KubernetesStyleFirstFit,speech-inference,scale_down,3,2,,,0.0,0.0,"Low load: 0.0 RPS, Response: 0.0ms",-1
80,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,3.2,0.0,Within thresholds,0
80,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,12.4,0.0,Within thresholds,0
80,KubernetesStyleFirstFit,python-pi,scale_up,16,17,nano_0,nano,0.0,13973.750998817943,,1
80,KubernetesStyleFirstFit,fio,scale_up,15,16,nano_0,nano,0.0,0.0,,1
85,KubernetesStyleFirstFit,resnet50-inference,scale_up,16,17,coral_3,coral,0.0,0.0,,1
85,KubernetesStyleFirstFit,speech-inference,no_action,2,2,,,5.4,0.0,Within thresholds,0
85,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,7.4,0.0,Within thresholds,0
85,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,14.0,0.0,Within thresholds,0
85,KubernetesStyleFirstFit,python-pi,scale_up,17,18,nano_0,nano,0.0,0.0,,1
85,KubernetesStyleFirstFit,fio,scale_up,16,17,nano_0,nano,0.0,0.0,,1
90,KubernetesStyleFirstFit,resnet50-inference,scale_up,17,18,coral_3,coral,0.0,0.0,,1
90,KubernetesStyleFirstFit,speech-inference,no_action,2,2,,,5.8,0.0,Within thresholds,0
90,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,3.8,0.0,Within thresholds,0
90,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,13.8,0.0,Within thresholds,0
90,KubernetesStyleFirstFit,python-pi,scale_up,18,19,nano_0,nano,0.0,0.0,,1
90,KubernetesStyleFirstFit,fio,scale_up,17,18,nano_0,nano,0.0,0.0,,1
95,KubernetesStyleFirstFit,resnet50-inference,scale_up,18,19,coral_3,coral,0.0,0.0,,1
95,KubernetesStyleFirstFit,speech-inference,no_action,2,2,,,5.0,0.0,Within thresholds,0
95,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,3.2,0.0,Within thresholds,0
95,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,15.6,0.0,Within thresholds,0
95,KubernetesStyleFirstFit,python-pi,scale_up,19,20,nano_0,nano,0.0,0.0,,1
95,KubernetesStyleFirstFit,fio,scale_up,18,19,nano_0,nano,0.0,0.0,,1
100,KubernetesStyleFirstFit,resnet50-inference,scale_up,19,20,coral_3,coral,0.0,0.0,,1
100,KubernetesStyleFirstFit,speech-inference,scale_down,2,1,,,0.0,0.0,"Low load: 0.0 RPS, Response: 0.0ms",-1
100,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,3.8,0.0,Within thresholds,0
100,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,14.4,0.0,Within thresholds,0
100,KubernetesStyleFirstFit,python-pi,scale_up,20,21,nano_0,nano,0.0,0.0,,1
100,KubernetesStyleFirstFit,fio,scale_up,19,20,nano_0,nano,0.0,0.0,,1
105,KubernetesStyleFirstFit,resnet50-inference,scale_up,20,21,coral_3,coral,0.0,0.0,,1
105,KubernetesStyleFirstFit,speech-inference,no_action,2,2,,,5.4,0.0,Within thresholds,0
105,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,7.2,0.0,Within thresholds,0
105,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,14.2,0.0,Within thresholds,0
105,KubernetesStyleFirstFit,python-pi,scale_up,21,22,nano_0,nano,0.0,0.0,,1
105,KubernetesStyleFirstFit,fio,scale_up,20,21,nano_0,nano,0.0,0.0,,1
110,KubernetesStyleFirstFit,resnet50-inference,scale_up,21,22,coral_3,coral,0.0,587.9215461489441,,1
110,KubernetesStyleFirstFit,speech-inference,scale_up,2,3,coral_3,coral,0.0,50617.21694886969,,1
110,KubernetesStyleFirstFit,resnet50-preprocessing,scale_up,1,2,nano_0,nano,0.0,94746.53354316989,,1
110,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,17.2,0.0,Within thresholds,0
110,KubernetesStyleFirstFit,python-pi,scale_up,22,23,nano_0,nano,0.0,8506.858909721506,,1
110,KubernetesStyleFirstFit,fio,scale_up,21,22,nano_0,nano,0.0,0.0,,1
115,KubernetesStyleFirstFit,resnet50-inference,scale_up,22,23,coral_3,coral,0.0,580.1377298506409,,1
115,KubernetesStyleFirstFit,speech-inference,scale_down,3,2,,,0.0,0.0,"Low load: 0.0 RPS, Response: 0.0ms",-1
115,KubernetesStyleFirstFit,resnet50-preprocessing,scale_down,2,1,,,0.0,0.0,"Low load: 0.0 RPS, Response: 0.0ms",-1
115,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,15.0,0.0,Within thresholds,0
115,KubernetesStyleFirstFit,python-pi,scale_up,23,24,nano_0,nano,0.0,7570.407733366245,,1
115,KubernetesStyleFirstFit,fio,scale_up,22,23,nano_0,nano,0.0,0.0,,1
120,KubernetesStyleFirstFit,resnet50-inference,scale_up,23,24,coral_3,coral,0.0,0.0,,1
120,KubernetesStyleFirstFit,speech-inference,no_action,2,2,,,5.4,0.0,Within thresholds,0
120,KubernetesStyleFirstFit,resnet50-preprocessing,scale_down,2,1,,,0.0,0.0,"Low load: 0.0 RPS, Response: 0.0ms",-1
120,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,14.4,0.0,Within thresholds,0
120,KubernetesStyleFirstFit,python-pi,scale_up,24,25,nano_0,nano,0.0,0.0,,1
120,KubernetesStyleFirstFit,fio,scale_up,23,24,nano_0,nano,0.0,0.0,,1
125,KubernetesStyleFirstFit,resnet50-inference,no_action,24,24,,,19.6,0.0,Within thresholds,0
125,KubernetesStyleFirstFit,speech-inference,scale_down,2,1,,,0.0,0.0,"Low load: 0.0 RPS, Response: 0.0ms",-1
125,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,2,2,,,5.2,0.0,Within thresholds,0
125,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,13.6,0.0,Within thresholds,0
125,KubernetesStyleFirstFit,python-pi,scale_up,25,26,nano_0,nano,0.0,0.0,,1
125,KubernetesStyleFirstFit,fio,scale_up,24,25,nano_0,nano,0.0,0.0,,1
130,KubernetesStyleFirstFit,resnet50-inference,scale_up,24,25,coral_3,coral,0.0,0.0,,1
130,KubernetesStyleFirstFit,speech-inference,scale_down,2,1,,,0.0,0.0,"Low load: 0.0 RPS, Response: 0.0ms",-1
