value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140545665161376,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140545665162240,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140545665161376,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140545665161376,nano_0,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140545662638864,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140545662639968,,
queue,python-pi,faas-workloads/python-pi,140545662640928,,
queue,fio,faas-workloads/fio,140545662641888,,
start,speech-inference,faas-workloads/speech-inference-tflite,140545665162240,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140545665162240,coral_3,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140545662638864,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140545662638864,rockpi_5,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140545662639968,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140545662639968,nano_1,True
start,python-pi,faas-workloads/python-pi,140545662640928,,
finish,python-pi,faas-workloads/python-pi,140545662640928,rockpi_5,True
start,fio,faas-workloads/fio,140545662641888,,
finish,fio,faas-workloads/fio,140545662641888,rpi4_40,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140545657803088,,
queue,python-pi,faas-workloads/python-pi,140545658393056,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140545657803088,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140545657803088,nx_0,True
start,python-pi,faas-workloads/python-pi,140545658393056,,
finish,python-pi,faas-workloads/python-pi,140545658393056,rpi4_41,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140545654698528,,
queue,python-pi,faas-workloads/python-pi,140545655091456,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140545654698528,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140545654698528,nx_0,True
queue,fio,faas-workloads/fio,140545655092080,,
start,python-pi,faas-workloads/python-pi,140545655091456,,
finish,python-pi,faas-workloads/python-pi,140545655091456,rockpi_23,True
start,fio,faas-workloads/fio,140545655092080,,
finish,fio,faas-workloads/fio,140545655092080,rpi4_40,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140545651432688,,
queue,python-pi,faas-workloads/python-pi,140545651907344,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140545651432688,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140545651432688,nx_0,True
queue,fio,faas-workloads/fio,140545651908544,,
start,python-pi,faas-workloads/python-pi,140545651907344,,
finish,python-pi,faas-workloads/python-pi,140545651907344,rockpi_23,True
start,fio,faas-workloads/fio,140545651908544,,
finish,fio,faas-workloads/fio,140545651908544,rpi4_41,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140545659186496,,
queue,python-pi,faas-workloads/python-pi,140545648572112,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140545659186496,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140545659186496,nx_1,True
queue,fio,faas-workloads/fio,140545648573312,,
start,python-pi,faas-workloads/python-pi,140545648572112,,
finish,python-pi,faas-workloads/python-pi,140545648572112,rpi4_100,True
start,fio,faas-workloads/fio,140545648573312,,
finish,fio,faas-workloads/fio,140545648573312,rpi4_100,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140545644948992,,
queue,python-pi,faas-workloads/python-pi,140545645374496,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140545644948992,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140545644948992,nx_1,True
queue,fio,faas-workloads/fio,140545645375696,,
start,python-pi,faas-workloads/python-pi,140545645374496,,
finish,python-pi,faas-workloads/python-pi,140545645374496,rpi4_101,True
start,fio,faas-workloads/fio,140545645375696,,
finish,fio,faas-workloads/fio,140545645375696,rpi4_101,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140545656068448,,
queue,python-pi,faas-workloads/python-pi,140545642101872,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140545656068448,,
