value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139791585524080,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139791585524944,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139791585524080,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139791585524080,nano_2,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791585774224,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139791585775184,,
queue,python-pi,faas-workloads/python-pi,139791585776144,,
queue,fio,faas-workloads/fio,139791585777104,,
start,speech-inference,faas-workloads/speech-inference-tflite,139791585524944,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139791585524944,rockpi_25,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791585774224,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791585774224,rockpi_25,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139791585775184,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139791585775184,nano_7,True
start,python-pi,faas-workloads/python-pi,139791585776144,,
finish,python-pi,faas-workloads/python-pi,139791585776144,rpi3_18,True
start,fio,faas-workloads/fio,139791585777104,,
finish,fio,faas-workloads/fio,139791585777104,rpi3_19,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139791583634544,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139791583905968,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139791583634544,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139791583634544,nx_9,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791583906112,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139791583908032,,
queue,python-pi,faas-workloads/python-pi,139791583908176,,
queue,fio,faas-workloads/fio,139791583909136,,
start,speech-inference,faas-workloads/speech-inference-tflite,139791583905968,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139791583905968,rpi3_20,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791583906112,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791583906112,rpi3_24,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139791583908032,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139791583908032,nano_18,True
start,python-pi,faas-workloads/python-pi,139791583908176,,
finish,python-pi,faas-workloads/python-pi,139791583908176,rpi3_25,True
start,fio,faas-workloads/fio,139791583909136,,
finish,fio,faas-workloads/fio,139791583909136,rpi3_19,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139791583306816,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139791581399744,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139791583306816,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139791583306816,nx_2,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791581400608,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139791581401520,,
queue,python-pi,faas-workloads/python-pi,139791581401664,,
queue,fio,faas-workloads/fio,139791581402624,,
start,speech-inference,faas-workloads/speech-inference-tflite,139791581399744,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139791581399744,rpi3_26,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791581400608,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791581400608,rockpi_2,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139791581401520,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139791581401520,nx_5,True
start,python-pi,faas-workloads/python-pi,139791581401664,,
finish,python-pi,faas-workloads/python-pi,139791581401664,rockpi_2,True
start,fio,faas-workloads/fio,139791581402624,,
finish,fio,faas-workloads/fio,139791581402624,rpi3_3,True
queue,speech-inference,faas-workloads/speech-inference-tflite,139791580827888,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791580838064,,
start,speech-inference,faas-workloads/speech-inference-tflite,139791580827888,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139791580827888,nx_9,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139791580839216,,
queue,python-pi,faas-workloads/python-pi,139791580838208,,
queue,fio,faas-workloads/fio,139791580856960,,
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791580838064,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791580838064,coral_1,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139791580839216,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139791580839216,nano_5,True
start,python-pi,faas-workloads/python-pi,139791580838208,,
finish,python-pi,faas-workloads/python-pi,139791580838208,rockpi_23,True
start,fio,faas-workloads/fio,139791580856960,,
finish,fio,faas-workloads/fio,139791580856960,rpi3_3,True
queue,speech-inference,faas-workloads/speech-inference-tflite,139791578354528,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791578364704,,
start,speech-inference,faas-workloads/speech-inference-tflite,139791578354528,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139791578354528,rockpi_23,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139791578364896,,
queue,python-pi,faas-workloads/python-pi,139791578513904,,
queue,fio,faas-workloads/fio,139791578514912,,
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791578364704,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791578364704,rockpi_13,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139791578364896,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139791578364896,nx_10,True
start,python-pi,faas-workloads/python-pi,139791578513904,,
finish,python-pi,faas-workloads/python-pi,139791578513904,rockpi_13,True
start,fio,faas-workloads/fio,139791578514912,,
finish,fio,faas-workloads/fio,139791578514912,rpi3_4,True
queue,speech-inference,faas-workloads/speech-inference-tflite,139791577817648,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791577991824,,
start,speech-inference,faas-workloads/speech-inference-tflite,139791577817648,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139791577817648,rpi3_5,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139791577992688,,
queue,python-pi,faas-workloads/python-pi,139791577993600,,
queue,fio,faas-workloads/fio,139791577994368,,
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791577991824,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791577991824,rpi3_21,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139791577992688,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139791577992688,nano_12,True
start,python-pi,faas-workloads/python-pi,139791577993600,,
finish,python-pi,faas-workloads/python-pi,139791577993600,rpi3_22,True
start,fio,faas-workloads/fio,139791577994368,,
finish,fio,faas-workloads/fio,139791577994368,rpi3_4,True
queue,speech-inference,faas-workloads/speech-inference-tflite,139791575117648,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791575373792,,
start,speech-inference,faas-workloads/speech-inference-tflite,139791575117648,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139791575117648,rpi3_23,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139791575374656,,
queue,python-pi,faas-workloads/python-pi,139791575375568,,
queue,fio,faas-workloads/fio,139791575376384,,
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791575373792,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791575373792,rockpi_6,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139791575374656,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139791575374656,nano_15,True
start,python-pi,faas-workloads/python-pi,139791575375568,,
finish,python-pi,faas-workloads/python-pi,139791575375568,rockpi_6,True
start,fio,faas-workloads/fio,139791575376384,,
finish,fio,faas-workloads/fio,139791575376384,rpi3_27,True
queue,speech-inference,faas-workloads/speech-inference-tflite,139791577389792,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791574777424,,
start,speech-inference,faas-workloads/speech-inference-tflite,139791577389792,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139791577389792,nx_2,True
queue,resnet50-training,faas-workloads/resnet-training-gpu,139791572894096,,
queue,python-pi,faas-workloads/python-pi,139791572895200,,
queue,fio,faas-workloads/fio,139791572895920,,
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791574777424,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791574777424,nx_5,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139791572894096,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139791572894096,nx_13,True
start,python-pi,faas-workloads/python-pi,139791572895200,,
finish,python-pi,faas-workloads/python-pi,139791572895200,coral_2,True
start,fio,faas-workloads/fio,139791572895920,,
finish,fio,faas-workloads/fio,139791572895920,rpi3_27,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139791572420160,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139791572430288,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139791572420160,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139791572420160,nano_3,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139791572431488,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139791572430240,,
queue,python-pi,faas-workloads/python-pi,139791572431824,,
