value,name,function_id
deploy,resnet50-inference,139791585642720
deploy,speech-inference,139791585643776
deploy,resnet50-preprocessing,139791585644976
deploy,resnet50-training,139791585645792
deploy,python-pi,139791585646992
deploy,fio,139791585647808
