value,function_name,node_name,replica_id
deploy,resnet50-inference,nano_2,139791585524080
deploy,speech-inference,rockpi_25,139791585524944
deploy,resnet50-preprocessing,rockpi_25,139791585774224
deploy,resnet50-training,nano_7,139791585775184
deploy,python-pi,rpi3_18,139791585776144
deploy,fio,rpi3_19,139791585777104
startup,fio,rpi3_19,139791585777104
setup,fio,rpi3_19,139791585777104
finish,fio,rpi3_19,139791585777104
startup,python-pi,rpi3_18,139791585776144
setup,python-pi,rpi3_18,139791585776144
finish,python-pi,rpi3_18,139791585776144
startup,speech-inference,rockpi_25,139791585524944
setup,speech-inference,rockpi_25,139791585524944
startup,resnet50-inference,nano_2,139791585524080
setup,resnet50-inference,nano_2,139791585524080
startup,resnet50-training,nano_7,139791585775184
setup,resnet50-training,nano_7,139791585775184
finish,resnet50-training,nano_7,139791585775184
finish,speech-inference,rockpi_25,139791585524944
finish,resnet50-inference,nano_2,139791585524080
startup,resnet50-preprocessing,rockpi_25,139791585774224
setup,resnet50-preprocessing,rockpi_25,139791585774224
finish,resnet50-preprocessing,rockpi_25,139791585774224
deploy,resnet50-inference,nx_9,139791583634544
deploy,speech-inference,rpi3_20,139791583905968
deploy,resnet50-preprocessing,rpi3_24,139791583906112
deploy,resnet50-training,nano_18,139791583908032
deploy,python-pi,rpi3_25,139791583908176
deploy,fio,rpi3_19,139791583909136
startup,fio,rpi3_19,139791583909136
setup,fio,rpi3_19,139791583909136
finish,fio,rpi3_19,139791583909136
startup,speech-inference,rpi3_20,139791583905968
setup,speech-inference,rpi3_20,139791583905968
startup,python-pi,rpi3_25,139791583908176
setup,python-pi,rpi3_25,139791583908176
finish,python-pi,rpi3_25,139791583908176
finish,speech-inference,rpi3_20,139791583905968
startup,resnet50-inference,nx_9,139791583634544
setup,resnet50-inference,nx_9,139791583634544
startup,resnet50-training,nano_18,139791583908032
setup,resnet50-training,nano_18,139791583908032
finish,resnet50-training,nano_18,139791583908032
startup,resnet50-preprocessing,rpi3_24,139791583906112
setup,resnet50-preprocessing,rpi3_24,139791583906112
finish,resnet50-preprocessing,rpi3_24,139791583906112
finish,resnet50-inference,nx_9,139791583634544
deploy,resnet50-inference,nx_2,139791583306816
