value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140206526360144,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140206526370896,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140206526360144,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140206526360144,tx2_0,True
queue,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,140206526376016,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140206527609472,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140206524827808,,
start,resnet50-training,faas-workloads/resnet-training-gpu,140206526370896,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140206526370896,nx_5,True
start,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,140206526376016,,
finish,mobilenet-inference,faas-workloads/mobilenet-inference-tpu,140206526376016,coral_2,True
start,speech-inference,faas-workloads/speech-inference-tflite,140206527609472,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140206527609472,rpi4_18,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140206524827808,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140206524827808,rpi4_19,True
