value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_10,140180552411088
deploy,resnet50-inference-downtown,nano_3,140180552411952
deploy,resnet50-inference-suburb,nx_3,140180552710224
deploy,resnet50-inference-industrial,nano_17,140180552711184
deploy,speech-inference,rockpi_30,140180552712144
deploy,speech-inference-downtown,rockpi_30,140180552827856
startup,speech-inference-downtown,rockpi_30,140180552827856
setup,speech-inference-downtown,rockpi_30,140180552827856
deploy,speech-inference-suburb,rockpi_8,140180552828816
deploy,resnet50-preprocessing,rockpi_8,140180552829776
deploy,resnet50-training,nano_15,140180552830736
deploy,resnet50-training-downtown,nano_26,140180552831696
deploy,python-pi,nx_10,140180552832656
deploy,python-pi-downtown,coral_1,140180552833616
deploy,python-pi-suburb,coral_3,140180552834576
deploy,fio,rpi3_3,140180552835536
deploy,fio-downtown,rpi3_3,140180552836496
startup,fio-downtown,rpi3_3,140180552836496
setup,fio-downtown,rpi3_3,140180552836496
finish,fio-downtown,rpi3_3,140180552836496
deploy,fio-suburb,rpi3_4,140180552837456
startup,fio,rpi3_3,140180552835536
setup,fio,rpi3_3,140180552835536
finish,fio,rpi3_3,140180552835536
startup,fio-suburb,rpi3_4,140180552837456
setup,fio-suburb,rpi3_4,140180552837456
finish,fio-suburb,rpi3_4,140180552837456
startup,python-pi-downtown,coral_1,140180552833616
setup,python-pi-downtown,coral_1,140180552833616
finish,python-pi-downtown,coral_1,140180552833616
startup,python-pi-suburb,coral_3,140180552834576
setup,python-pi-suburb,coral_3,140180552834576
finish,python-pi-suburb,coral_3,140180552834576
startup,speech-inference,rockpi_30,140180552712144
setup,speech-inference,rockpi_30,140180552712144
startup,speech-inference-suburb,rockpi_8,140180552828816
setup,speech-inference-suburb,rockpi_8,140180552828816
startup,resnet50-inference-downtown,nano_3,140180552411952
setup,resnet50-inference-downtown,nano_3,140180552411952
startup,resnet50-inference-suburb,nx_3,140180552710224
setup,resnet50-inference-suburb,nx_3,140180552710224
startup,resnet50-inference-industrial,nano_17,140180552711184
setup,resnet50-inference-industrial,nano_17,140180552711184
startup,resnet50-training,nano_15,140180552830736
setup,resnet50-training,nano_15,140180552830736
finish,resnet50-training,nano_15,140180552830736
startup,resnet50-training-downtown,nano_26,140180552831696
setup,resnet50-training-downtown,nano_26,140180552831696
finish,resnet50-training-downtown,nano_26,140180552831696
finish,speech-inference-downtown,rockpi_30,140180552827856
startup,python-pi,nx_10,140180552832656
setup,python-pi,nx_10,140180552832656
finish,python-pi,nx_10,140180552832656
startup,resnet50-inference,nx_10,140180552411088
setup,resnet50-inference,nx_10,140180552411088
startup,resnet50-preprocessing,rockpi_8,140180552829776
setup,resnet50-preprocessing,rockpi_8,140180552829776
finish,resnet50-preprocessing,rockpi_8,140180552829776
finish,speech-inference,rockpi_30,140180552712144
finish,speech-inference-suburb,rockpi_8,140180552828816
finish,resnet50-inference-industrial,nano_17,140180552711184
finish,resnet50-inference-downtown,nano_3,140180552411952
finish,resnet50-inference-suburb,nx_3,140180552710224
finish,resnet50-inference,nx_10,140180552411088
deploy,resnet50-inference,nx_13,140180551111040
deploy,resnet50-inference-downtown,nano_18,140180551115792
deploy,resnet50-inference-suburb,nano_19,140180550269152
deploy,resnet50-inference-industrial,nx_4,140180550269872
deploy,speech-inference,rpi3_5,140180550270640
deploy,speech-inference-downtown,rockpi_13,140180550484464
deploy,speech-inference-suburb,rockpi_13,140180550485232
startup,speech-inference-suburb,rockpi_13,140180550485232
setup,speech-inference-suburb,rockpi_13,140180550485232
deploy,resnet50-preprocessing,nx_3,140180550486000
deploy,resnet50-training,nano_9,140180550486768
deploy,resnet50-training-downtown,nano_12,140180550487536
deploy,python-pi,rockpi_12,140180550488304
deploy,python-pi-downtown,rockpi_12,140180550489072
startup,python-pi-downtown,rockpi_12,140180550489072
setup,python-pi-downtown,rockpi_12,140180550489072
finish,python-pi-downtown,rockpi_12,140180550489072
deploy,python-pi-suburb,rockpi_5,140180550489840
deploy,fio,rpi3_4,140180550490608
startup,fio,rpi3_4,140180550490608
setup,fio,rpi3_4,140180550490608
finish,fio,rpi3_4,140180550490608
deploy,fio-downtown,rpi3_21,140180550491376
deploy,fio-suburb,rpi3_21,140180550492144
startup,fio-suburb,rpi3_21,140180550492144
setup,fio-suburb,rpi3_21,140180550492144
finish,fio-suburb,rpi3_21,140180550492144
startup,fio-downtown,rpi3_21,140180550491376
setup,fio-downtown,rpi3_21,140180550491376
finish,fio-downtown,rpi3_21,140180550491376
startup,speech-inference,rpi3_5,140180550270640
setup,speech-inference,rpi3_5,140180550270640
startup,speech-inference-downtown,rockpi_13,140180550484464
setup,speech-inference-downtown,rockpi_13,140180550484464
startup,python-pi,rockpi_12,140180550488304
setup,python-pi,rockpi_12,140180550488304
finish,python-pi,rockpi_12,140180550488304
startup,python-pi-suburb,rockpi_5,140180550489840
setup,python-pi-suburb,rockpi_5,140180550489840
finish,python-pi-suburb,rockpi_5,140180550489840
startup,resnet50-inference,nx_13,140180551111040
setup,resnet50-inference,nx_13,140180551111040
startup,resnet50-inference-downtown,nano_18,140180551115792
setup,resnet50-inference-downtown,nano_18,140180551115792
startup,resnet50-inference-suburb,nano_19,140180550269152
setup,resnet50-inference-suburb,nano_19,140180550269152
startup,resnet50-inference-industrial,nx_4,140180550269872
setup,resnet50-inference-industrial,nx_4,140180550269872
startup,resnet50-training,nano_9,140180550486768
setup,resnet50-training,nano_9,140180550486768
finish,resnet50-training,nano_9,140180550486768
startup,resnet50-training-downtown,nano_12,140180550487536
setup,resnet50-training-downtown,nano_12,140180550487536
finish,resnet50-training-downtown,nano_12,140180550487536
startup,resnet50-preprocessing,nx_3,140180550486000
setup,resnet50-preprocessing,nx_3,140180550486000
finish,resnet50-preprocessing,nx_3,140180550486000
deploy,resnet50-inference,nano_21,140180547995632
deploy,resnet50-inference-downtown,nx_7,140180548007920
deploy,resnet50-inference-suburb,nano_20,140180548008880
deploy,resnet50-inference-industrial,nx_11,140180548009600
deploy,speech-inference,rockpi_5,140180548174272
deploy,speech-inference-downtown,rockpi_21,140180548175040
deploy,speech-inference-suburb,rockpi_21,140180548175808
startup,speech-inference-suburb,rockpi_21,140180548175808
setup,speech-inference-suburb,rockpi_21,140180548175808
deploy,resnet50-preprocessing,rockpi_19,140180554722288
deploy,resnet50-training,nano_22,140180554721520
deploy,resnet50-training-downtown,nano_10,140180552546720
deploy,python-pi,rockpi_19,140180552547488
deploy,python-pi-downtown,nx_13,140180552566480
deploy,python-pi-suburb,rockpi_16,140180552567968
deploy,fio,rpi3_22,140180552569120
deploy,fio-downtown,rpi3_22,140180552571280
startup,fio-downtown,rpi3_22,140180552571280
setup,fio-downtown,rpi3_22,140180552571280
finish,fio-downtown,rpi3_22,140180552571280
deploy,fio-suburb,rpi3_23,140180552572336
startup,fio,rpi3_22,140180552569120
setup,fio,rpi3_22,140180552569120
finish,fio,rpi3_22,140180552569120
startup,fio-suburb,rpi3_23,140180552572336
setup,fio-suburb,rpi3_23,140180552572336
finish,fio-suburb,rpi3_23,140180552572336
startup,speech-inference,rockpi_5,140180548174272
setup,speech-inference,rockpi_5,140180548174272
startup,speech-inference-downtown,rockpi_21,140180548175040
setup,speech-inference-downtown,rockpi_21,140180548175040
finish,speech-inference-suburb,rockpi_13,140180550485232
startup,python-pi-suburb,rockpi_16,140180552567968
setup,python-pi-suburb,rockpi_16,140180552567968
finish,python-pi-suburb,rockpi_16,140180552567968
startup,python-pi-downtown,nx_13,140180552566480
setup,python-pi-downtown,nx_13,140180552566480
finish,python-pi-downtown,nx_13,140180552566480
startup,resnet50-inference,nano_21,140180547995632
setup,resnet50-inference,nano_21,140180547995632
startup,resnet50-inference-downtown,nx_7,140180548007920
setup,resnet50-inference-downtown,nx_7,140180548007920
startup,resnet50-inference-suburb,nano_20,140180548008880
setup,resnet50-inference-suburb,nano_20,140180548008880
startup,resnet50-inference-industrial,nx_11,140180548009600
setup,resnet50-inference-industrial,nx_11,140180548009600
startup,resnet50-training,nano_22,140180554721520
setup,resnet50-training,nano_22,140180554721520
finish,resnet50-training,nano_22,140180554721520
startup,resnet50-training-downtown,nano_10,140180552546720
setup,resnet50-training-downtown,nano_10,140180552546720
finish,resnet50-training-downtown,nano_10,140180552546720
startup,python-pi,rockpi_19,140180552547488
setup,python-pi,rockpi_19,140180552547488
finish,python-pi,rockpi_19,140180552547488
startup,resnet50-preprocessing,rockpi_19,140180554722288
setup,resnet50-preprocessing,rockpi_19,140180554722288
finish,resnet50-preprocessing,rockpi_19,140180554722288
finish,speech-inference,rpi3_5,140180550270640
deploy,resnet50-inference,nano_11,140180547628640
deploy,resnet50-inference-downtown,nano_28,140180545707728
deploy,resnet50-inference-suburb,nano_0,140180545708688
deploy,resnet50-inference-industrial,nano_1,140180545709408
deploy,speech-inference,rockpi_16,140180545710176
deploy,speech-inference-downtown,rockpi_14,140180545710944
deploy,speech-inference-suburb,rockpi_14,140180545711712
startup,speech-inference-suburb,rockpi_14,140180545711712
setup,speech-inference-suburb,rockpi_14,140180545711712
deploy,resnet50-preprocessing,nx_4,140180545712480
deploy,resnet50-training,nano_2,140180545713248
deploy,resnet50-training-downtown,nano_5,140180545714016
deploy,python-pi,rockpi_10,140180545714784
deploy,python-pi-downtown,rockpi_10,140180545715552
startup,python-pi-downtown,rockpi_10,140180545715552
