value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140180552546384,nx_10
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140180552547584,nano_3
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140180552565232,nx_3
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140180552566432,nano_17
deploy,speech-inference,faas-workloads/speech-inference-tflite,140180552567872,rockpi_30
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140180552569072,rockpi_30
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140180552570272,rockpi_8
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140180552571184,rockpi_8
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140180552572048,nano_15
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140180552573248,nano_26
deploy,python-pi,faas-workloads/python-pi,140180552574400,nx_10
deploy,python-pi-downtown,faas-workloads/python-pi,140180552575216,coral_1
deploy,python-pi-suburb,faas-workloads/python-pi,140180552576032,coral_3
deploy,fio,faas-workloads/fio,140180552576848,rpi3_3
deploy,fio-downtown,faas-workloads/fio,140180552577664,rpi3_3
deploy,fio-suburb,faas-workloads/fio,140180552578480,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140180552546384,nx_13
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140180552547584,nano_18
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140180552565232,nano_19
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140180552566432,nx_4
deploy,speech-inference,faas-workloads/speech-inference-tflite,140180552567872,rpi3_5
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140180552569072,rockpi_13
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140180552570272,rockpi_13
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140180552571184,nx_3
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140180552572048,nano_9
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140180552573248,nano_12
deploy,python-pi,faas-workloads/python-pi,140180552574400,rockpi_12
deploy,python-pi-downtown,faas-workloads/python-pi,140180552575216,rockpi_12
deploy,python-pi-suburb,faas-workloads/python-pi,140180552576032,rockpi_5
deploy,fio,faas-workloads/fio,140180552576848,rpi3_4
deploy,fio-downtown,faas-workloads/fio,140180552577664,rpi3_21
deploy,fio-suburb,faas-workloads/fio,140180552578480,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140180552546384,nano_21
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140180552547584,nx_7
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140180552565232,nano_20
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140180552566432,nx_11
deploy,speech-inference,faas-workloads/speech-inference-tflite,140180552567872,rockpi_5
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140180552569072,rockpi_21
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140180552570272,rockpi_21
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140180552571184,rockpi_19
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140180552572048,nano_22
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140180552573248,nano_10
deploy,python-pi,faas-workloads/python-pi,140180552574400,rockpi_19
deploy,python-pi-downtown,faas-workloads/python-pi,140180552575216,nx_13
deploy,python-pi-suburb,faas-workloads/python-pi,140180552576032,rockpi_16
deploy,fio,faas-workloads/fio,140180552576848,rpi3_22
deploy,fio-downtown,faas-workloads/fio,140180552577664,rpi3_22
deploy,fio-suburb,faas-workloads/fio,140180552578480,rpi3_23
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140180552546384,nano_11
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140180552547584,nano_28
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140180552565232,nano_0
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140180552566432,nano_1
deploy,speech-inference,faas-workloads/speech-inference-tflite,140180552567872,rockpi_16
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140180552569072,rockpi_14
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140180552570272,rockpi_14
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140180552571184,nx_4
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140180552572048,nano_2
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140180552573248,nano_5
deploy,python-pi,faas-workloads/python-pi,140180552574400,rockpi_10
deploy,python-pi-downtown,faas-workloads/python-pi,140180552575216,rockpi_10
deploy,python-pi-suburb,faas-workloads/python-pi,140180552576032,nx_7
