value,function_name,node_name,replica_id
deploy,resnet50-inference,nano_47,140211318820432
deploy,resnet50-inference-downtown,nx_46,140211318819664
deploy,resnet50-inference-suburb,nano_56,140211317093520
deploy,resnet50-inference-industrial,nano_58,140211317094528
deploy,speech-inference,rockpi_1,140211317095488
deploy,speech-inference-downtown,rockpi_1,140211317096352
startup,speech-inference-downtown,rockpi_1,140211317096352
setup,speech-inference-downtown,rockpi_1,140211317096352
deploy,speech-inference-suburb,rockpi_97,140211317195776
deploy,resnet50-preprocessing,rockpi_97,140211317196736
deploy,resnet50-preprocessing-downtown,coral_19,140211317197696
deploy,resnet50-training,nano_0,140211317198656
deploy,resnet50-training-downtown,nx_0,140211317199616
deploy,resnet50-training-suburb,nx_1,140211317200576
deploy,resnet50-training-industrial,nx_52,140211317201536
deploy,python-pi,coral_22,140211317202496
deploy,python-pi-downtown,rockpi_48,140211317203456
deploy,python-pi-suburb,rockpi_48,140211317204416
startup,python-pi-suburb,rockpi_48,140211317204416
setup,python-pi-suburb,rockpi_48,140211317204416
finish,python-pi-suburb,rockpi_48,140211317204416
deploy,fio,rpi3_93,140211317205376
deploy,fio-downtown,rpi3_93,140211317206336
startup,fio-downtown,rpi3_93,140211317206336
setup,fio-downtown,rpi3_93,140211317206336
finish,fio-downtown,rpi3_93,140211317206336
deploy,fio-suburb,rpi3_94,140211317207296
startup,fio,rpi3_93,140211317205376
setup,fio,rpi3_93,140211317205376
finish,fio,rpi3_93,140211317205376
startup,fio-suburb,rpi3_94,140211317207296
setup,fio-suburb,rpi3_94,140211317207296
finish,fio-suburb,rpi3_94,140211317207296
startup,python-pi,coral_22,140211317202496
setup,python-pi,coral_22,140211317202496
finish,python-pi,coral_22,140211317202496
startup,python-pi-downtown,rockpi_48,140211317203456
setup,python-pi-downtown,rockpi_48,140211317203456
finish,python-pi-downtown,rockpi_48,140211317203456
startup,speech-inference,rockpi_1,140211317095488
setup,speech-inference,rockpi_1,140211317095488
startup,speech-inference-suburb,rockpi_97,140211317195776
setup,speech-inference-suburb,rockpi_97,140211317195776
startup,resnet50-inference,nano_47,140211318820432
setup,resnet50-inference,nano_47,140211318820432
startup,resnet50-inference-downtown,nx_46,140211318819664
setup,resnet50-inference-downtown,nx_46,140211318819664
startup,resnet50-inference-suburb,nano_56,140211317093520
setup,resnet50-inference-suburb,nano_56,140211317093520
startup,resnet50-inference-industrial,nano_58,140211317094528
setup,resnet50-inference-industrial,nano_58,140211317094528
startup,resnet50-training,nano_0,140211317198656
setup,resnet50-training,nano_0,140211317198656
finish,resnet50-training,nano_0,140211317198656
startup,resnet50-training-downtown,nx_0,140211317199616
setup,resnet50-training-downtown,nx_0,140211317199616
finish,resnet50-training-downtown,nx_0,140211317199616
startup,resnet50-training-suburb,nx_1,140211317200576
setup,resnet50-training-suburb,nx_1,140211317200576
finish,resnet50-training-suburb,nx_1,140211317200576
startup,resnet50-training-industrial,nx_52,140211317201536
setup,resnet50-training-industrial,nx_52,140211317201536
finish,resnet50-training-industrial,nx_52,140211317201536
finish,speech-inference-downtown,rockpi_1,140211317096352
startup,resnet50-preprocessing-downtown,coral_19,140211317197696
setup,resnet50-preprocessing-downtown,coral_19,140211317197696
finish,resnet50-preprocessing-downtown,coral_19,140211317197696
startup,resnet50-preprocessing,rockpi_97,140211317196736
setup,resnet50-preprocessing,rockpi_97,140211317196736
finish,resnet50-preprocessing,rockpi_97,140211317196736
finish,speech-inference-suburb,rockpi_97,140211317195776
finish,speech-inference,rockpi_1,140211317095488
finish,resnet50-inference,nano_47,140211318820432
finish,resnet50-inference-suburb,nano_56,140211317093520
finish,resnet50-inference-downtown,nx_46,140211318819664
finish,resnet50-inference-industrial,nano_58,140211317094528
deploy,resnet50-inference,nano_29,140211317355184
deploy,resnet50-inference-downtown,nano_33,140211317201584
deploy,resnet50-inference-suburb,nano_40,140211314289312
deploy,resnet50-inference-industrial,nano_48,140211314290032
deploy,speech-inference,rockpi_62,140211314290800
deploy,speech-inference-downtown,rockpi_62,140211314291568
startup,speech-inference-downtown,rockpi_62,140211314291568
