deployment_name,timestamp,avg_response_time,avg_execution_time,avg_wait_time,wait_percentage,high_wait_count,sample_count
resnet50-inference,5,876.5516249936617,380.1565600703516,496.39506492331,56.63044260820341,20,24
resnet50-inference,5,876.5516249936617,380.1565600703516,496.39506492331,56.63044260820341,20,24
python-pi,5,1297.9757499830039,914.5662039089628,383.409546074041,29.53903769612502,4,8
python-pi,5,1297.9757499830039,914.5662039089628,383.409546074041,29.53903769612502,4,8
resnet50-inference,40,1637.4745160554578,586.7491733023271,1050.7253427531305,64.1674317646324,59,165
resnet50-inference,40,1637.4745160554578,586.7491733023271,1050.7253427531305,64.1674317646324,59,165
python-pi,40,13647.72542550484,1143.2143129922458,12504.511112512593,91.6234077302302,105,109
python-pi,40,13647.72542550484,1143.2143129922458,12504.511112512593,91.6234077302302,105,109
resnet50-inference,75,579.802874788718,579.802874788718,0.0,0.0,0,183
resnet50-inference,75,579.802874788718,579.802874788718,0.0,0.0,0,183
python-pi,75,15053.599925338485,1050.3778328796982,14003.222092458787,93.02241431890532,117,205
python-pi,75,15053.599925338485,1050.3778328796982,14003.222092458787,93.02241431890532,117,205
resnet50-inference,110,578.4243228700283,578.4243228700283,0.0,0.0,0,164
resnet50-inference,110,578.4243228700283,578.4243228700283,0.0,0.0,0,164
speech-inference,110,87500.75300204539,3838.9968006989575,83661.75620134643,95.6126128416184,4,4
speech-inference,110,87500.75300204539,3838.9968006989575,83661.75620134643,95.6126128416184,4,4
python-pi,110,16443.76434879959,1058.882265670721,15384.882083128865,93.56058477116268,80,210
python-pi,110,16443.76434879959,1058.882265670721,15384.882083128865,93.56058477116268,80,210
resnet50-inference,145,648.2319970688411,648.2319970688411,0.0,0.0,0,101
resnet50-inference,145,648.2319970688411,648.2319970688411,0.0,0.0,0,101
speech-inference,145,61479.53957023119,3167.7102915886094,58311.82927864258,94.84753738604374,7,7
speech-inference,145,61479.53957023119,3167.7102915886094,58311.82927864258,94.84753738604374,7,7
python-pi,145,17917.625605396825,1088.1892603350204,16829.436345061804,93.92671057928985,49,146
python-pi,145,17917.625605396825,1088.1892603350204,16829.436345061804,93.92671057928985,49,146
resnet50-inference,180,631.2609270830325,631.2609270830325,0.0,0.0,0,39
resnet50-inference,180,631.2609270830325,631.2609270830325,0.0,0.0,0,39
speech-inference,180,38307.84572301117,2652.7926081693067,35655.05311484186,93.0750671093577,4,4
speech-inference,180,38307.84572301117,2652.7926081693067,35655.05311484186,93.0750671093577,4,4
python-pi,180,23948.381032553392,1236.5737879717046,22711.807244581687,94.83650361880073,35,79
python-pi,180,23948.381032553392,1236.5737879717046,22711.807244581687,94.83650361880073,35,79
resnet50-inference,215,495.81230963034767,495.81230963034767,0.0,0.0,0,3
speech-inference,215,47163.87275641872,2717.4964626573374,44446.37629376139,94.23818210032911,4,4
speech-inference,215,47163.87275641872,2717.4964626573374,44446.37629376139,94.23818210032911,4,4
python-pi,215,34230.01350754012,1563.4670547972617,32666.54645274286,95.43246731569982,9,14
python-pi,215,34230.01350754012,1563.4670547972617,32666.54645274286,95.43246731569982,9,14
resnet50-inference,250,596.953088110024,596.953088110024,0.0,0.0,0,10
resnet50-inference,250,596.953088110024,596.953088110024,0.0,0.0,0,10
python-pi,250,952.9360382372091,952.9360382372091,0.0,0.0,0,10
python-pi,250,952.9360382372091,952.9360382372091,0.0,0.0,0,10
resnet50-inference,285,588.1617661408076,588.1617661408076,0.0,0.0,0,60
resnet50-inference,285,588.1617661408076,588.1617661408076,0.0,0.0,0,60
speech-inference,285,237825.3885311252,3791.407963281159,234033.98056784406,98.4058018419741,2,2
speech-inference,285,237825.3885311252,3791.407963281159,234033.98056784406,98.4058018419741,2,2
python-pi,285,1064.272575245198,1064.272575245198,0.0,0.0,0,65
python-pi,285,1064.272575245198,1064.272575245198,0.0,0.0,0,65
resnet50-inference,320,609.2156111161815,609.2156111161815,0.0,0.0,0,124
resnet50-inference,320,609.2156111161815,609.2156111161815,0.0,0.0,0,124
speech-inference,320,138826.53395848596,3248.0413080058293,135578.49265048013,97.66035986393126,6,6
speech-inference,320,138826.53395848596,3248.0413080058293,135578.49265048013,97.66035986393126,6,6
python-pi,320,1030.8910194348782,1030.8910194348782,0.0,0.0,0,138
python-pi,320,1030.8910194348782,1030.8910194348782,0.0,0.0,0,138
resnet50-inference,355,621.5527367037852,621.5527367037852,0.0,0.0,0,173
resnet50-inference,355,621.5527367037852,621.5527367037852,0.0,0.0,0,173
speech-inference,355,93151.9823771919,2936.440090449949,90215.54228674195,96.84768910385644,4,4
speech-inference,355,93151.9823771919,2936.440090449949,90215.54228674195,96.84768910385644,4,4
python-pi,355,1028.157512495807,1028.157512495807,0.0,0.0,0,190
python-pi,355,1028.157512495807,1028.157512495807,0.0,0.0,0,190
resnet50-inference,390,609.3944958371288,609.3944958371288,0.0,0.0,0,182
resnet50-inference,390,609.3944958371288,609.3944958371288,0.0,0.0,0,182
speech-inference,390,40149.62417335513,3140.754473937932,37008.86969941719,92.1773751595357,5,5
speech-inference,390,40149.62417335513,3140.754473937932,37008.86969941719,92.1773751595357,5,5
python-pi,390,1024.6411425706794,1024.6411425706794,0.0,0.0,0,202
