timestamp,strategy,deployment,action,old_replica_count,new_replica_count,selected_node,selected_node_type,current_load_rps,avg_response_time_ms,reason,scaling_direction
5,KubernetesStyleFirstFit,resnet50-inference,scale_up,1,2,nx_10,nx,0.0,876.5516249936617,,1
5,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,2.4,0.0,Within thresholds,0
5,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,0.8,0.0,Within thresholds,0
5,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,6.4,0.0,Within thresholds,0
5,KubernetesStyleFirstFit,python-pi,scale_up,1,2,rockpi_30,rockpi,0.0,1297.9757499830039,,1
5,KubernetesStyleFirstFit,fio,no_action,1,1,,,13.6,0.0,Within thresholds,0
10,KubernetesStyleFirstFit,resnet50-inference,scale_up,2,3,nx_10,nx,0.0,0.0,,1
10,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,5.2,0.0,Within thresholds,0
10,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,1.6,0.0,Within thresholds,0
10,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,13.8,0.0,Within thresholds,0
10,KubernetesStyleFirstFit,python-pi,scale_up,2,3,rockpi_30,rockpi,0.0,0.0,,1
10,KubernetesStyleFirstFit,fio,scale_up,1,2,rockpi_30,rockpi,0.0,0.0,,1
15,KubernetesStyleFirstFit,resnet50-inference,scale_up,3,4,nx_10,nx,0.0,0.0,,1
15,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,5.6,0.0,Within thresholds,0
15,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,2.0,0.0,Within thresholds,0
15,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,15.2,0.0,Within thresholds,0
15,KubernetesStyleFirstFit,python-pi,scale_up,3,4,rockpi_30,rockpi,0.0,0.0,,1
15,KubernetesStyleFirstFit,fio,scale_up,2,3,rockpi_30,rockpi,0.0,0.0,,1
20,KubernetesStyleFirstFit,resnet50-inference,scale_up,4,5,nx_10,nx,0.0,0.0,,1
20,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,6.0,0.0,Within thresholds,0
20,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,2.0,0.0,Within thresholds,0
20,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,16.2,0.0,Within thresholds,0
20,KubernetesStyleFirstFit,python-pi,scale_up,4,5,rockpi_30,rockpi,0.0,0.0,,1
20,KubernetesStyleFirstFit,fio,scale_up,3,4,rockpi_30,rockpi,0.0,0.0,,1
25,KubernetesStyleFirstFit,resnet50-inference,scale_up,5,6,nx_10,nx,0.0,0.0,,1
25,KubernetesStyleFirstFit,speech-inference,no_action,1,1,,,6.6,0.0,Within thresholds,0
25,KubernetesStyleFirstFit,resnet50-preprocessing,no_action,1,1,,,2.2,0.0,Within thresholds,0
25,KubernetesStyleFirstFit,resnet50-training,no_action,1,1,,,17.4,0.0,Within thresholds,0
25,KubernetesStyleFirstFit,python-pi,scale_up,5,6,rockpi_30,rockpi,0.0,0.0,,1
25,KubernetesStyleFirstFit,fio,scale_up,4,5,rockpi_30,rockpi,0.0,0.0,,1
30,KubernetesStyleFirstFit,resnet50-inference,scale_up,6,7,nx_10,nx,0.0,0.0,,1
