value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139980998518880,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139980998519744,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139980998518880,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139980998518880,nx_10,True
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139980998774688,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139980998775648,,
queue,python-pi,faas-workloads/python-pi,139980998776608,,
queue,fio,faas-workloads/fio,139980998777568,,
start,speech-inference,faas-workloads/speech-inference-tflite,139980998519744,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139980998519744,rockpi_30,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139980998774688,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139980998774688,rockpi_30,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139980998775648,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139980998775648,nano_3,True
start,python-pi,faas-workloads/python-pi,139980998776608,,
finish,python-pi,faas-workloads/python-pi,139980998776608,rockpi_8,True
start,fio,faas-workloads/fio,139980998777568,,
finish,fio,faas-workloads/fio,139980998777568,rpi3_3,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139980996622080,,
queue,python-pi,faas-workloads/python-pi,139980996929440,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139980996622080,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139980996622080,nx_3,True
start,python-pi,faas-workloads/python-pi,139980996929440,,
finish,python-pi,faas-workloads/python-pi,139980996929440,rockpi_8,True
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139980995961488,,
queue,python-pi,faas-workloads/python-pi,139980994330384,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139980995961488,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139980995961488,nano_17,True
queue,fio,faas-workloads/fio,139980994610320,,
