value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_10
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,rockpi_30
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140293078073840,rockpi_30
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_3
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_8
deploy,fio,faas-workloads/fio,140293078076672,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_3
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_8
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_17
deploy,python-pi,faas-workloads/python-pi,140293078075856,nx_10
deploy,fio,faas-workloads/fio,140293078076672,rpi3_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_15
deploy,python-pi,faas-workloads/python-pi,140293078075856,coral_1
deploy,fio,faas-workloads/fio,140293078076672,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_26
deploy,python-pi,faas-workloads/python-pi,140293078075856,coral_3
deploy,fio,faas-workloads/fio,140293078076672,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_13
deploy,python-pi,faas-workloads/python-pi,140293078075856,rpi3_5
deploy,fio,faas-workloads/fio,140293078076672,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_18
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_13
deploy,fio,faas-workloads/fio,140293078076672,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_19
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_13
deploy,fio,faas-workloads/fio,140293078076672,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_4
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_9
deploy,python-pi,faas-workloads/python-pi,140293078075856,nx_3
deploy,fio,faas-workloads/fio,140293078076672,rpi3_22
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_12
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_21
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_12
deploy,fio,faas-workloads/fio,140293078076672,rpi3_23
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_7
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_20
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_12
deploy,fio,faas-workloads/fio,140293078076672,rpi3_23
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_11
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_22
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_5
deploy,fio,faas-workloads/fio,140293078076672,rpi3_27
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_10
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_11
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_5
deploy,fio,faas-workloads/fio,140293078076672,rpi3_27
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_28
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_0
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_21
deploy,fio,faas-workloads/fio,140293078076672,rpi3_28
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_1
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_2
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_21
deploy,fio,faas-workloads/fio,140293078076672,rpi3_28
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_5
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nx_5
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_19
deploy,fio,faas-workloads/fio,140293078076672,rpi3_29
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_12
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_6
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_19
deploy,fio,faas-workloads/fio,140293078076672,rpi3_29
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_7
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_8
deploy,python-pi,faas-workloads/python-pi,140293078075856,nx_13
deploy,fio,faas-workloads/fio,140293078076672,rpi3_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_16
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_27
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_16
deploy,fio,faas-workloads/fio,140293078076672,rpi3_0
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_6
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_14
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_16
deploy,fio,faas-workloads/fio,140293078076672,rpi3_1
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_23
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_24
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_14
deploy,fio,faas-workloads/fio,140293078076672,rpi3_1
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_2
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nx_9
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_14
deploy,fio,faas-workloads/fio,140293078076672,rpi3_2
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_13
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,nx_4
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nx_0
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_10
deploy,fio,faas-workloads/fio,140293078076672,rpi3_2
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_1
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140293078074704,nano_25
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_10
deploy,fio,faas-workloads/fio,140293078076672,rpi3_9
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_8
deploy,python-pi,faas-workloads/python-pi,140293078075856,nx_7
deploy,fio,faas-workloads/fio,140293078076672,rpi3_9
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_4
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_0
deploy,fio,faas-workloads/fio,140293078076672,rpi3_10
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_0
deploy,fio,faas-workloads/fio,140293078076672,rpi3_10
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,coral_0
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_28
deploy,fio,faas-workloads/fio,140293078076672,rpi3_11
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,coral_2
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_28
deploy,fio,faas-workloads/fio,140293078076672,rpi3_11
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_15
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,nx_11
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_4
deploy,fio,faas-workloads/fio,140293078076672,rpi3_15
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_16
deploy,python-pi,faas-workloads/python-pi,140293078075856,nx_11
deploy,fio,faas-workloads/fio,140293078076672,rpi3_16
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_17
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_4
deploy,fio,faas-workloads/fio,140293078076672,rpi3_17
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_23
deploy,fio,faas-workloads/fio,140293078076672,rpi3_33
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,rockpi_23
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_11
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_34
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_27
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,rockpi_6
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_6
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_8
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_6
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_8
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,rockpi_6
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_6
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_6
deploy,fio,faas-workloads/fio,140293078076672,rpi3_2
deploy,python-pi,faas-workloads/python-pi,140293078075856,nx_8
deploy,fio,faas-workloads/fio,140293078076672,rpi3_2
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_4
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_0
deploy,fio,faas-workloads/fio,140293078076672,rpi3_9
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_21
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_28
deploy,fio,faas-workloads/fio,140293078076672,rpi3_9
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_20
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_28
deploy,fio,faas-workloads/fio,140293078076672,rpi3_10
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_22
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,nx_11
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_4
deploy,fio,faas-workloads/fio,140293078076672,rpi3_10
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_11
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_4
deploy,fio,faas-workloads/fio,140293078076672,rpi3_11
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_0
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_23
deploy,fio,faas-workloads/fio,140293078076672,rpi3_11
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_2
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_23
deploy,fio,faas-workloads/fio,140293078076672,rpi3_15
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_5
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_11
deploy,fio,faas-workloads/fio,140293078076672,rpi3_15
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_6
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_11
deploy,fio,faas-workloads/fio,140293078076672,rpi3_16
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_8
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_25
deploy,fio,faas-workloads/fio,140293078076672,rpi3_16
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_27
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,rockpi_25
deploy,python-pi,faas-workloads/python-pi,140293078075856,coral_0
deploy,fio,faas-workloads/fio,140293078076672,rpi3_17
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_14
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_1
deploy,fio,faas-workloads/fio,140293078076672,rpi3_17
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_24
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_1
deploy,fio,faas-workloads/fio,140293078076672,rpi3_33
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_9
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_2
deploy,fio,faas-workloads/fio,140293078076672,rpi3_33
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_13
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_2
deploy,fio,faas-workloads/fio,140293078076672,rpi3_34
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_0
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_3
deploy,fio,faas-workloads/fio,140293078076672,rpi3_34
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nx_1
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_3
deploy,fio,faas-workloads/fio,140293078076672,rpi3_35
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140293078055040,nano_25
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,coral_2
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_32
deploy,fio,faas-workloads/fio,140293078076672,rpi3_35
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_32
deploy,fio,faas-workloads/fio,140293078076672,rpi3_18
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_19
deploy,python-pi,faas-workloads/python-pi,140293078075856,nx_5
deploy,fio,faas-workloads/fio,140293078076672,rpi3_18
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_20
deploy,python-pi,faas-workloads/python-pi,140293078075856,nx_12
deploy,fio,faas-workloads/fio,140293078076672,rpi3_19
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_24
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_22
deploy,fio,faas-workloads/fio,140293078076672,rpi3_20
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_25
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_22
deploy,fio,faas-workloads/fio,140293078076672,rpi3_24
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_26
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_24
deploy,fio,faas-workloads/fio,140293078076672,rpi3_25
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_30
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,rockpi_24
deploy,python-pi,faas-workloads/python-pi,140293078075856,nx_6
deploy,fio,faas-workloads/fio,140293078076672,rpi3_26
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_31
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_33
deploy,fio,faas-workloads/fio,140293078076672,rpi3_30
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_32
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_33
deploy,fio,faas-workloads/fio,140293078076672,rpi3_31
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_6
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_15
deploy,fio,faas-workloads/fio,140293078076672,rpi3_32
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_7
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_15
deploy,fio,faas-workloads/fio,140293078076672,rpi3_6
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_8
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_24
deploy,fio,faas-workloads/fio,140293078076672,rpi3_7
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_12
deploy,python-pi,faas-workloads/python-pi,140293078075856,coral_2
deploy,fio,faas-workloads/fio,140293078076672,rpi3_8
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,nx_2
deploy,python-pi,faas-workloads/python-pi,140293078075856,nx_9
deploy,fio,faas-workloads/fio,140293078076672,rpi3_12
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_13
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,nx_11
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_25
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_14
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,nx_11
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_25
deploy,speech-inference,faas-workloads/speech-inference-tflite,140293078056480,nx_11
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_25
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,coral_2
deploy,python-pi,faas-workloads/python-pi,140293078075856,nx_11
deploy,fio,faas-workloads/fio,140293078076672,rpi3_19
deploy,python-pi,faas-workloads/python-pi,140293078075856,rockpi_24
deploy,fio,faas-workloads/fio,140293078076672,rpi3_20
deploy,resnet50-inference,faas-workloads/resnet-inference-cpu,140293078055280,rpi3_24
