value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_10,140293077936224
deploy,speech-inference,rockpi_30,140293077937088
deploy,resnet50-preprocessing,rockpi_30,140293078192032
deploy,resnet50-training,nano_3,140293078192992
deploy,python-pi,rockpi_8,140293078193952
deploy,fio,rpi3_3,140293078194912
startup,fio,rpi3_3,140293078194912
setup,fio,rpi3_3,140293078194912
finish,fio,rpi3_3,140293078194912
startup,python-pi,rockpi_8,140293078193952
setup,python-pi,rockpi_8,140293078193952
finish,python-pi,rockpi_8,140293078193952
startup,speech-inference,rockpi_30,140293077937088
setup,speech-inference,rockpi_30,140293077937088
startup,resnet50-inference,nx_10,140293077936224
setup,resnet50-inference,nx_10,140293077936224
startup,resnet50-training,nano_3,140293078192992
setup,resnet50-training,nano_3,140293078192992
finish,resnet50-training,nano_3,140293078192992
finish,speech-inference,rockpi_30,140293077937088
finish,resnet50-inference,nx_10,140293077936224
startup,resnet50-preprocessing,rockpi_30,140293078192032
setup,resnet50-preprocessing,rockpi_30,140293078192032
finish,resnet50-preprocessing,rockpi_30,140293078192032
deploy,resnet50-inference,nx_3,140293076039424
deploy,python-pi,rockpi_8,140293076346784
startup,python-pi,rockpi_8,140293076346784
setup,python-pi,rockpi_8,140293076346784
finish,python-pi,rockpi_8,140293076346784
startup,resnet50-inference,nx_3,140293076039424
setup,resnet50-inference,nx_3,140293076039424
finish,resnet50-inference,nx_3,140293076039424
deploy,resnet50-inference,nano_17,140293075371968
deploy,python-pi,nx_10,140293073747920
deploy,fio,rpi3_3,140293074027520
startup,fio,rpi3_3,140293074027520
setup,fio,rpi3_3,140293074027520
finish,fio,rpi3_3,140293074027520
startup,python-pi,nx_10,140293073747920
setup,python-pi,nx_10,140293073747920
finish,python-pi,nx_10,140293073747920
startup,resnet50-inference,nano_17,140293075371968
setup,resnet50-inference,nano_17,140293075371968
finish,resnet50-inference,nano_17,140293075371968
deploy,resnet50-inference,nano_15,140293071364992
deploy,python-pi,coral_1,140293071557280
deploy,fio,rpi3_4,140293071558624
startup,fio,rpi3_4,140293071558624
setup,fio,rpi3_4,140293071558624
finish,fio,rpi3_4,140293071558624
startup,python-pi,coral_1,140293071557280
setup,python-pi,coral_1,140293071557280
finish,python-pi,coral_1,140293071557280
startup,resnet50-inference,nano_15,140293071364992
setup,resnet50-inference,nano_15,140293071364992
finish,resnet50-inference,nano_15,140293071364992
deploy,resnet50-inference,nano_26,140293072333808
deploy,python-pi,coral_3,140293069137488
deploy,fio,rpi3_4,140293069138688
startup,fio,rpi3_4,140293069138688
setup,fio,rpi3_4,140293069138688
finish,fio,rpi3_4,140293069138688
startup,python-pi,coral_3,140293069137488
setup,python-pi,coral_3,140293069137488
finish,python-pi,coral_3,140293069137488
startup,resnet50-inference,nano_26,140293072333808
