value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,139757049919616,nx_10
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757049920816,nano_3
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139757049938464,nx_3
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757049939664,nano_17
deploy,speech-inference,faas-workloads/speech-inference-tflite,139757049941104,rockpi_30
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757049942304,rockpi_30
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757049943504,rockpi_8
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139757049944416,rockpi_8
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139757049945280,nano_15
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139757049946480,nano_26
deploy,python-pi,faas-workloads/python-pi,139757049947632,nx_10
deploy,python-pi-downtown,faas-workloads/python-pi,139757049948448,coral_1
deploy,python-pi-suburb,faas-workloads/python-pi,139757049949264,coral_3
deploy,fio,faas-workloads/fio,139757049950080,rpi3_3
deploy,fio-downtown,faas-workloads/fio,139757049950896,rpi3_3
deploy,fio-suburb,faas-workloads/fio,139757049951712,rpi3_4
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757049920816,nx_13
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757049939664,nano_18
deploy,speech-inference,faas-workloads/speech-inference-tflite,139757049941104,rpi3_5
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757049942304,rockpi_13
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757049943504,rockpi_13
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139757049944416,nx_3
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139757049945280,nano_19
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139757049946480,nx_4
deploy,fio,faas-workloads/fio,139757049950080,rpi3_4
deploy,fio-downtown,faas-workloads/fio,139757049950896,rpi3_21
deploy,fio-suburb,faas-workloads/fio,139757049951712,rpi3_21
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757049920816,nano_9
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757049939664,nano_12
deploy,speech-inference,faas-workloads/speech-inference-tflite,139757049941104,rockpi_12
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757049942304,rockpi_12
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757049943504,rockpi_5
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139757049945280,nano_21
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139757049946480,nx_7
deploy,fio,faas-workloads/fio,139757049950080,rpi3_22
deploy,fio-downtown,faas-workloads/fio,139757049950896,rpi3_22
deploy,fio-suburb,faas-workloads/fio,139757049951712,rpi3_23
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757049920816,nano_20
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757049939664,nx_11
deploy,speech-inference,faas-workloads/speech-inference-tflite,139757049941104,rockpi_5
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757049942304,rockpi_21
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757049943504,rockpi_21
deploy,resnet50-training,faas-workloads/resnet-training-gpu,139757049945280,nano_22
deploy,fio,faas-workloads/fio,139757049950080,rpi3_23
deploy,fio-downtown,faas-workloads/fio,139757049950896,rpi3_27
deploy,fio-suburb,faas-workloads/fio,139757049951712,rpi3_27
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757049920816,nano_10
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757049939664,nano_11
deploy,speech-inference,faas-workloads/speech-inference-tflite,139757049941104,rockpi_19
