value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,139757049800800,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757049801664,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,139757049800800,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,139757049800800,nx_10,True
queue,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139757050083456,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757050084416,,
queue,speech-inference,faas-workloads/speech-inference-tflite,139757050085280,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757050201088,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757050202048,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139757050203008,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139757050203968,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139757050204928,,
queue,python-pi,faas-workloads/python-pi,139757050205888,,
queue,python-pi-downtown,faas-workloads/python-pi,139757050206848,,
queue,python-pi-suburb,faas-workloads/python-pi,139757050207808,,
queue,fio,faas-workloads/fio,139757050208768,,
queue,fio-downtown,faas-workloads/fio,139757050209728,,
queue,fio-suburb,faas-workloads/fio,139757050210688,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757049801664,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757049801664,nano_3,True
start,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139757050083456,,
finish,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,139757050083456,nx_3,True
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757050084416,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757050084416,nano_17,True
start,speech-inference,faas-workloads/speech-inference-tflite,139757050085280,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139757050085280,rockpi_30,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757050201088,,
finish,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757050201088,rockpi_30,True
start,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757050202048,,
finish,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757050202048,rockpi_8,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139757050203008,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139757050203008,rockpi_8,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139757050203968,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139757050203968,nano_15,True
start,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139757050204928,,
finish,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139757050204928,nano_26,True
start,python-pi,faas-workloads/python-pi,139757050205888,,
finish,python-pi,faas-workloads/python-pi,139757050205888,nx_10,True
start,python-pi-downtown,faas-workloads/python-pi,139757050206848,,
finish,python-pi-downtown,faas-workloads/python-pi,139757050206848,coral_1,True
start,python-pi-suburb,faas-workloads/python-pi,139757050207808,,
finish,python-pi-suburb,faas-workloads/python-pi,139757050207808,coral_3,True
start,fio,faas-workloads/fio,139757050208768,,
finish,fio,faas-workloads/fio,139757050208768,rpi3_3,True
start,fio-downtown,faas-workloads/fio,139757050209728,,
finish,fio-downtown,faas-workloads/fio,139757050209728,rpi3_3,True
start,fio-suburb,faas-workloads/fio,139757050210688,,
finish,fio-suburb,faas-workloads/fio,139757050210688,rpi3_4,True
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757048472352,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757047626048,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757048472352,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757048472352,nx_13,True
queue,speech-inference,faas-workloads/speech-inference-tflite,139757047627008,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757047627728,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757047857936,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139757047858704,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139757047859472,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139757047860240,,
queue,fio,faas-workloads/fio,139757047861296,,
queue,fio-downtown,faas-workloads/fio,139757047862064,,
queue,fio-suburb,faas-workloads/fio,139757047862832,,
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757047626048,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757047626048,nano_18,True
start,speech-inference,faas-workloads/speech-inference-tflite,139757047627008,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139757047627008,rpi3_5,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757047627728,,
finish,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757047627728,rockpi_13,True
start,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757047857936,,
finish,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757047857936,rockpi_13,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139757047858704,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,139757047858704,nx_3,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139757047859472,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139757047859472,nano_19,True
start,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139757047860240,,
finish,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139757047860240,nx_4,True
start,fio,faas-workloads/fio,139757047861296,,
finish,fio,faas-workloads/fio,139757047861296,rpi3_4,True
start,fio-downtown,faas-workloads/fio,139757047862064,,
finish,fio-downtown,faas-workloads/fio,139757047862064,rpi3_21,True
start,fio-suburb,faas-workloads/fio,139757047862832,,
finish,fio-suburb,faas-workloads/fio,139757047862832,rpi3_21,True
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757045336816,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757045349296,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757045336816,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757045336816,nano_9,True
queue,speech-inference,faas-workloads/speech-inference-tflite,139757045350256,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757045531264,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757045532032,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139757045532896,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139757045533664,,
queue,fio,faas-workloads/fio,139757045534720,,
queue,fio-downtown,faas-workloads/fio,139757045535488,,
queue,fio-suburb,faas-workloads/fio,139757045536256,,
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757045349296,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757045349296,nano_12,True
start,speech-inference,faas-workloads/speech-inference-tflite,139757045350256,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139757045350256,rockpi_12,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757045531264,,
finish,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757045531264,rockpi_12,True
start,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757045532032,,
finish,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757045532032,rockpi_5,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139757045532896,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139757045532896,nano_21,True
start,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139757045533664,,
finish,resnet50-training-downtown,faas-workloads/resnet-training-gpu,139757045533664,nx_7,True
start,fio,faas-workloads/fio,139757045534720,,
finish,fio,faas-workloads/fio,139757045534720,rpi3_22,True
start,fio-downtown,faas-workloads/fio,139757045535488,,
finish,fio-downtown,faas-workloads/fio,139757045535488,rpi3_22,True
start,fio-suburb,faas-workloads/fio,139757045536256,,
finish,fio-suburb,faas-workloads/fio,139757045536256,rpi3_23,True
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757044902944,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757045046560,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757044902944,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757044902944,nano_20,True
queue,speech-inference,faas-workloads/speech-inference-tflite,139757045047520,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757045048240,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757045049008,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139757045049872,,
queue,fio,faas-workloads/fio,139757045051024,,
queue,fio-downtown,faas-workloads/fio,139757045051792,,
queue,fio-suburb,faas-workloads/fio,139757045052560,,
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757045046560,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757045046560,nx_11,True
start,speech-inference,faas-workloads/speech-inference-tflite,139757045047520,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139757045047520,rockpi_5,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757045048240,,
finish,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757045048240,rockpi_21,True
start,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757045049008,,
finish,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757045049008,rockpi_21,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139757045049872,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139757045049872,nano_22,True
start,fio,faas-workloads/fio,139757045051024,,
finish,fio,faas-workloads/fio,139757045051024,rpi3_23,True
start,fio-downtown,faas-workloads/fio,139757045051792,,
finish,fio-downtown,faas-workloads/fio,139757045051792,rpi3_27,True
start,fio-suburb,faas-workloads/fio,139757045052560,,
finish,fio-suburb,faas-workloads/fio,139757045052560,rpi3_27,True
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757042528464,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757042688320,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757042528464,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757042528464,nano_10,True
queue,speech-inference,faas-workloads/speech-inference-tflite,139757042689280,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757042690000,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757042690768,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139757042691632,,
queue,fio,faas-workloads/fio,139757042692784,,
queue,fio-downtown,faas-workloads/fio,139757042693552,,
queue,fio-suburb,faas-workloads/fio,139757042694320,,
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757042688320,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757042688320,nano_11,True
start,speech-inference,faas-workloads/speech-inference-tflite,139757042689280,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139757042689280,rockpi_19,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757042690000,,
finish,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757042690000,rockpi_19,True
start,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757042690768,,
finish,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757042690768,nx_13,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139757042691632,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139757042691632,nano_28,True
start,fio,faas-workloads/fio,139757042692784,,
finish,fio,faas-workloads/fio,139757042692784,rpi3_28,True
start,fio-downtown,faas-workloads/fio,139757042693552,,
finish,fio-downtown,faas-workloads/fio,139757042693552,rpi3_28,True
start,fio-suburb,faas-workloads/fio,139757042694320,,
finish,fio-suburb,faas-workloads/fio,139757042694320,rpi3_29,True
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757045658000,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757040251760,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757045658000,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757045658000,nano_0,True
queue,speech-inference,faas-workloads/speech-inference-tflite,139757040252720,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757040253440,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757040254208,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139757040615584,,
queue,fio,faas-workloads/fio,139757040616736,,
queue,fio-downtown,faas-workloads/fio,139757040617504,,
queue,fio-suburb,faas-workloads/fio,139757040618272,,
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757040251760,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757040251760,nano_1,True
start,speech-inference,faas-workloads/speech-inference-tflite,139757040252720,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139757040252720,rockpi_16,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757040253440,,
finish,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757040253440,rockpi_16,True
start,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757040254208,,
finish,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757040254208,rockpi_14,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139757040615584,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139757040615584,nano_2,True
start,fio,faas-workloads/fio,139757040616736,,
finish,fio,faas-workloads/fio,139757040616736,rpi3_29,True
start,fio-downtown,faas-workloads/fio,139757040617504,,
finish,fio-downtown,faas-workloads/fio,139757040617504,rpi3_0,True
start,fio-suburb,faas-workloads/fio,139757040618272,,
finish,fio-suburb,faas-workloads/fio,139757040618272,rpi3_0,True
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757038017392,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757038258640,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757038017392,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757038017392,nano_5,True
queue,speech-inference,faas-workloads/speech-inference-tflite,139757038259600,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757038260320,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757038261088,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139757038261952,,
queue,fio,faas-workloads/fio,139757038263104,,
queue,fio-downtown,faas-workloads/fio,139757038263872,,
queue,fio-suburb,faas-workloads/fio,139757038264640,,
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757038258640,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757038258640,nx_5,True
start,speech-inference,faas-workloads/speech-inference-tflite,139757038259600,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139757038259600,rockpi_14,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757038260320,,
finish,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757038260320,nx_4,True
start,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757038261088,,
finish,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757038261088,rockpi_10,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139757038261952,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139757038261952,nx_12,True
start,fio,faas-workloads/fio,139757038263104,,
finish,fio,faas-workloads/fio,139757038263104,rpi3_1,True
start,fio-downtown,faas-workloads/fio,139757038263872,,
finish,fio-downtown,faas-workloads/fio,139757038263872,rpi3_1,True
start,fio-suburb,faas-workloads/fio,139757038264640,,
finish,fio-suburb,faas-workloads/fio,139757038264640,rpi3_2,True
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757039721664,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757035869936,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757039721664,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,139757039721664,nano_6,True
queue,speech-inference,faas-workloads/speech-inference-tflite,139757035870896,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757035871616,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757035872384,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,139757035873248,,
queue,fio,faas-workloads/fio,139757035874400,,
queue,fio-downtown,faas-workloads/fio,139757035875168,,
queue,fio-suburb,faas-workloads/fio,139757035875936,,
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757035869936,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,139757035869936,nano_7,True
start,speech-inference,faas-workloads/speech-inference-tflite,139757035870896,,
finish,speech-inference,faas-workloads/speech-inference-tflite,139757035870896,rockpi_10,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757035871616,,
finish,speech-inference-downtown,faas-workloads/speech-inference-tflite,139757035871616,nx_7,True
start,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757035872384,,
finish,speech-inference-suburb,faas-workloads/speech-inference-tflite,139757035872384,rockpi_0,True
start,resnet50-training,faas-workloads/resnet-training-gpu,139757035873248,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,139757035873248,nano_8,True
start,fio,faas-workloads/fio,139757035874400,,
finish,fio,faas-workloads/fio,139757035874400,rpi3_2,True
start,fio-downtown,faas-workloads/fio,139757035875168,,
finish,fio-downtown,faas-workloads/fio,139757035875168,rpi3_9,True
start,fio-suburb,faas-workloads/fio,139757035875936,,
finish,fio-suburb,faas-workloads/fio,139757035875936,rpi3_9,True
