value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140580320845104,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140580319281232,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140580320845104,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140580320845104,nx_0,True
queue,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140580319286352,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140580320260048,,
queue,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140580320263392,,
queue,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140580319380112,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140580320585088,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,140580320588352,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,140580320537168,,
queue,speech-inference-industrial,faas-workloads/speech-inference-tflite,140580320539984,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140580320557440,,
queue,resnet50-preprocessing-downtown,faas-workloads/resnet-preprocessing,140580319413264,,
queue,resnet50-preprocessing-suburb,faas-workloads/resnet-preprocessing,140580320867984,,
queue,resnet50-preprocessing-industrial,faas-workloads/resnet-preprocessing,140580319428912,,
queue,resnet50-preprocessing-residential,faas-workloads/resnet-preprocessing,140580320756624,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140580320148368,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140580319462608,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140580319281232,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140580319281232,tx2_0,True
start,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140580319286352,,
finish,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140580319286352,tx2_1,True
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140580320260048,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140580320260048,nano_0,True
start,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140580320263392,,
finish,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140580320263392,nano_1,True
start,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140580319380112,,
finish,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140580319380112,nano_2,True
start,speech-inference,faas-workloads/speech-inference-tflite,140580320585088,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140580320585088,rpi4_2,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,140580320588352,,
finish,speech-inference-downtown,faas-workloads/speech-inference-tflite,140580320588352,rpi4_3,True
start,speech-inference-suburb,faas-workloads/speech-inference-tflite,140580320537168,,
finish,speech-inference-suburb,faas-workloads/speech-inference-tflite,140580320537168,rpi4_4,True
start,speech-inference-industrial,faas-workloads/speech-inference-tflite,140580320539984,,
finish,speech-inference-industrial,faas-workloads/speech-inference-tflite,140580320539984,rpi4_5,True
start,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140580320557440,,
finish,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140580320557440,rpi3_3,True
start,resnet50-preprocessing-downtown,faas-workloads/resnet-preprocessing,140580319413264,,
finish,resnet50-preprocessing-downtown,faas-workloads/resnet-preprocessing,140580319413264,rpi3_0,True
start,resnet50-preprocessing-suburb,faas-workloads/resnet-preprocessing,140580320867984,,
finish,resnet50-preprocessing-suburb,faas-workloads/resnet-preprocessing,140580320867984,rpi3_1,True
start,resnet50-preprocessing-industrial,faas-workloads/resnet-preprocessing,140580319428912,,
finish,resnet50-preprocessing-industrial,faas-workloads/resnet-preprocessing,140580319428912,rpi3_2,True
start,resnet50-preprocessing-residential,faas-workloads/resnet-preprocessing,140580320756624,,
finish,resnet50-preprocessing-residential,faas-workloads/resnet-preprocessing,140580320756624,rockpi_0,True
start,resnet50-training,faas-workloads/resnet-training-gpu,140580320148368,,
finish,resnet50-training,faas-workloads/resnet-training-gpu,140580320148368,nano_3,True
start,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140580319462608,,
finish,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140580319462608,nano_4,True
