value,function_name,image,replica_id,node_name,successful
queue,resnet50-inference,faas-workloads/resnet-inference-gpu,140599413005952,,
queue,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140599413571984,,
start,resnet50-inference,faas-workloads/resnet-inference-gpu,140599413005952,,
finish,resnet50-inference,faas-workloads/resnet-inference-gpu,140599413005952,nx_0,True
queue,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140599413577104,,
queue,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140599414663648,,
queue,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140599414666992,,
queue,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140599414799920,,
queue,resnet50-inference-airport,faas-workloads/resnet-inference-gpu,140599412811136,,
queue,resnet50-inference-port,faas-workloads/resnet-inference-gpu,140599412814400,,
queue,speech-inference,faas-workloads/speech-inference-tflite,140599414778704,,
queue,speech-inference-downtown,faas-workloads/speech-inference-tflite,140599414781520,,
queue,speech-inference-suburb,faas-workloads/speech-inference-tflite,140599413735504,,
queue,speech-inference-industrial,faas-workloads/speech-inference-tflite,140599413738144,,
queue,speech-inference-residential,faas-workloads/speech-inference-tflite,140599413078320,,
queue,speech-inference-commercial,faas-workloads/speech-inference-tflite,140599411672016,,
queue,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140599412916720,,
queue,resnet50-preprocessing-downtown,faas-workloads/resnet-preprocessing,140599411704272,,
queue,resnet50-preprocessing-suburb,faas-workloads/resnet-preprocessing,140599411706576,,
queue,resnet50-preprocessing-industrial,faas-workloads/resnet-preprocessing,140599413081376,,
queue,resnet50-preprocessing-residential,faas-workloads/resnet-preprocessing,140599413083312,,
queue,resnet50-preprocessing-commercial,faas-workloads/resnet-preprocessing,140599413517168,,
queue,resnet50-preprocessing-airport,faas-workloads/resnet-preprocessing,140599413518928,,
queue,resnet50-preprocessing-port,faas-workloads/resnet-preprocessing,140599414706912,,
queue,resnet50-training,faas-workloads/resnet-training-gpu,140599411700048,,
queue,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140599411702608,,
queue,resnet50-training-suburb,faas-workloads/resnet-training-gpu,140599413627648,,
queue,resnet50-training-industrial,faas-workloads/resnet-training-gpu,140599413628432,,
start,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140599413571984,,
finish,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140599413571984,tx2_0,True
start,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140599413577104,,
finish,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140599413577104,tx2_1,True
start,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140599414663648,,
finish,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140599414663648,nano_0,True
start,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140599414666992,,
finish,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140599414666992,nano_1,True
start,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140599414799920,,
finish,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140599414799920,nano_2,True
start,resnet50-inference-airport,faas-workloads/resnet-inference-gpu,140599412811136,,
finish,resnet50-inference-airport,faas-workloads/resnet-inference-gpu,140599412811136,nano_3,True
start,resnet50-inference-port,faas-workloads/resnet-inference-gpu,140599412814400,,
finish,resnet50-inference-port,faas-workloads/resnet-inference-gpu,140599412814400,nano_4,True
start,speech-inference,faas-workloads/speech-inference-tflite,140599414778704,,
finish,speech-inference,faas-workloads/speech-inference-tflite,140599414778704,rpi4_2,True
start,speech-inference-downtown,faas-workloads/speech-inference-tflite,140599414781520,,
