t_fet_start,t_fet_end,t_wait_start,t_wait_end,function_name,function_image,node,replica_id,request_id
5.016320034233166,5.413861369177883,5.016320034233166,5.016320034233166,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,139658892081184,1
5.083069589034239,5.468001433961346,5.083069589034239,5.083069589034239,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,139658892081184,4
5.441962339331441,5.8277952074392285,5.441962339331441,5.441962339331441,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,139658892081184,25
5.223267256966587,5.92164738603096,5.223267256966587,5.223267256966587,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_17,139658892082144,14
5.176179500788765,5.946815834724184,5.176179500788765,5.176179500788765,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_3,139658891783008,11
5.701219876998372,6.073396185499181,5.701219876998372,5.701219876998372,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,139658892081184,38
5.602870548157268,6.344084067762948,5.602870548157268,5.602870548157268,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_3,139658891783008,33
5.077938045083612,6.362761589225907,5.077938045083612,5.077938045083612,python-pi,faas-workloads/python-pi,nx_10,139658892170848,3
5.807457375644802,6.538602551873394,5.807457375644802,5.807457375644802,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_3,139658891783008,41
6.1754798267719675,6.574725597274022,6.1754798267719675,6.1754798267719675,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,139658892081184,56
6.204729399948788,6.588524845300238,6.204729399948788,6.204729399948788,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,139658892081184,59
5.937919800357043,6.646202619028515,5.937919800357043,5.937919800357043,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_3,139658891783008,46
6.289900653066198,6.667546025720333,6.289900653066198,6.289900653066198,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139658891782144,64
5.11118755525836,6.736423606698382,5.11118755525836,5.11118755525836,python-pi-downtown,faas-workloads/python-pi,coral_1,139658892171808,6
5.456738259611885,6.750484880898036,5.456738259611885,5.456738259611885,python-pi,faas-workloads/python-pi,nx_10,139658892170848,26
5.160906127102212,6.77697701715191,5.160906127102212,5.160906127102212,python-pi-suburb,faas-workloads/python-pi,coral_3,139658892172768,10
5.484157992118007,6.786522681939887,5.484157992118007,5.484157992118007,python-pi,faas-workloads/python-pi,nx_10,139658892170848,29
5.18358478581785,6.799340450095203,5.18358478581785,5.18358478581785,python-pi-downtown,faas-workloads/python-pi,coral_1,139658892171808,12
5.2070521161990575,6.833948576734426,5.2070521161990575,5.2070521161990575,python-pi-downtown,faas-workloads/python-pi,coral_1,139658892171808,13
5.262789324550457,6.891885026749177,5.262789324550457,5.262789324550457,python-pi-downtown,faas-workloads/python-pi,coral_1,139658892171808,16
6.0520279089986255,6.909839143513705,6.0520279089986255,6.0520279089986255,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_3,139658891783008,51
5.62522635128902,6.930261298400388,5.62522635128902,5.62522635128902,python-pi,faas-workloads/python-pi,nx_10,139658892170848,34
6.238113243558775,6.936921691468186,6.238113243558775,6.238113243558775,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_17,139658892082144,61
6.567790411614298,6.95533984778984,6.567790411614298,6.567790411614298,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,139658892081184,80
5.355128870704958,6.973031552362795,5.355128870704958,5.355128870704958,python-pi-suburb,faas-workloads/python-pi,coral_3,139658892172768,19
6.344084067762948,7.01775350562535,6.0649466110395,6.344084067762948,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_3,139658891783008,52
6.330304759864083,7.030593710274136,6.330304759864083,6.330304759864083,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_17,139658892082144,68
5.475452102633529,7.092562656219921,5.475452102633529,5.475452102633529,python-pi-suburb,faas-workloads/python-pi,coral_3,139658892172768,28
6.446250497706678,7.11823596820282,6.446250497706678,6.446250497706678,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_17,139658892082144,74
6.449341804740641,7.148869957068319,6.449341804740641,6.449341804740641,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_17,139658892082144,75
5.5691791481406545,7.193157300560818,5.5691791481406545,5.5691791481406545,python-pi-suburb,faas-workloads/python-pi,coral_3,139658892172768,32
6.538602551873394,7.247117449082972,6.3598256858152356,6.538602551873394,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_3,139658891783008,70
6.905222441555838,7.278130886236477,6.905222441555838,6.905222441555838,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139658891782144,92
6.902232567409678,7.284450420618681,6.902232567409678,6.902232567409678,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,139658892081184,90
7.061723780857332,7.468696148219759,7.061723780857332,7.061723780857332,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139658891782144,96
7.093384849699241,7.473018970142258,7.093384849699241,7.093384849699241,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,139658891782144,99
6.936921691468186,7.602872869623943,6.687311444154744,6.936921691468186,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_17,139658892082144,85
6.362761589225907,7.654162761252692,5.791972899393382,6.362761589225907,python-pi,faas-workloads/python-pi,nx_10,139658892170848,40
