value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140707181331120,tx2_0
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140707181494816,tx2_1
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140707181496016,tx2_2
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140707181497216,nx_0
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140707181498416,nx_0
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140707181499616,nx_0
deploy,resnet50-inference-airport,faas-workloads/resnet-inference-gpu,140707181500816,nx_1
deploy,resnet50-inference-port,faas-workloads/resnet-inference-gpu,140707181502016,nx_1
deploy,speech-inference,faas-workloads/speech-inference-tflite,140707181503456,rockpi_95
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140707181504656,rockpi_95
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140707181505856,rockpi_29
deploy,speech-inference-industrial,faas-workloads/speech-inference-tflite,140707181507056,rockpi_29
deploy,speech-inference-residential,faas-workloads/speech-inference-tflite,140707181508256,rockpi_0
deploy,speech-inference-commercial,faas-workloads/speech-inference-tflite,140707181509456,rockpi_0
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140707181510368,rpi3_36
deploy,resnet50-preprocessing-downtown,faas-workloads/resnet-preprocessing,140707181544016,rpi3_37
deploy,resnet50-preprocessing-suburb,faas-workloads/resnet-preprocessing,140707181544832,rpi3_38
deploy,resnet50-preprocessing-industrial,faas-workloads/resnet-preprocessing,140707181545648,rpi4_148
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140707181546512,nx_2
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140707181547712,nx_2
deploy,resnet50-training-suburb,faas-workloads/resnet-training-gpu,140707181548912,nx_3
deploy,resnet50-training-industrial,faas-workloads/resnet-training-gpu,140707181550112,nx_3
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140707181331120,nx_1
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140707181494816,nx_2
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140707181496016,tx2_3
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140707181497216,nx_3
deploy,resnet50-inference-residential,faas-workloads/resnet-inference-gpu,140707181498416,nano_0
deploy,resnet50-inference-commercial,faas-workloads/resnet-inference-gpu,140707181499616,nano_1
deploy,resnet50-inference-airport,faas-workloads/resnet-inference-gpu,140707181500816,xeongpu_0
deploy,resnet50-inference-port,faas-workloads/resnet-inference-gpu,140707181502016,xeongpu_1
deploy,speech-inference,faas-workloads/speech-inference-tflite,140707181503456,rpi4_149
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140707181504656,rpi3_165
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140707181505856,rpi3_166
deploy,speech-inference-industrial,faas-workloads/speech-inference-tflite,140707181507056,rpi3_167
deploy,speech-inference-residential,faas-workloads/speech-inference-tflite,140707181508256,rpi4_66
deploy,speech-inference-commercial,faas-workloads/speech-inference-tflite,140707181509456,rpi4_67
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140707181510368,rpi4_10
deploy,resnet50-preprocessing-downtown,faas-workloads/resnet-preprocessing,140707181544016,rpi4_11
deploy,resnet50-preprocessing-suburb,faas-workloads/resnet-preprocessing,140707181544832,rpi3_24
deploy,resnet50-preprocessing-industrial,faas-workloads/resnet-preprocessing,140707181545648,rpi3_25
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140707181546512,nx_2
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140707181547712,nx_3
deploy,resnet50-training-suburb,faas-workloads/resnet-training-gpu,140707181548912,nano_0
