t_wait,t_exec,t_start,memory,function_name,function_image,node,replica_id
0.0,0.6728024173811633,5.021948428408071,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_0,140491439980352
0.0,0.673412354397569,5.060953361697662,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_15,140491439680592
0.0,0.3732691963483159,5.487308367976924,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140491439679728
0.0,0.6927095544724358,5.227993959508214,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nano_17,140491439979392
0.0,0.6699062686456472,5.3923224842011575,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nano_17,140491439979392
0.0,0.915313716226474,5.2030374928090835,104857600,python-pi-downtown,faas-workloads/python-pi,rockpi_16,140491440070016
0.0,0.6821941635513147,5.453719670272056,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_15,140491439680592
0.0,0.6768515990780726,5.476272500178067,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_15,140491439680592
0.0,0.9045683396415711,5.279419310145846,104857600,python-pi-suburb,faas-workloads/python-pi,rockpi_23,140491440070976
0.0,0.3808608141106742,5.839498492940165,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140491439679728
0.0,0.6870863372369795,5.566192869621165,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_15,140491439680592
0.0,0.908196962709555,5.444022027681724,104857600,python-pi-industrial,faas-workloads/python-pi,rockpi_23,140491440071936
0.0,0.919107591182442,5.5230891422451,104857600,python-pi-downtown,faas-workloads/python-pi,rockpi_16,140491440070016
0.0,0.6796546576283395,5.772995353238174,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nano_17,140491439979392
0.0,0.9196756852351147,5.573031757676152,104857600,python-pi,faas-workloads/python-pi,rockpi_16,140491440069056
0.0,1.2915891539282391,5.224073448137227,104857600,python-pi-residential,faas-workloads/python-pi,nx_0,140491440072896
0.0,0.6781929259069095,5.8471443239007375,419430400,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_15,140491439680592
0.0,0.71986182417342,5.810621772025824,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_0,140491439980352
0.0,0.9059596585850391,5.633818987204493,104857600,python-pi,faas-workloads/python-pi,rockpi_16,140491440069056
0.0,0.3736948638672377,6.230306594467987,419430400,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_0,140491439679728
0.0,0.7292733314818785,5.899208906484661,419430400,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nano_17,140491439979392
0.0,1.2889779648400301,5.365153774307298,104857600,python-pi-residential,faas-workloads/python-pi,nx_0,140491440072896
0.0,0.6756538863299628,5.9921371433532675,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_0,140491439980352
0.0,0.701867087817913,6.096580118473961,419430400,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_0,140491439980352
0.0,0.90366303100922,5.921579184501808,104857600,python-pi,faas-workloads/python-pi,rockpi_16,140491440069056
