value,function_name,node_name,replica_id
deploy,resnet50-inference,nx_0,140491439679728
deploy,resnet50-inference-downtown,nano_15,140491439680592
deploy,resnet50-inference-suburb,nano_17,140491439979392
deploy,resnet50-inference-industrial,nano_0,140491439980352
deploy,speech-inference,rockpi_30,140491440063296
deploy,speech-inference-downtown,rockpi_30,140491440064256
startup,speech-inference-downtown,rockpi_30,140491440064256
setup,speech-inference-downtown,rockpi_30,140491440064256
deploy,speech-inference-suburb,rockpi_25,140491440065216
deploy,resnet50-preprocessing,rockpi_25,140491440066176
deploy,resnet50-training,nx_12,140491440067136
deploy,resnet50-training-downtown,nano_1,140491440068096
deploy,python-pi,rockpi_16,140491440069056
deploy,python-pi-downtown,rockpi_16,140491440070016
startup,python-pi-downtown,rockpi_16,140491440070016
setup,python-pi-downtown,rockpi_16,140491440070016
finish,python-pi-downtown,rockpi_16,140491440070016
deploy,python-pi-suburb,rockpi_23,140491440070976
deploy,python-pi-industrial,rockpi_23,140491440071936
startup,python-pi-industrial,rockpi_23,140491440071936
setup,python-pi-industrial,rockpi_23,140491440071936
finish,python-pi-industrial,rockpi_23,140491440071936
deploy,python-pi-residential,nx_0,140491440072896
deploy,fio,rpi3_21,140491440073856
deploy,fio-downtown,rpi3_21,140491440074816
startup,fio-downtown,rpi3_21,140491440074816
setup,fio-downtown,rpi3_21,140491440074816
finish,fio-downtown,rpi3_21,140491440074816
startup,fio,rpi3_21,140491440073856
setup,fio,rpi3_21,140491440073856
finish,fio,rpi3_21,140491440073856
startup,python-pi,rockpi_16,140491440069056
setup,python-pi,rockpi_16,140491440069056
finish,python-pi,rockpi_16,140491440069056
startup,python-pi-suburb,rockpi_23,140491440070976
setup,python-pi-suburb,rockpi_23,140491440070976
finish,python-pi-suburb,rockpi_23,140491440070976
startup,speech-inference,rockpi_30,140491440063296
setup,speech-inference,rockpi_30,140491440063296
startup,speech-inference-suburb,rockpi_25,140491440065216
setup,speech-inference-suburb,rockpi_25,140491440065216
startup,resnet50-inference-downtown,nano_15,140491439680592
setup,resnet50-inference-downtown,nano_15,140491439680592
startup,resnet50-inference-suburb,nano_17,140491439979392
setup,resnet50-inference-suburb,nano_17,140491439979392
startup,resnet50-inference-industrial,nano_0,140491439980352
setup,resnet50-inference-industrial,nano_0,140491439980352
startup,resnet50-training,nx_12,140491440067136
setup,resnet50-training,nx_12,140491440067136
finish,resnet50-training,nx_12,140491440067136
startup,resnet50-training-downtown,nano_1,140491440068096
setup,resnet50-training-downtown,nano_1,140491440068096
finish,resnet50-training-downtown,nano_1,140491440068096
finish,speech-inference-downtown,rockpi_30,140491440064256
startup,python-pi-residential,nx_0,140491440072896
setup,python-pi-residential,nx_0,140491440072896
finish,python-pi-residential,nx_0,140491440072896
startup,resnet50-inference,nx_0,140491439679728
setup,resnet50-inference,nx_0,140491439679728
startup,resnet50-preprocessing,rockpi_25,140491440066176
setup,resnet50-preprocessing,rockpi_25,140491440066176
finish,resnet50-preprocessing,rockpi_25,140491440066176
finish,speech-inference-suburb,rockpi_25,140491440065216
finish,speech-inference,rockpi_30,140491440063296
finish,resnet50-inference-industrial,nano_0,140491439980352
finish,resnet50-inference-downtown,nano_15,140491439680592
finish,resnet50-inference-suburb,nano_17,140491439979392
finish,resnet50-inference,nx_0,140491439679728
deploy,resnet50-inference,nano_2,140491429127568
