value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140491439798640,nx_0
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140491439799840,nano_15
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140491439817488,nano_17
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140491439818688,nano_0
deploy,speech-inference,faas-workloads/speech-inference-tflite,140491439820128,rockpi_30
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140491439821328,rockpi_30
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140491439822528,rockpi_25
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140491439823440,rockpi_25
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140491439824304,nx_12
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140491439825504,nano_1
deploy,python-pi,faas-workloads/python-pi,140491439826656,rockpi_16
deploy,python-pi-downtown,faas-workloads/python-pi,140491439827472,rockpi_16
deploy,python-pi-suburb,faas-workloads/python-pi,140491439828288,rockpi_23
deploy,python-pi-industrial,faas-workloads/python-pi,140491439829104,rockpi_23
deploy,python-pi-residential,faas-workloads/python-pi,140491439829920,nx_0
deploy,fio,faas-workloads/fio,140491439830736,rpi3_21
deploy,fio-downtown,faas-workloads/fio,140491439831552,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140491439798640,nano_2
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140491439799840,nx_10
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140491439817488,nano_12
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140491439818688,nx_13
deploy,speech-inference,faas-workloads/speech-inference-tflite,140491439820128,coral_0
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140491439821328,rpi3_22
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140491439822528,rpi3_23
deploy,python-pi,faas-workloads/python-pi,140491439826656,rpi3_27
deploy,python-pi-downtown,faas-workloads/python-pi,140491439827472,rpi3_28
deploy,python-pi-suburb,faas-workloads/python-pi,140491439828288,rpi3_29
deploy,python-pi-industrial,faas-workloads/python-pi,140491439829104,rockpi_4
deploy,python-pi-residential,faas-workloads/python-pi,140491439829920,rockpi_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140491439798640,nx_14
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140491439799840,nx_4
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140491439817488,nx_7
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140491439818688,nano_7
deploy,speech-inference,faas-workloads/speech-inference-tflite,140491439820128,rockpi_11
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140491439821328,rockpi_11
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140491439822528,coral_1
deploy,python-pi,faas-workloads/python-pi,140491439826656,coral_2
deploy,python-pi-downtown,faas-workloads/python-pi,140491439827472,coral_3
deploy,python-pi-suburb,faas-workloads/python-pi,140491439828288,nx_12
deploy,python-pi-industrial,faas-workloads/python-pi,140491439829104,rockpi_33
deploy,python-pi-residential,faas-workloads/python-pi,140491439829920,rockpi_33
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140491439798640,nx_14
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140491439799840,nx_4
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140491439817488,nx_7
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140491439818688,nano_7
deploy,speech-inference,faas-workloads/speech-inference-tflite,140491439820128,rockpi_11
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140491439821328,rockpi_11
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140491439822528,coral_1
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140491439823440,coral_2
