t_fet_start,t_fet_end,t_wait_start,t_wait_end,function_name,function_image,node,replica_id,request_id
5.201191938109767,5.573221959207358,5.201191938109767,5.201191938109767,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,140687577426016,7
5.201191938109767,5.606562999140893,5.201191938109767,5.201191938109767,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,140687577708672,9
5.401623592886287,5.774625827261429,5.401623592886287,5.401623592886287,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,140687577426016,21
5.401623592886287,5.788649879838663,5.401623592886287,5.401623592886287,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,140687577708672,23
5.201191938109767,5.878012935609423,5.201191938109767,5.201191938109767,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_3,140687577426880,8
5.201191938109767,5.948688497029954,5.201191938109767,5.201191938109767,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_17,140687577709632,10
5.601303873843406,5.969722937315348,5.601303873843406,5.601303873843406,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,140687577708672,39
5.601303873843406,6.035614667198176,5.601303873843406,5.601303873843406,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,140687577426016,37
5.401623592886287,6.098059233086178,5.401623592886287,5.401623592886287,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_17,140687577709632,24
5.401623592886287,6.140137402692524,5.401623592886287,5.401623592886287,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_3,140687577426880,22
5.800241530978396,6.17560056764021,5.800241530978396,5.800241530978396,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,140687577708672,55
5.800241530978396,6.177373378343263,5.800241530978396,5.800241530978396,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,140687577426016,53
5.241156184640292,6.185183597134298,5.241156184640292,5.241156184640292,python-pi-downtown,faas-workloads/python-pi,rockpi_12,140687575488336,12
5.601303873843406,6.272823496312192,5.601303873843406,5.601303873843406,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_3,140687577426880,38
5.601303873843406,6.314382023894572,5.601303873843406,5.601303873843406,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_17,140687577709632,40
5.998445158689548,6.37390480459902,5.998445158689548,5.998445158689548,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,140687577426016,67
5.998445158689548,6.376284185655374,5.998445158689548,5.998445158689548,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,140687577708672,69
5.481223522044282,6.397966801946772,5.481223522044282,5.481223522044282,python-pi-downtown,faas-workloads/python-pi,rockpi_12,140687575488336,28
5.12071516286586,6.411642934870414,5.12071516286586,5.12071516286586,python-pi,faas-workloads/python-pi,nx_10,140687577831104,1
5.800241530978396,6.493800459834405,5.800241530978396,5.800241530978396,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_3,140687577426880,54
5.241156184640292,6.536586336998383,5.241156184640292,5.241156184640292,python-pi,faas-workloads/python-pi,nx_10,140687577831104,11
5.800241530978396,6.5663670000588485,5.800241530978396,5.800241530978396,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_17,140687577709632,56
6.195923199572187,6.576246087793981,6.195923199572187,6.195923199572187,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,140687577708672,85
6.195923199572187,6.584267635849745,6.195923199572187,6.195923199572187,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,140687577426016,83
5.720217239248607,6.625957764413104,5.720217239248607,5.720217239248607,python-pi,faas-workloads/python-pi,rockpi_12,140687575487568,47
5.720217239248607,6.633848145832016,5.720217239248607,5.720217239248607,python-pi-suburb,faas-workloads/python-pi,rockpi_5,140687575489104,49
5.720217239248607,6.640505914178874,5.720217239248607,5.720217239248607,python-pi-downtown,faas-workloads/python-pi,rockpi_12,140687575488336,48
5.3613249998326635,6.678751418145563,5.3613249998326635,5.3613249998326635,python-pi,faas-workloads/python-pi,nx_10,140687577831104,17
5.998445158689548,6.71484421340533,5.998445158689548,5.998445158689548,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,nano_17,140687577709632,70
5.12071516286586,6.736448089434788,5.12071516286586,5.12071516286586,python-pi-downtown,faas-workloads/python-pi,coral_1,140687577832064,2
5.12071516286586,6.740957714678828,5.12071516286586,5.12071516286586,python-pi-suburb,faas-workloads/python-pi,coral_3,140687577833024,3
5.998445158689548,6.7674646494347215,5.998445158689548,5.998445158689548,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,nano_3,140687577426880,68
5.481223522044282,6.768322085299966,5.481223522044282,5.481223522044282,python-pi,faas-workloads/python-pi,nx_10,140687577831104,27
6.392683948097642,6.784249204288402,6.392683948097642,6.392683948097642,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,nx_3,140687577708672,101
6.392683948097642,6.784925626512819,6.392683948097642,6.392683948097642,resnet50-inference,faas-workloads/resnet-inference-gpu,nx_10,140687577426016,99
5.241156184640292,6.860281751933766,5.241156184640292,5.241156184640292,python-pi-suburb,faas-workloads/python-pi,coral_3,140687577833024,13
5.9581522385643275,6.86571550385006,5.9581522385643275,5.9581522385643275,python-pi,faas-workloads/python-pi,rockpi_12,140687575487568,63
5.9581522385643275,6.865893253269051,5.9581522385643275,5.9581522385643275,python-pi-suburb,faas-workloads/python-pi,rockpi_5,140687575489104,65
