value,name,image,function_id,node
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140687577544832,nx_10
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140687577546032,nano_3
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140687577563680,nx_3
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140687577564880,nano_17
deploy,speech-inference,faas-workloads/speech-inference-tflite,140687577566320,rockpi_30
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140687577567520,rockpi_30
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140687577568720,rockpi_8
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140687577569632,rockpi_8
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140687577570496,nano_15
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140687577571696,nano_26
deploy,python-pi,faas-workloads/python-pi,140687577572848,nx_10
deploy,python-pi-downtown,faas-workloads/python-pi,140687577573664,coral_1
deploy,python-pi-suburb,faas-workloads/python-pi,140687577574480,coral_3
deploy,fio,faas-workloads/fio,140687577575296,rpi3_3
deploy,fio-downtown,faas-workloads/fio,140687577576112,rpi3_3
deploy,fio-suburb,faas-workloads/fio,140687577576928,rpi3_4
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140687577544832,nx_13
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140687577546032,nano_18
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140687577563680,nano_19
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140687577564880,nx_4
deploy,speech-inference,faas-workloads/speech-inference-tflite,140687577566320,rpi3_5
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140687577567520,rockpi_13
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140687577568720,rockpi_13
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140687577569632,nx_3
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140687577570496,nano_9
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140687577571696,nano_12
deploy,python-pi,faas-workloads/python-pi,140687577572848,rockpi_12
deploy,python-pi-downtown,faas-workloads/python-pi,140687577573664,rockpi_12
deploy,python-pi-suburb,faas-workloads/python-pi,140687577574480,rockpi_5
deploy,fio,faas-workloads/fio,140687577575296,rpi3_4
deploy,fio-downtown,faas-workloads/fio,140687577576112,rpi3_21
deploy,fio-suburb,faas-workloads/fio,140687577576928,rpi3_21
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140687577544832,nano_21
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140687577546032,nx_7
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140687577563680,nano_20
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140687577564880,nx_11
deploy,speech-inference,faas-workloads/speech-inference-tflite,140687577566320,rockpi_5
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140687577567520,rockpi_21
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140687577568720,rockpi_21
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140687577569632,rockpi_19
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140687577570496,nano_22
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140687577571696,nano_10
deploy,python-pi,faas-workloads/python-pi,140687577572848,rockpi_19
deploy,python-pi-downtown,faas-workloads/python-pi,140687577573664,nx_13
deploy,python-pi-suburb,faas-workloads/python-pi,140687577574480,rockpi_16
deploy,fio,faas-workloads/fio,140687577575296,rpi3_22
deploy,fio-downtown,faas-workloads/fio,140687577576112,rpi3_22
deploy,fio-suburb,faas-workloads/fio,140687577576928,rpi3_23
deploy,resnet50-inference,faas-workloads/resnet-inference-gpu,140687577544832,nano_11
deploy,resnet50-inference-downtown,faas-workloads/resnet-inference-gpu,140687577546032,nano_28
deploy,resnet50-inference-suburb,faas-workloads/resnet-inference-gpu,140687577563680,nano_0
deploy,resnet50-inference-industrial,faas-workloads/resnet-inference-gpu,140687577564880,nano_1
deploy,speech-inference,faas-workloads/speech-inference-tflite,140687577566320,rockpi_16
deploy,speech-inference-downtown,faas-workloads/speech-inference-tflite,140687577567520,rockpi_14
deploy,speech-inference-suburb,faas-workloads/speech-inference-tflite,140687577568720,rockpi_14
deploy,resnet50-preprocessing,faas-workloads/resnet-preprocessing,140687577569632,nx_4
deploy,resnet50-training,faas-workloads/resnet-training-gpu,140687577570496,nano_2
deploy,resnet50-training-downtown,faas-workloads/resnet-training-gpu,140687577571696,nano_5
deploy,python-pi,faas-workloads/python-pi,140687577572848,rockpi_10
